wbcode,pitfcode,name,year,eu,nato,natopfp,osce,oecd,coe,comnw,franc,geneva,gattwto,apec,asean,seato,oas,mercosur,opec,arablg,oau,ecowas,iccpr,iccpr1,achr,achpr,icj,oic,colbrit,colfrnc,colespn,colport,colbelg,empotto,empruss,empaush,empussr,caplat,disrisk,pitfreg,pitfreg2,sftpybeg,sftpyend,dosreg
ESP,SPN,Spain,1998,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,1999,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2000,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2001,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2002,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2003,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2004,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2005,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2006,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2007,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2008,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2009,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
ESP,SPN,Spain,2010,2,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.25,4,EU,WE,1815,9999,Europe & Eurasia
SRB,SRB,Serbia,2006,0,0,1,2,0,1,0,1,1,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5,5,EU,EE,2006,9999,Europe & Eurasia
SRB,SRB,Serbia,2007,0,0,1,2,0,1,0,1,1,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5,5,EU,EE,2006,9999,Europe & Eurasia
SRB,SRB,Serbia,2008,0,0,1,2,0,1,0,1,1,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5,5,EU,EE,2006,9999,Europe & Eurasia
SRB,SRB,Serbia,2009,0,0,1,2,0,1,0,1,1,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5,5,EU,EE,2006,9999,Europe & Eurasia
SRB,SRB,Serbia,2010,0,0,1,2,0,1,0,1,1,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5,5,EU,EE,2006,9999,Europe & Eurasia
LKA,SRI,Sri Lanka,1955,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1957,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1958,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1959,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1960,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1961,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1962,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1963,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1964,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1965,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1966,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1967,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1968,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1969,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1970,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1971,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1972,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1973,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1974,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1975,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1976,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1977,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1978,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1979,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1980,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1981,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1982,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1983,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1984,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1985,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1986,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1987,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1988,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1989,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1990,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1991,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1992,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1993,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1994,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1995,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1996,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1997,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1998,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,1999,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2001,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2002,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2003,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2004,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2005,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2006,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2007,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2008,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2009,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
LKA,SRI,Sri Lanka,2010,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5,NE,SA,1948,9999,South & Central Asia
SDN,SUD,Sudan,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
SDN,SUD,Sudan,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,15.31,6,AF,EF,1956,9999,Africa
