SFTGCODE,YEAR,CNSIMR,XXXCIMR,"SFTPUHVL (ETH,REV,REG,GEN)","SFTPUHV3 (ETH,REV,REG) ","SFTPUHV4 (ETH,REV,GEN)",,
BEN ,1979,150,2.067273229,4,4,0,,
BEN ,1980,145.4,2.123694779,1,1,0,,
BEN ,1981,141.1,2.176697531,1,1,0,,
BEN ,1982,136.8,2.235438281,1,1,0,,
BEN ,1983,132.7,2.255887104,1,1,0,,
BEN ,1984,128.7,2.259548687,1,1,0,,
BEN ,1985,124.8,2.242674816,1,1,0,,
BEN ,1986,121,2.29544592,1,1,0,,
BEN ,1987,117.3,2.294405321,0,0,0,,
BEN ,1988,113.7,2.29089444,0,0,0,,
BEN ,1989,110.3,2.359978598,0,0,0,,
BEN ,1990,106.9,2.376444444,0,0,0,,
BEN ,1991,103.7,2.337840884,0,0,0,,
BEN ,1992,100.8,2.437348815,0,0,0,,
BEN ,1993,97.9,2.402109912,0,0,0,,
BEN ,1994,95.2,2.383229036,0,0,0,,
BEN ,1995,92.6,2.400414669,0,0,0,,
BEN ,1996,90.1,2.395692062,0,0,0,,
BEN ,1997,87.6,2.522602937,0,0,0,,
BEN ,1998,85.1,2.541871921,0,0,0,,
BEN ,1999,82.7,2.539229234,0,0,0,,
BEN ,2000,80.3,2.490226497,0,0,0,,
BEN ,2001,77.9,2.543939889,0,0,0,,
BEN ,2002,76.2,2.58573854,0,0,0,,
BEN ,2003,74.4,2.632248939,0,0,0,,
BEN ,2004,72.8,2.651239067,0,0,0,,
BEN ,2005,71.1,2.661302395,0,0,0,,
BEN ,2006,69.4,2.787951807,0,0,0,,
BEN ,2007,67.8,2.758494405,0,0,0,,
BEN ,2008,66.2,2.732150227,0,0,0,,
BEN ,2009,64.6,2.758856167,0,0,0,,
BEN ,2010,63.1,2.785966461,0,0,0,,
BEN ,2011,61.6,2.791836735,0,0,0,,
BEN ,2012,60,2.824941177,0,0,0,,
BFO ,1961,196.2,1.650473186,0,0,0,,
BFO ,1962,192.9,1.662300732,0,0,0,,
BFO ,1963,189.7,1.68466868,0,0,0,,
BFO ,1964,186.5,1.64906695,0,0,0,,
BFO ,1965,183.3,1.634636822,0,0,0,,
BFO ,1966,179.8,1.645207046,0,0,0,,
BFO ,1967,176.3,1.712676056,0,0,0,,
BFO ,1968,172.9,1.681431419,0,0,0,,
BFO ,1969,169.6,1.683478952,0,0,0,,
BFO ,1970,166.3,1.708838643,0,0,0,,
BFO ,1971,162.7,1.728572188,0,0,0,,
BFO ,1972,159.1,1.799457075,0,0,0,,
BFO ,1973,155.6,1.820202375,0,0,0,,
BFO ,1974,152.2,1.843823832,0,0,0,,
BFO ,1975,148.8,1.841613562,0,0,0,,
BFO ,1976,140.8,1.675035697,0,0,0,,
BFO ,1977,138.8,1.71074533,0,0,0,,
BFO ,1978,136.8,1.80408971,0,0,0,,
BFO ,1979,134.8,1.857871519,0,0,0,,
BFO ,1980,132.6,1.935889011,3,3,0,,
BFO ,1981,130.4,2.012191358,3,3,0,,
BFO ,1982,128.3,2.095580426,3,3,0,,
BFO ,1983,126.2,2.145201054,3,3,0,,
BFO ,1984,124.2,2.180525068,3,3,0,,
BFO ,1985,122.2,2.196836239,3,3,0,,
BFO ,1986,120.3,2.281973435,3,3,0,,
BFO ,1987,118.4,2.315140845,3,3,0,,
BFO ,1988,116.5,2.347300564,3,3,0,,
BFO ,1989,114.8,2.456928839,3,3,0,,
BFO ,1990,113.2,2.515111111,3,3,0,,
BFO ,1991,111.6,2.515438359,3,3,0,,
BFO ,1992,110,2.661586841,3,3,0,,
BFO ,1993,108.4,2.660206084,3,3,0,,
BFO ,1994,106.8,2.67359199,3,3,0,,
BFO ,1995,105.5,2.735259816,0,0,0,,
BFO ,1996,104.3,2.772237734,0,0,0,,
BFO ,1997,103,2.964295998,0,0,0,,
BFO ,1998,101.6,3.034482759,0,0,0,,
BFO ,1999,100.3,3.080915093,0,0,0,,
BFO ,2000,99,3.071672355,0,0,0,,
BFO ,2001,97.3,3.179026462,0,0,0,,
BFO ,2002,95.7,3.247877759,0,0,0,,
BFO ,2003,94,3.324257426,0,0,0,,
BFO ,2004,92.4,3.36771137,0,0,0,,
BFO ,2005,90.8,3.399326347,0,0,0,,
BFO ,2006,89.2,3.581526104,0,0,0,,
BFO ,2007,87.6,3.563784334,0,0,0,,
BFO ,2008,86,3.550144449,0,0,0,,
BFO ,2009,84.5,3.606060606,0,0,0,,
BFO ,2010,83,3.6619594,0,0,0,,
BFO ,2011,81.4,3.691609977,0,0,0,,
BFO ,2012,79.8,3.757176471,0,0,0,,
BHU ,1955,168.2,1.699903977,0,0,0,,
BHU ,1956,168.2,1.740273179,0,0,0,,
BHU ,1957,168.2,1.759205021,0,0,0,,
BHU ,1958,168.2,1.850165017,0,0,0,,
BHU ,1959,168.2,1.839641216,0,0,0,,
BHU ,1960,168.2,1.713063407,0,0,0,,
BHU ,1961,168.2,1.414763407,0,0,0,,
BHU ,1962,167,1.43869022,0,0,0,,
BHU ,1963,165.7,1.472197548,0,0,0,,
BHU ,1964,164.5,1.45520474,0,0,0,,
BHU ,1965,163.4,1.456726267,0,0,0,,
BHU ,1966,162.2,1.48396248,0,0,0,,
BHU ,1967,161,1.563671685,0,0,0,,
BHU ,1968,159.8,1.554042884,0,0,0,,
BHU ,1969,158.6,1.575059571,0,0,0,,
BHU ,1970,157.5,1.618602261,0,0,0,,
BHU ,1971,156.3,1.661512301,0,0,0,,
BHU ,1972,155.2,1.755457527,0,0,0,,
BHU ,1973,154.1,1.802304498,0,0,0,,
BHU ,1974,151.6,1.836190707,0,0,0,,
BHU ,1975,149.1,1.844459568,0,0,0,,
BHU ,1976,146.4,1.741908615,0,0,0,,
BHU ,1977,143.8,1.772393811,0,0,0,,
BHU ,1978,141.2,1.862401055,0,0,0,,
BHU ,1979,138.3,1.906810036,0,0,0,,
BHU ,1980,135.5,1.979116466,0,0,0,,
BHU ,1981,132.8,2.049074074,0,0,0,,
BHU ,1982,129.7,2.119598072,0,0,0,,
BHU ,1983,126.7,2.154892459,0,0,0,,
BHU ,1984,123.8,2.174378787,0,0,0,,
BHU ,1985,121,2.174366349,0,0,0,,
BHU ,1986,117.7,2.233396584,0,0,0,,
BHU ,1987,114.5,2.240219092,0,0,0,,
BHU ,1988,111.4,2.244762289,0,0,0,,
BHU ,1989,108.4,2.320171215,0,0,0,,
BHU ,1990,105.5,2.343777778,0,0,0,,
BHU ,1991,102.1,2.301780482,0,0,0,,
BHU ,1992,98.9,2.392114175,0,0,0,,
BHU ,1993,95.7,2.348871443,0,0,0,,
BHU ,1994,92.7,2.320150188,0,0,0,,
BHU ,1995,89.7,2.325774265,0,0,0,,
BHU ,1996,86.4,2.298364579,0,0,0,,
BHU ,1997,83.2,2.396775122,0,0,0,,
BHU ,1998,80.2,2.393193014,0,0,0,,
BHU ,1999,77.2,2.370643329,0,0,0,,
BHU ,2000,74.3,2.306236426,0,0,0,,
BHU ,2001,71.3,2.32995753,0,0,0,,
BHU ,2002,68.4,2.323259762,0,0,0,,
BHU ,2003,65.6,2.321074965,0,0,0,,
BHU ,2004,63,2.294460641,0,0,0,,
BHU ,2005,60.4,2.26010479,0,0,0,,
BHU ,2006,57.4,2.306425703,0,0,0,,
BHU ,2007,54.6,2.222177009,0,0,0,,
BHU ,2008,51.9,2.142798184,0,0,0,,
BHU ,2009,49.4,2.106700811,0,0,0,,
BHU ,2010,46.9,2.070609003,0,0,0,,
BHU ,2011,44.5,2.01723356,0,0,0,,
BHU ,2012,42.2,1.984470588,0,0,0,,
BLR ,1992,12.2,0.294146106,0,0,0,,
BLR ,1993,12.1,0.297350344,0,0,0,,
BLR ,1994,12.9,0.323654568,0,0,0,,
BLR ,1995,12.9,0.333808475,3,3,0,,
BLR ,1996,12.3,0.327084164,6,6,0,,
BLR ,1997,12.2,0.350417507,6,6,0,,
BLR ,1998,11.5,0.342140618,6,6,0,,
BLR ,1999,11.5,0.352832796,6,6,0,,
BLR ,2000,9.4,0.290722929,6,6,0,,
BLR ,2001,9.1,0.296308396,6,6,0,,
BLR ,2002,7.7,0.262139219,6,6,0,,
BLR ,2003,7.7,0.273691655,6,6,0,,
BLR ,2004,6.9,0.25255102,6,6,0,,
BLR ,2005,7,0.260479042,6,6,0,,
BLR ,2006,6.3,0.252610442,6,6,0,,
BLR ,2007,4.4,0.177009156,6,6,0,,
BLR ,2008,3.7,0.151052414,6,6,0,,
BLR ,2009,3.8,0.160051216,6,6,0,,
BLR ,2010,3.8,0.165931156,3,3,0,,
BLR ,2011,3.7,0.169160998,0,0,0,,
BLR ,2012,3.7,0.174117647,0,0,0,,
BNG ,1972,146.5,1.656713042,4,4,4,,
BNG ,1973,146.5,1.71398491,4,4,4,,
BNG ,1974,146.6,1.775973829,8,8,4,,
BNG ,1975,146.6,1.814514632,12,12,4,,
BNG ,1976,146.7,1.745597335,13,13,5,,
BNG ,1977,146.8,1.809382899,15,15,7,,
BNG ,1978,146.8,1.936807388,17,17,9,,
BNG ,1979,146.9,2.024676041,19,19,11,,
BNG ,1980,146.9,2.145600584,21,21,13,,
BNG ,1981,147,2.268209877,23,23,15,,
BNG ,1982,142.7,2.331508864,25,25,17,,
BNG ,1983,138.6,2.3558616,27,27,19,,
BNG ,1984,134.5,2.362630609,29,29,21,,
BNG ,1985,130.7,2.348732698,31,31,23,,
BNG ,1986,126.2,2.3943074,29,29,21,,
BNG ,1987,121.9,2.383607199,31,31,23,,
BNG ,1988,117.7,2.370064464,33,33,25,,
BNG ,1989,113.6,2.431032638,31,31,27,,
BNG ,1990,109.7,2.436666667,29,29,29,,
BNG ,1991,107.8,2.430020284,30,30,30,,
BNG ,1992,102.1,2.469037252,28,28,28,,
BNG ,1993,98.4,2.415112856,26,26,26,,
BNG ,1994,94.9,2.376220275,24,24,24,,
BNG ,1995,91.5,2.372424517,22,22,22,,
BNG ,1996,88.3,2.347560165,20,20,20,,
BNG ,1997,85.1,2.450906997,18,18,18,,
BNG ,1998,82.1,2.450515002,16,16,16,,
BNG ,1999,79.1,2.43021649,14,14,14,,
BNG ,2000,76.3,2.367669873,12,12,12,,
BNG ,2001,72.6,2.373080693,10,10,10,,
BNG ,2002,69.2,2.348047538,8,8,8,,
BNG ,2003,65.8,2.327793494,6,6,6,,
BNG ,2004,64,2.331997085,4,4,4,,
BNG ,2005,62.2,2.327844311,2,2,2,,
BNG ,2006,60.1,2.415261044,0,0,0,,
BNG ,2007,58.2,2.366225839,3,3,0,,
BNG ,2008,56.2,2.320264135,3,3,0,,
BNG ,2009,54.4,2.31967563,3,3,0,,
BNG ,2010,52.5,2.318623124,3,3,0,,
BNG ,2011,50.7,2.300680272,3,3,0,,
BNG ,2012,49,2.305411765,3,3,0,,
BOL ,1955,126.4,1.277101127,0,0,0,,
BOL ,1956,124.9,1.292218543,0,0,0,,
BOL ,1957,123.4,1.290899582,0,0,0,,
BOL ,1958,121.9,1.341364136,0,0,0,,
BOL ,1959,120.5,1.317545395,0,0,0,,
BOL ,1960,119,1.211815635,0,0,0,,
BOL ,1961,117.5,0.98851735,0,0,0,,
BOL ,1962,116.1,1,0,0,0,,
BOL ,1963,114.6,1.017765145,0,0,0,,
BOL ,1964,113.1,1.000353763,0,0,0,,
BOL ,1965,111.6,0.995585678,0,0,0,,
BOL ,1966,110.2,1.008190346,0,0,0,,
BOL ,1967,108.7,1.05594949,0,0,0,,
BOL ,1968,107.2,1.04283561,0,0,0,,
BOL ,1969,105.8,1.050039714,0,0,0,,
BOL ,1970,104.3,1.071839671,0,0,0,,
BOL ,1971,102.8,1.092937988,0,0,0,,
BOL ,1972,101.4,1.14692908,0,0,0,,
BOL ,1973,100,1.169210973,0,0,0,,
BOL ,1974,98.5,1.193311928,0,0,0,,
BOL ,1975,97,1.200767184,0,0,0,,
BOL ,1976,95.6,1.137791528,0,0,0,,
BOL ,1977,94.2,1.16145737,0,0,0,,
BOL ,1978,92.8,1.223878628,0,0,0,,
BOL ,1979,91.4,1.259305211,0,0,0,,
BOL ,1980,89.9,1.313179993,0,0,0,,
BOL ,1981,88.5,1.366358025,0,0,0,,
BOL ,1982,87.2,1.424230047,0,0,0,,
BOL ,1983,85.8,1.458641503,0,0,0,,
BOL ,1984,84.4,1.48230749,0,0,0,,
BOL ,1985,83,1.492539996,0,0,0,,
BOL ,1986,81.7,1.55028463,0,0,0,,
BOL ,1987,80.4,1.572183099,0,0,0,,
BOL ,1988,79,1.592062853,0,0,0,,
BOL ,1989,77.7,1.662921348,0,0,0,,
BOL ,1990,76.4,1.696888889,0,0,0,,
BOL ,1991,73.6,1.659003831,0,0,0,,
BOL ,1992,72.3,1.748185777,0,0,0,,
BOL ,1993,70.2,1.722522081,0,0,0,,
BOL ,1994,68.2,1.70738423,0,0,0,,
BOL ,1995,66.3,1.717247635,0,0,0,,
BOL ,1996,64.4,1.711474538,0,0,0,,
BOL ,1997,62.5,1.800172761,0,0,0,,
BOL ,1998,60.7,1.813106434,0,0,0,,
BOL ,1999,59,1.811454015,0,0,0,,
BOL ,2000,57.3,1.777536457,0,0,0,,
BOL ,2001,55.8,1.821626919,0,0,0,,
BOL ,2002,54.3,1.84278438,0,0,0,,
BOL ,2003,52.8,1.867397454,0,0,0,,
BOL ,2004,51.4,1.873177843,0,0,0,,
BOL ,2005,50,1.872005988,0,0,0,,
BOL ,2006,48.6,1.952610442,0,0,0,,
BOL ,2007,47.3,1.923499491,0,0,0,,
BOL ,2008,46,1.89640941,0,0,0,,
BOL ,2009,44.7,1.906103286,0,0,0,,
BOL ,2010,43.4,1.915710503,0,0,0,,
BOL ,2011,42.2,1.912018141,0,0,0,,
BOL ,2012,40.9,1.926588235,0,0,0,,
BOS ,1992,22.1,0.534591195,4,4,4,,
BOS ,1993,22.2,0.543915604,8,8,8,,
BOS ,1994,22,0.550688361,12,12,12,,
BOS ,1995,21.7,0.561098873,16,16,16,,
BOS ,1996,14,0.372822763,16,16,16,,
BOS ,1997,15.6,0.448315577,16,16,16,,
BOS ,1998,15.8,0.471115092,16,16,16,,
BOS ,1999,15,0.460617227,16,16,16,,
BOS ,2000,10.1,0.313993174,16,16,16,,
BOS ,2001,7.5,0.244691277,16,16,16,,
BOS ,2002,9,0.306960951,16,16,16,,
BOS ,2003,8,0.283592645,16,16,16,,
BOS ,2004,7.3,0.266763848,16,16,16,,
BOS ,2005,7.3,0.271332335,16,16,16,,
BOS ,2006,7.4,0.298393574,16,16,16,,
BOS ,2007,6.9,0.281180061,12,12,12,,
BOS ,2008,7,0.287659926,8,8,8,,
BOS ,2009,6.5,0.278275715,4,4,4,,
BOS ,2010,6.4,0.281112092,0,0,0,,
BOS ,2011,6.2,0.282993197,0,0,0,,
BOS ,2012,6.1,0.287058824,0,0,0,,
BOT ,1967,80.1,0.777659058,0,0,0,,
BOT ,1968,78.7,0.765498128,0,0,0,,
BOT ,1969,77.4,0.768367752,0,0,0,,
BOT ,1970,76.1,0.781603289,0,0,0,,
BOT ,1971,74.7,0.794091078,0,0,0,,
BOT ,1972,73.4,0.829996607,0,0,0,,
BOT ,1973,72.1,0.842837925,0,0,0,,
BOT ,1974,70.7,0.856727449,0,0,0,,
BOT ,1975,69.4,0.858503991,0,0,0,,
BOT ,1976,68,0.809614469,0,0,0,,
BOT ,1977,66.7,0.822514025,0,0,0,,
BOT ,1978,65.4,0.862401055,0,0,0,,
BOT ,1979,64,0.88282327,0,0,0,,
BOT ,1980,62.7,0.915662651,0,0,0,,
BOT ,1981,61.4,0.947067901,0,0,0,,
BOT ,1982,58.4,0.954007026,0,0,0,,
BOT ,1983,55.6,0.945847148,0,0,0,,
BOT ,1984,53,0.930020195,0,0,0,,
BOT ,1985,50.5,0.907603811,0,0,0,,
BOT ,1986,48.1,0.913282732,0,0,0,,
BOT ,1987,45.9,0.897887324,0,0,0,,
BOT ,1988,43.2,0.869661563,0,0,0,,
BOT ,1989,40.7,0.87105404,0,0,0,,
BOT ,1990,38.6,0.856888889,0,0,0,,
BOT ,1991,37.1,0.835023665,0,0,0,,
BOT ,1992,35.9,0.868892114,0,0,0,,
BOT ,1993,35.2,0.864573111,0,0,0,,
BOT ,1994,34.9,0.874342929,0,0,0,,
BOT ,1995,34.8,0.902164053,0,0,0,,
BOT ,1996,34.6,0.919558569,0,0,0,,
BOT ,1997,34.2,0.984739418,0,0,0,,
BOT ,1998,33.6,1.003134796,0,0,0,,
BOT ,1999,32.8,1.005988024,0,0,0,,
BOT ,2000,31.7,0.984796773,0,0,0,,
BOT ,2001,30.7,1.001633453,0,0,0,,
BOT ,2002,29.5,1,0,0,0,,
BOT ,2003,28.3,1,0,0,0,,
BOT ,2004,27,0.983600583,0,0,0,,
BOT ,2005,21.9,0.820359281,0,0,0,,
BOT ,2006,15.6,0.627710843,0,0,0,,
BOT ,2007,14.3,0.581892167,0,0,0,,
BOT ,2008,13.4,0.552620718,0,0,0,,
BOT ,2009,12.6,0.537345284,0,0,0,,
BOT ,2010,11.8,0.520300088,0,0,0,,
BOT ,2011,11.1,0.50521542,0,0,0,,
BOT ,2012,10.5,0.493647059,0,0,0,,
BRA ,1955,134.2,1.356850457,0,0,0,,
BRA ,1956,131.9,1.364859272,0,0,0,,
BRA ,1957,129.6,1.355230126,0,0,0,,
BRA ,1958,127.2,1.399449945,0,0,0,,
BRA ,1959,124.9,1.365674907,0,0,0,,
BRA ,1960,122.5,1.247568118,0,0,0,,
BRA ,1961,120.1,1.01064143,3,3,0,,
BRA ,1962,117.8,1.014993537,6,6,0,,
BRA ,1963,115.4,1.025315331,9,9,0,,
BRA ,1964,113.1,1,12,12,0,,
BRA ,1965,110.7,0.987113747,15,15,0,,
BRA ,1966,108.4,0.991901167,15,15,0,,
BRA ,1967,106.1,1.030403108,15,15,0,,
BRA ,1968,103.8,1.008994992,15,15,0,,
BRA ,1969,101.4,1.007148531,15,15,0,,
BRA ,1970,97.9,1.005858171,15,15,0,,
BRA ,1971,95.8,1.017907434,15,15,0,,
BRA ,1972,93.7,1.060174188,15,15,0,,
BRA ,1973,91.7,1.073053752,15,15,0,,
BRA ,1974,89.8,1.087659781,15,15,0,,
BRA ,1975,87.9,1.087174411,15,15,0,,
BRA ,1976,84.6,1.006782485,12,12,0,,
BRA ,1977,81.5,1.004623636,9,9,0,,
BRA ,1978,78.5,1.035224274,6,6,0,,
BRA ,1979,75.6,1.041770058,3,3,0,,
BRA ,1980,72.8,1.062869661,0,0,0,,
BRA ,1981,70.2,1.083950617,0,0,0,,
BRA ,1982,67.8,1.107425864,0,0,0,,
BRA ,1983,65.4,1.112131259,0,0,0,,
BRA ,1984,63.1,1.108437967,0,0,0,,
BRA ,1985,60.9,1.094912817,0,0,0,,
BRA ,1986,58.5,1.110815939,0,0,0,,
BRA ,1987,56.3,1.100547731,0,0,0,,
BRA ,1988,54.1,1.089041096,0,0,0,,
BRA ,1989,52,1.111824505,0,0,0,,
BRA ,1990,49.9,1.109333333,0,0,0,,
BRA ,1991,48,1.081135903,0,0,0,,
BRA ,1992,45.6,1.10208031,0,0,0,,
BRA ,1993,43.3,1.061334642,0,0,0,,
BRA ,1994,41.1,1.028285357,0,0,0,,
BRA ,1995,39,1.011014643,0,0,0,,
BRA ,1996,37,0.984975402,0,0,0,,
BRA ,1997,35.2,1.012669162,0,0,0,,
BRA ,1998,33.4,0.996865204,0,0,0,,
BRA ,1999,31.7,0.97343774,0,0,0,,
BRA ,2000,30.1,0.933912504,0,0,0,,
BRA ,2001,29.2,0.95262986,0,0,0,,
BRA ,2002,28.3,0.95959253,0,0,0,,
BRA ,2003,27.4,0.968175389,0,0,0,,
BRA ,2004,26.5,0.966836735,0,0,0,,
BRA ,2005,25.7,0.961826347,0,0,0,,
BRA ,2006,24.9,1,0,0,0,,
BRA ,2007,24.1,0.980671414,0,0,0,,
BRA ,2008,23.3,0.962443252,0,0,0,,
BRA ,2009,22.6,0.963294921,0,0,0,,
BRA ,2010,21.8,0.963812886,0,0,0,,
BRA ,2011,21.2,0.959183674,0,0,0,,
BRA ,2012,20.5,0.963764706,0,0,0,,
BUI ,1963,157.1,1.395363297,2,2,0,,
BUI ,1964,154.5,1.366675511,4,4,0,,
BUI ,1965,156.1,1.391626165,8,8,2,,
BUI ,1966,149.4,1.367375887,11,11,2,,
BUI ,1967,146.9,1.426711996,11.5,11,2.5,,
BUI ,1968,144.4,1.403996694,11.5,11,2.5,,
BUI ,1969,142.9,1.418288324,12.5,11,3.5,,
BUI ,1970,139.5,1.433710175,13,11,4,,
BUI ,1971,136.8,1.454274935,13.5,11,4.5,,
BUI ,1972,189.7,2.145684877,17.5,13,8.5,,
BUI ,1973,145.2,1.697958706,20.5,13,11.5,,
BUI ,1974,129.2,1.564911856,20.5,13,11.5,,
BUI ,1975,130.2,1.610592093,20.5,13,11.5,,
BUI ,1976,128.2,1.525821038,20.5,13,11.5,,
BUI ,1977,126.3,1.557363911,20.5,13,11.5,,
BUI ,1978,124.4,1.640897098,18.5,11,11.5,,
BUI ,1979,122.5,1.688034188,16.5,9,11.5,,
BUI ,1980,118,1.722672508,12.5,5,9.5,,
BUI ,1981,114.1,1.760185185,9.5,2,9.5,,
BUI ,1982,110.4,1.804100972,9,2,9,,
BUI ,1983,108.5,1.844767491,9,2,9,,
BUI ,1984,106.8,1.876020722,8,2,8,,
BUI ,1985,105.2,1.89142549,7.5,2,7.5,,
BUI ,1986,103.7,1.966793169,7,2,7,,
BUI ,1987,102.2,1.998826291,3,0,3,,
BUI ,1988,101,2.034045125,4,4,4,,
BUI ,1989,99.8,2.135473515,8,8,8,,
BUI ,1990,98.4,2.185555556,12,12,12,,
BUI ,1991,96.6,2.178048231,16,16,16,,
BUI ,1992,94.7,2.291727141,20,20,20,,
BUI ,1993,149.8,3.67468106,24,24,24,,
BUI ,1994,114.9,2.876846058,28,28,28,,
BUI ,1995,88.6,2.295710768,32,32,32,,
BUI ,1996,87.9,2.336657359,36,36,36,,
BUI ,1997,85.7,2.467319321,40,40,40,,
BUI ,1998,83.6,2.494999254,44,44,44,,
BUI ,1999,81.8,2.511899278,48,48,48,,
BUI ,2000,80.1,2.485882718,52,52,52,,
BUI ,2001,78.2,2.556027442,56,56,56,,
BUI ,2002,76.4,2.595585739,60,60,60,,
BUI ,2003,74.7,2.641089109,60,60,60,,
BUI ,2004,73,2.65925656,58,58,58,,
BUI ,2005,71.3,2.66991018,55,55,55,,
BUI ,2006,69.6,2.796787149,51,51,51,,
BUI ,2007,68,2.76785351,47,47,47,,
BUI ,2008,66.4,2.740404457,43,43,43,,
BUI ,2009,64.9,2.768245839,39,39,39,,
BUI ,2010,63.4,2.796999117,35,35,35,,
BUI ,2011,61.8,2.803628118,31,31,31,,
BUI ,2012,60.3,2.838588235,27,27,27,,
BUL ,1955,76.1,0.768989741,0,0,0,,
BUL ,1956,71.7,0.741928808,0,0,0,,
BUL ,1957,67.1,0.70167364,0,0,0,,
BUL ,1958,73.1,0.80440044,0,0,0,,
BUL ,1959,60.9,0.666374973,0,0,0,,
BUL ,1960,52.7,0.537102114,0,0,0,,
BUL ,1961,48.4,0.407150368,0,0,0,,
BUL ,1962,46.4,0.399827661,0,0,0,,
BUL ,1963,57.3,0.50914905,0,0,0,,
BUL ,1964,53.7,0.475103918,0,0,0,,
BUL ,1965,51.1,0.455968253,0,0,0,,
BUL ,1966,54.3,0.497094486,0,0,0,,
BUL ,1967,56.7,0.551141331,0,0,0,,
BUL ,1968,49.3,0.479214275,0,0,0,,
BUL ,1969,53.9,0.535544083,0,0,0,,
BUL ,1970,49,0.503905447,0,0,0,,
BUL ,1971,42.2,0.448270365,0,0,0,,
BUL ,1972,43.4,0.490442258,0,0,0,,
BUL ,1973,43.6,0.50979704,0,0,0,,
BUL ,1974,40.2,0.487429575,0,0,0,,
BUL ,1975,36.4,0.450040215,0,0,0,,
BUL ,1976,36.9,0.439314612,0,0,0,,
BUL ,1977,37.6,0.463966463,0,0,0,,
BUL ,1978,34.7,0.458311346,0,0,0,,
BUL ,1979,31.7,0.437413841,0,0,0,,
BUL ,1980,35.4,0.516246805,0,0,0,,
BUL ,1981,32.5,0.500771605,0,0,0,,
BUL ,1982,30.7,0.50077608,0,0,0,,
BUL ,1983,27.3,0.463317181,0,0,0,,
BUL ,1984,23.7,0.416893494,0,0,0,,
BUL ,1985,26.2,0.470429624,0,0,0,,
BUL ,1986,24.2,0.458444023,0,0,0,,
BUL ,1987,23.7,0.463223787,0,0,0,,
BUL ,1988,21.3,0.429290894,0,0,0,,
BUL ,1989,21.9,0.468271803,0,0,0,,
BUL ,1990,21.8,0.484222222,0,0,0,,
BUL ,1991,24.1,0.54248366,0,0,0,,
BUL ,1992,21.9,0.529753266,0,0,0,,
BUL ,1993,20.2,0.49484789,0,0,0,,
BUL ,1994,26.5,0.663078849,0,0,0,,
BUL ,1995,23.3,0.602565764,0,0,0,,
BUL ,1996,25.3,0.672782875,0,0,0,,
BUL ,1997,26.7,0.768499856,0,0,0,,
BUL ,1998,23.6,0.704582774,0,0,0,,
BUL ,1999,23.3,0.716106249,0,0,0,,
BUL ,2000,24.6,0.76357431,0,0,0,,
BUL ,2001,23.7,0.775563541,0,0,0,,
BUL ,2002,22.9,0.777589134,0,0,0,,
BUL ,2003,22.1,0.781117398,0,0,0,,
BUL ,2004,21.3,0.776239067,0,0,0,,
BUL ,2005,20.6,0.769086826,0,0,0,,
BUL ,2006,19.9,0.797188755,0,0,0,,
BUL ,2007,19.2,0.77965412,0,0,0,,
BUL ,2008,18.5,0.763929014,0,0,0,,
BUL ,2009,17.9,0.762697397,0,0,0,,
BUL ,2010,17.3,0.761694616,0,0,0,,
BUL ,2011,16.7,0.756462585,0,0,0,,
BUL ,2012,16.1,0.759058824,0,0,0,,
CAM ,1955,223.9,2.262697731,0,0,0,,
CAM ,1956,219.9,2.275765729,0,0,0,,
CAM ,1957,216.1,2.259937239,0,0,0,,
CAM ,1958,212.2,2.334763476,0,0,0,,
CAM ,1959,208.5,2.280245023,0,0,0,,
CAM ,1960,204.8,2.085561497,0,0,0,,
CAM ,1961,201.1,1.691608833,0,0,0,,
CAM ,1962,197.5,1.70176648,0,0,0,,
CAM ,1963,194.8,1.730502754,0,0,0,,
CAM ,1964,192.2,1.69956664,0,0,0,,
CAM ,1965,189.6,1.690462389,0,0,0,,
CAM ,1966,187,1.711095859,0,0,0,,
CAM ,1967,184.4,1.791355027,0,0,0,,
CAM ,1968,181.9,1.768853017,0,0,0,,
CAM ,1969,179.4,1.781274821,0,0,0,,
CAM ,1970,198.8,2.042959918,4,4,4,,
CAM ,1971,204.2,2.170253467,8,8,8,,
CAM ,1972,209.8,2.372695396,12,12,12,,
CAM ,1973,215.5,2.520325203,16,16,16,,
CAM ,1974,221.3,2.680680923,20,20,20,,
CAM ,1975,298.3,3.691146446,25,24,25,,
CAM ,1976,293.1,3.487267968,30,28,30,,
CAM ,1977,287.9,3.549966093,34.5,28,34.5,,
CAM ,1978,282.8,3.731398417,38.5,28,38.5,,
CAM ,1979,262.2,3.614557486,42.5,32,42.5,,
CAM ,1980,228,3.330120482,46.5,36,46.5,,
CAM ,1981,197.6,3.048765432,50.5,40,50.5,,
CAM ,1982,190.7,3.116248673,54.5,44,54.5,,
CAM ,1983,184.1,3.130153872,58.5,48,58.5,,
CAM ,1984,177.7,3.120028097,62.5,52,62.5,,
CAM ,1985,171.4,3.081790401,62.5,52,62.5,,
CAM ,1986,165.4,3.138330171,62.5,52,62.5,,
CAM ,1987,159.5,3.120696401,62.5,52,62.5,,
CAM ,1988,153.9,3.099315069,62.5,52,62.5,,
CAM ,1989,148.4,3.174959872,62.5,52,62.5,,
CAM ,1990,143,3.178222222,61.5,52,61.5,,
CAM ,1991,137.9,3.107279694,60.5,52,60.5,,
