SFTGCODE,SFTGNAME,YEAR,CNSIMR,XXXCIMR
EST,Estonia,2013,3.9,0.1926942878
EST,Estonia,2014,3.9,0.1983176141
ETH,Ethiopia,1955,179.4,1.8137160762
ETH,Ethiopia,1956,178.2,1.8389227118
ETH,Ethiopia,1957,177.0,1.8512552301
ETH,Ethiopia,1958,175.8,1.9561491375
ETH,Ethiopia,1959,174.5,1.9006806425
ETH,Ethiopia,1960,173.3,1.7653170359
ETH,Ethiopia,1961,172.0,1.4568936314
ETH,Ethiopia,1962,170.8,1.4743567605
ETH,Ethiopia,1963,169.5,1.552705117
ETH,Ethiopia,1964,168.2,1.5616005942
ETH,Ethiopia,1965,167.1,1.5032609185
ETH,Ethiopia,1966,165.6,1.5704328861
ETH,Ethiopia,1967,164.3,1.6479438315
ETH,Ethiopia,1968,163.0,1.6287155917
ETH,Ethiopia,1969,161.7,1.6186186186
ETH,Ethiopia,1970,160.7,1.662183135
ETH,Ethiopia,1971,159.0,1.709004943
ETH,Ethiopia,1972,157.7,1.783847981
ETH,Ethiopia,1973,164.7,1.9261858806
ETH,Ethiopia,1974,155.0,1.8783546374
ETH,Ethiopia,1975,154.3,1.9089277981
ETH,Ethiopia,1976,152.5,1.8298944338
ETH,Ethiopia,1977,151.7,1.8709080821
ETH,Ethiopia,1978,150.6,1.9865435356
ETH,Ethiopia,1979,149.0,2.0537634409
ETH,Ethiopia,1980,147.1,2.1474990873
ETH,Ethiopia,1981,145.4,2.2439814815
ETH,Ethiopia,1982,143.8,2.3489910955
ETH,Ethiopia,1983,142.2,2.4170704752
ETH,Ethiopia,1984,157.9,2.7719729564
ETH,Ethiopia,1985,157.9,2.8376022288
ETH,Ethiopia,1986,137.6,2.6015506808
ETH,Ethiopia,1987,136.5,2.6532555879
ETH,Ethiopia,1988,135.5,2.7192612667
ETH,Ethiopia,1989,134.4,2.8768325308
ETH,Ethiopia,1990,133.4,2.964
ETH,Ethiopia,1991,132.4,2.9708193042
ETH,Ethiopia,1992,131.3,3.1768263183
ETI,Ethiopia(1993-),1993,130.3,3.197252208
ETI,Ethiopia(1993-),1994,129.3,3.2370463079
ETI,Ethiopia(1993-),1995,128.3,3.3072164948
ETI,Ethiopia(1993-),1996,122.0,3.2134861056
ETI,Ethiopia(1993-),1997,116.0,3.2591343451
ETI,Ethiopia(1993-),1998,110.2,3.264187287
ETI,Ethiopia(1993-),1999,104.6,3.2117303854
ETI,Ethiopia(1993-),2000,99.3,3.0812907229
ETI,Ethiopia(1993-),2001,95.7,3.1257758902
ETI,Ethiopia(1993-),2002,92.2,3.1297113752
ETI,Ethiopia(1993-),2003,88.8,3.1396746818
ETI,Ethiopia(1993-),2004,85.5,3.1151603499
ETI,Ethiopia(1993-),2005,82.3,3.0797155689
ETI,Ethiopia(1993-),2006,79.2,3.1815261044
ETI,Ethiopia(1993-),2007,75.8,3.0856561546
ETI,Ethiopia(1993-),2008,72.6,2.9954601733
ETI,Ethiopia(1993-),2009,69.5,2.9645753308
ETI,Ethiopia(1993-),2010,66.5,2.93380406
ETI,Ethiopia(1993-),2011,63.6,2.8988610478
ETI,Ethiopia(1993-),2012,60.9,2.8762399622
ETI,Ethiopia(1993-),2013,58.3,2.8575631282
ETI,Ethiopia(1993-),2014,55.8,2.8432322202
ETM,East Timor,2002,66.8,2.2672325976
ETM,East Timor,2003,63.2,2.2351485149
ETM,East Timor,2004,59.9,2.181851312
ETM,East Timor,2005,56.7,2.120508982
ETM,East Timor,2006,53.7,2.1562248996
ETM,East Timor,2007,50.9,2.0716174975
ETM,East Timor,2008,48.2,1.9909203467
ETM,East Timor,2009,45.7,1.949210414
ETM,East Timor,2010,44.3,1.9527802295
ETM,East Timor,2011,42.8,1.9498861048
ETM,East Timor,2012,41.4,1.9574870099
ETM,East Timor,2013,40.1,1.9656778622
ETM,East Timor,2014,38.8,1.9775681876
FIN,Finland,1955,29.7,0.3001970991
FIN,Finland,1956,25.7,0.2651945104
FIN,Finland,1957,27.9,0.2918410042
FIN,Finland,1958,24.5,0.2726766834
FIN,Finland,1959,23.6,0.257010618
FIN,Finland,1960,21.0,0.2139037433
FIN,Finland,1961,20.8,0.1761517615
FIN,Finland,1962,20.5,0.1769987912
FIN,Finland,1963,18.2,0.1667506528
FIN,Finland,1964,17.0,0.1578312134
FIN,Finland,1965,17.6,0.1583232132
FIN,Finland,1966,15.0,0.1422407662
FIN,Finland,1967,14.8,0.148445336
FIN,Finland,1968,14.4,0.143877704
FIN,Finland,1969,14.3,0.1427427427
FIN,Finland,1970,13.2,0.1365752716
FIN,Finland,1971,12.7,0.1364710939
FIN,Finland,1972,12.0,0.1357312521
FIN,Finland,1973,10.7,0.1251681582
FIN,Finland,1974,11.0,0.1332767917
FIN,Finland,1975,9.6,0.1187898286
FIN,Finland,1976,9.9,0.1187619962
FIN,Finland,1977,9.1,0.1122002343
FIN,Finland,1978,7.6,0.1002638522
FIN,Finland,1979,7.7,0.106148332
FIN,Finland,1980,7.6,0.1109894122
FIN,Finland,1981,6.5,0.100308642
FIN,Finland,1982,6.0,0.0980312066
FIN,Finland,1983,6.2,0.1054152852
FIN,Finland,1984,6.5,0.1141452279
FIN,Finland,1985,6.3,0.1132380696
FIN,Finland,1986,5.8,0.1096822995
FIN,Finland,1987,6.2,0.120505345
FIN,Finland,1988,6.1,0.1224530764
FIN,Finland,1989,6.0,0.1284109149
FIN,Finland,1990,5.6,0.1244444444
FIN,Finland,1991,5.8,0.1306397306
FIN,Finland,1992,5.2,0.1257861635
FIN,Finland,1993,4.4,0.1069676153
FIN,Finland,1994,4.7,0.1183979975
FIN,Finland,1995,3.9,0.099742268
FIN,Finland,1996,3.9,0.1029895957
FIN,Finland,1997,3.9,0.1084879146
FIN,Finland,1998,4.1,0.1214994814
FIN,Finland,1999,3.6,0.111469369
FIN,Finland,2000,3.7,0.1160409556
FIN,Finland,2001,3.6,0.1189153871
FIN,Finland,2002,3.6,0.1232597623
FIN,Finland,2003,3.6,0.1276520509
FIN,Finland,2004,3.6,0.1311953353
FIN,Finland,2005,3.6,0.1336077844
FIN,Finland,2006,3.6,0.1425702811
FIN,Finland,2007,3.5,0.1432349949
FIN,Finland,2008,3.5,0.1444490301
FIN,Finland,2009,3.5,0.1481007256
FIN,Finland,2010,3.5,0.152250662
FIN,Finland,2011,3.4,0.1562642369
FIN,Finland,2012,3.4,0.1606046292
FIN,Finland,2013,3.4,0.1657268938
FIN,Finland,2014,3.4,0.1712974764
FJI,Fiji,1971,30.6,0.3284977434
FJI,Fiji,1972,29.9,0.3379708178
FJI,Fiji,1973,29.2,0.3415803942
FJI,Fiji,1974,28.5,0.3454292118
FJI,Fiji,1975,27.8,0.3442430242
FJI,Fiji,1976,27.2,0.3260556622
FJI,Fiji,1977,26.5,0.3271068368
FJI,Fiji,1978,25.9,0.3414248021
FJI,Fiji,1979,25.2,0.3478081059
FJI,Fiji,1980,24.6,0.3589631252
FJI,Fiji,1981,24.0,0.3699074074
FJI,Fiji,1982,23.4,0.381504779
FJI,Fiji,1983,22.7,0.3866360622
FJI,Fiji,1984,22.1,0.3884449908
FJI,Fiji,1985,21.5,0.3866271232
FJI,Fiji,1986,20.9,0.3954236006
FJI,Fiji,1987,20.4,0.3970845481
FJI,Fiji,1988,20.0,0.4004817826
FJI,Fiji,1989,19.5,0.4171214553
FJI,Fiji,1990,19.0,0.4228888889
FJI,Fiji,1991,18.5,0.4161616162
FJI,Fiji,1992,18.1,0.4371069182
FJI,Fiji,1993,17.6,0.4320412169
FJI,Fiji,1994,17.2,0.4292866083
FJI,Fiji,1995,16.7,0.4306701031
FJI,Fiji,1996,16.3,0.4288160148
FJI,Fiji,1997,15.9,0.4457560427
FJI,Fiji,1998,15.4,0.4575492666
FJI,Fiji,1999,15.0,0.4618455397
FJI,Fiji,2000,14.7,0.4545454545
FJI,Fiji,2001,14.3,0.4661875204
FJI,Fiji,2002,13.9,0.4719864177
FJI,Fiji,2003,13.5,0.4787835926
FJI,Fiji,2004,13.2,0.4806851312
FJI,Fiji,2005,12.8,0.4805389222
FJI,Fiji,2006,12.5,0.5024096386
FJI,Fiji,2007,12.2,0.4960325534
FJI,Fiji,2008,11.9,0.4903012794
FJI,Fiji,2009,11.6,0.4942381562
FJI,Fiji,2010,11.3,0.4977934687
FJI,Fiji,2011,11.0,0.5011389522
FJI,Fiji,2012,10.7,0.5068493151
FJI,Fiji,2013,10.5,0.5128708017
FJI,Fiji,2014,10.2,0.5200101963
FRN,France,1955,38.6,0.3901551524
FRN,France,1956,36.2,0.3735424621
FRN,France,1957,33.8,0.3535564854
FRN,France,1958,31.5,0.3505843072
FRN,France,1959,29.6,0.3223523006
FRN,France,1960,27.4,0.2790934556
FRN,France,1961,25.7,0.2176490515
FRN,France,1962,25.7,0.2218960456
FRN,France,1963,25.6,0.2345503688
FRN,France,1964,23.4,0.2172500232
FRN,France,1965,21.9,0.1970044528
FRN,France,1966,21.7,0.2057749751
FRN,France,1967,20.7,0.2076228686
FRN,France,1968,20.4,0.2038267473
FRN,France,1969,19.6,0.1961961962
FRN,France,1970,18.2,0.188308329
FRN,France,1971,17.2,0.1848269933
FRN,France,1972,16.0,0.1809750028
FRN,France,1973,15.4,0.1801485641
FRN,France,1974,14.7,0.178106258
FRN,France,1975,13.8,0.1707603786
FRN,France,1976,12.5,0.1499520154
FRN,France,1977,11.4,0.1405585352
FRN,France,1978,10.7,0.1411609499
FRN,France,1979,10.1,0.1392335263
FRN,France,1980,10.0,0.1460387003
FRN,France,1981,9.7,0.149691358
FRN,France,1982,9.4,0.1535822237
FRN,France,1983,9.1,0.1547224348
FRN,France,1984,8.3,0.1457546756
FRN,France,1985,8.3,0.1491866631
FRN,France,1986,8.0,0.1512859304
FRN,France,1987,7.8,0.1516034985
FRN,France,1988,7.8,0.1565793436
FRN,France,1989,7.5,0.1605136437
FRN,France,1990,7.4,0.1646666667
FRN,France,1991,7.2,0.1625140292
FRN,France,1992,6.8,0.1632801161
FRN,France,1993,6.3,0.1550539745
FRN,France,1994,5.9,0.1474342929
FRN,France,1995,4.9,0.1268041237
FRN,France,1996,4.8,0.1259054392
FRN,France,1997,4.7,0.1323777403
FRN,France,1998,4.7,0.1380945325
FRN,France,1999,4.7,0.1427913404
FRN,France,2000,4.6,0.1414830903
FRN,France,2001,3.9,0.1257758902
FRN,France,2002,3.5,0.1174872666
FRN,France,2003,3.5,0.1237623762
FRN,France,2004,3.9,0.1421282799
FRN,France,2005,3.6,0.1347305389
FRN,France,2006,3.5,0.1401606426
FRN,France,2007,3.1,0.1253306205
FRN,France,2008,3.2,0.1304168386
FRN,France,2009,3.2,0.1378574477
FRN,France,2010,3.2,0.1394527802
FRN,France,2011,3.2,0.1448747153
FRN,France,2012,3.2,0.1497401984
FRN,France,2013,3.2,0.15444962
FRN,France,2014,3.1,0.1600815702
GAB,Gabon,1961,180.7,1.5301490515
GAB,Gabon,1962,177.5,1.5326368503
GAB,Gabon,1963,174.3,1.5971414174
GAB,Gabon,1964,171.1,1.5887104261
GAB,Gabon,1965,167.9,1.5103674718
GAB,Gabon,1966,165.9,1.5727087383
GAB,Gabon,1967,163.8,1.6429287864
GAB,Gabon,1968,161.8,1.6161262927
GAB,Gabon,1969,159.7,1.5983983984
GAB,Gabon,1970,153.9,1.592757372
GAB,Gabon,1971,148.3,1.5935955298
GAB,Gabon,1972,143.0,1.6171247596
GAB,Gabon,1973,137.8,1.6119787097
GAB,Gabon,1974,132.8,1.6094990004
GAB,Gabon,1975,128.0,1.5837406422
GAB,Gabon,1976,123.3,1.4787667946
GAB,Gabon,1977,118.7,1.4636582208
GAB,Gabon,1978,114.4,1.5096306069
GAB,Gabon,1979,110.2,1.5194375517
GAB,Gabon,1980,106.1,1.5499087258
GAB,Gabon,1981,102.3,1.5791666667
GAB,Gabon,1982,98.6,1.6113062658
GAB,Gabon,1983,95.0,1.6155742583
GAB,Gabon,1984,91.7,1.6094477127
GAB,Gabon,1985,88.4,1.5885683473
GAB,Gabon,1986,85.3,1.613086233
GAB,Gabon,1987,82.3,1.5998056365
GAB,Gabon,1988,79.5,1.5955033624
GAB,Gabon,1989,76.8,1.6432316747
GAB,Gabon,1990,74.2,1.6486666667
GAB,Gabon,1991,71.8,1.6114478114
GAB,Gabon,1992,69.5,1.6806966618
GAB,Gabon,1993,67.4,1.6523552502
GAB,Gabon,1994,65.3,1.6347934919
GAB,Gabon,1995,63.5,1.6355670103
GAB,Gabon,1996,62.4,1.6436191229
GAB,Gabon,1997,61.4,1.7262507026
GAB,Gabon,1998,60.5,1.7931545414
GAB,Gabon,1999,59.7,1.8335636419
GAB,Gabon,2000,59.0,1.8296618058
GAB,Gabon,2001,58.2,1.9010127409
GAB,Gabon,2002,57.4,1.9497453311
GAB,Gabon,2003,56.7,2.0035360679
GAB,Gabon,2004,56.0,2.0389941691
GAB,Gabon,2005,55.2,2.065494012
GAB,Gabon,2006,54.4,2.1835341365
GAB,Gabon,2007,53.5,2.1774160732
GAB,Gabon,2008,52.7,2.1729261246
GAB,Gabon,2009,51.8,2.2099871959
GAB,Gabon,2010,50.9,2.2453662842
GAB,Gabon,2011,50.0,2.2756264237
GAB,Gabon,2012,49.0,2.3145961266
GAB,Gabon,2013,48.0,2.3544986516
GAB,Gabon,2014,47.0,2.397654856
GAM,"Gambia, The",1965,126.1,1.1346197094
GAM,"Gambia, The",1966,125.0,1.185150064
GAM,"Gambia, The",1967,123.8,1.2420260782
GAM,"Gambia, The",1968,122.7,1.2257581056
GAM,"Gambia, The",1969,121.5,1.2165165165
GAM,"Gambia, The",1970,120.4,1.2455250905
GAM,"Gambia, The",1971,119.2,1.2806791317
GAM,"Gambia, The",1972,118.0,1.3345775365
GAM,"Gambia, The",1973,116.8,1.3662045973
GAM,"Gambia, The",1974,115.6,1.4006179197
GAM,"Gambia, The",1975,114.4,1.4155787911
GAM,"Gambia, The",1976,113.2,1.3577255278
GAM,"Gambia, The",1977,112.0,1.3804327723
GAM,"Gambia, The",1978,110.7,1.4609498681
GAM,"Gambia, The",1979,109.5,1.5096498484
GAM,"Gambia, The",1980,108.3,1.5814530851
GAM,"Gambia, The",1981,107.1,1.6520061728
GAM,"Gambia, The",1982,105.8,1.7286169431
GAM,"Gambia, The",1983,104.5,1.7774377285
GAM,"Gambia, The",1984,104.3,1.8322943191
GAM,"Gambia, The",1985,104.3,1.8754381235
GAM,"Gambia, The",1986,104.3,1.9722012103
GAM,"Gambia, The",1987,104.2,2.0260447036
GAM,"Gambia, The",1988,104.2,2.0917394359
GAM,"Gambia, The",1989,104.1,2.2285714286
GAM,"Gambia, The",1990,104.1,2.3133333333
GAM,"Gambia, The",1991,104.0,2.3353535354
GAM,"Gambia, The",1992,104.0,2.5159651669
GAM,"Gambia, The",1993,104.0,2.5515210991
GAM,"Gambia, The",1994,104.0,2.6037546934
GAM,"Gambia, The",1995,104.0,2.681443299
GAM,"Gambia, The",1996,104.1,2.7406822073
GAM,"Gambia, The",1997,101.5,2.853569421
GAM,"Gambia, The",1998,99.2,2.9385094088
GAM,"Gambia, The",1999,96.8,2.9731306618
GAM,"Gambia, The",2000,94.6,2.9336022339
GAM,"Gambia, The",2001,92.3,3.0163345312
GAM,"Gambia, The",2002,90.1,3.0607809847
GAM,"Gambia, The",2003,88.1,3.1163366337
GAM,"Gambia, The",2004,86.2,3.1406705539
GAM,"Gambia, The",2005,84.3,3.1549401198
GAM,"Gambia, The",2006,82.1,3.2979919679
GAM,"Gambia, The",2007,79.7,3.2447609359
GAM,"Gambia, The",2008,77.3,3.1910854313
GAM,"Gambia, The",2009,75.5,3.2210840802
GAM,"Gambia, The",2010,73.9,3.259929391
GAM,"Gambia, The",2011,71.7,3.2651480638
GAM,"Gambia, The",2012,69.6,3.2867264998
GAM,"Gambia, The",2013,67.6,3.3160088257
GAM,"Gambia, The",2014,65.7,3.3515166964
GDR,"Germany, East",1955,48.9,0.4942639106
GDR,"Germany, East",1956,46.5,0.4798266433
GDR,"Germany, East",1957,45.5,0.4759414226
GDR,"Germany, East",1958,44.2,0.4919309961
GDR,"Germany, East",1959,40.8,0.4443234413
GDR,"Germany, East",1960,38.8,0.3952126305
GDR,"Germany, East",1961,33.7,0.285399729
GDR,"Germany, East",1962,31.6,0.2728371611
GDR,"Germany, East",1963,31.2,0.2858582619
GDR,"Germany, East",1964,28.6,0.2655278061
GDR,"Germany, East",1965,24.8,0.2230918005
GDR,"Germany, East",1966,22.9,0.2171542364
GDR,"Germany, East",1967,21.4,0.2146439318
GDR,"Germany, East",1968,20.2,0.2018284458
GDR,"Germany, East",1969,20.3,0.2032032032
GDR,"Germany, East",1970,18.5,0.1914123125
GDR,"Germany, East",1971,18.0,0.1934235977
GDR,"Germany, East",1972,17.6,0.1990725031
GDR,"Germany, East",1973,15.6,0.1824881558
GDR,"Germany, East",1974,15.9,0.1926455443
GDR,"Germany, East",1975,15.9,0.1967456537
GDR,"Germany, East",1976,14.0,0.1679462572
GDR,"Germany, East",1977,13.1,0.1615190186
GDR,"Germany, East",1978,13.1,0.172823219
GDR,"Germany, East",1979,12.9,0.1778329198
GDR,"Germany, East",1980,12.1,0.1767068273
GDR,"Germany, East",1981,12.3,0.1898148148
GDR,"Germany, East",1982,11.4,0.1862592925
GDR,"Germany, East",1983,10.7,0.1819263793
GDR,"Germany, East",1984,10.0,0.1756080428
GDR,"Germany, East",1985,9.6,0.1725532489
GDR,"Germany, East",1986,9.2,0.17397882
GDR,"Germany, East",1987,8.7,0.1690962099
GDR,"Germany, East",1988,8.1,0.162601626
GDR,"Germany, East",1989,7.6,0.1626538256
GDR,"Germany, East",1990,7.3,0.1622222222
GER,Germany,1991,6.5,0.1465768799
GER,Germany,1992,6.1,0.1463473633
GER,Germany,1993,5.8,0.1418056919
GER,Germany,1994,5.5,0.1371714643
GER,Germany,1995,5.3,0.1355670103
GER,Germany,1996,5.1,0.1332806532
GER,Germany,1997,4.9,0.1379988758
GER,Germany,1998,4.6,0.1360201511
GER,Germany,1999,4.5,0.13787809
GER,Germany,2000,4.4,0.1352776916
GER,Germany,2001,4.2,0.1372100621
GER,Germany,2002,4.2,0.1415959253
GER,Germany,2003,4.2,0.1481612447
GER,Germany,2004,4.1,0.1505102041
GER,Germany,2005,3.9,0.1448353293
GER,Germany,2006,3.9,0.1570281124
GER,Germany,2007,3.9,0.1591047813
GER,Germany,2008,3.6,0.1494015683
GER,Germany,2009,3.6,0.1532223645
GER,Germany,2010,3.6,0.1571050309
GER,Germany,2011,3.5,0.1612756264
GER,Germany,2012,3.5,0.1658006613
GER,Germany,2013,3.5,0.1706300564
GER,Germany,2014,3.5,0.1763956156
GFR,"Germany, West",1955,41.9,0.4235103856
GFR,"Germany, West",1956,38.9,0.4014033639
GFR,"Germany, West",1957,36.6,0.3828451883
GFR,"Germany, West",1958,36.2,0.4028937117
GFR,"Germany, West",1959,34.4,0.3746256466
GFR,"Germany, West",1960,33.8,0.3442831678
GFR,"Germany, West",1961,32.0,0.27100271
GFR,"Germany, West",1962,29.3,0.2529787601
GFR,"Germany, West",1963,27.1,0.2482935544
GFR,"Germany, West",1964,25.3,0.2348899824
GFR,"Germany, West",1965,23.8,0.2140961634
GFR,"Germany, West",1966,23.6,0.2237921388
GFR,"Germany, West",1967,22.8,0.2286860582
GFR,"Germany, West",1968,22.6,0.2258080631
GFR,"Germany, West",1969,23.2,0.2322322322
GFR,"Germany, West",1970,23.4,0.2421107087
GFR,"Germany, West",1971,23.1,0.2482269504
GFR,"Germany, West",1972,22.4,0.253365004
GFR,"Germany, West",1973,22.7,0.2655436626
GFR,"Germany, West",1974,21.1,0.2556491186
GFR,"Germany, West",1975,19.7,0.2437666275
GFR,"Germany, West",1976,17.4,0.2087332054
GFR,"Germany, West",1977,15.4,0.1898773195
GFR,"Germany, West",1978,14.7,0.1939313984
GFR,"Germany, West",1979,13.6,0.1874827681
GFR,"Germany, West",1980,12.7,0.1854691493
GFR,"Germany, West",1981,11.6,0.1790123457
GFR,"Germany, West",1982,10.9,0.1780900253
GFR,"Germany, West",1983,10.2,0.1734251466
GFR,"Germany, West",1984,9.6,0.1685837211
GFR,"Germany, West",1985,8.9,0.1599712411
GFR,"Germany, West",1986,8.7,0.1645234493
GFR,"Germany, West",1987,8.3,0.1613216715
GFR,"Germany, West",1988,7.6,0.1525644886
GFR,"Germany, West",1989,7.5,0.1605136437
GFR,"Germany, West",1990,7.1,0.1577777778
GHA,Ghana,1960,96.8,0.9859943978
GHA,Ghana,1961,91.4,0.7740514905
GHA,Ghana,1962,86.0,0.7425315144
GHA,Ghana,1963,86.4,0.7916074946
GHA,Ghana,1964,86.8,0.8058676075
GHA,Ghana,1965,87.2,0.7844195565
GHA,Ghana,1966,87.6,0.8306860746
GHA,Ghana,1967,88.0,0.8826479438
GHA,Ghana,1968,85.7,0.8558725084
GHA,Ghana,1969,83.3,0.8341341341
GHA,Ghana,1970,81.3,0.8407656492
GHA,Ghana,1971,81.3,0.873200086
GHA,Ghana,1972,81.3,0.9191267956
GHA,Ghana,1973,81.3,0.9505761245
GHA,Ghana,1974,81.3,0.9845520082
GHA,Ghana,1975,81.3,1.0055064035
GHA,Ghana,1976,81.3,0.9748080614
GHA,Ghana,1977,81.3,1.0019111029
GHA,Ghana,1978,81.3,1.0720316623
GHA,Ghana,1979,81.3,1.1202095396
GHA,Ghana,1980,81.3,1.1867104783
GHA,Ghana,1981,81.3,1.2540123457
GHA,Ghana,1982,81.3,1.3276693081
GHA,Ghana,1983,81.3,1.3816203349
GHA,Ghana,1984,80.0,1.4045131267
GHA,Ghana,1985,78.7,1.4151163836
GHA,Ghana,1986,77.5,1.4653933434
GHA,Ghana,1987,76.3,1.4826044704
GHA,Ghana,1988,75.1,1.507377296
GHA,Ghana,1989,72.7,1.5548421616
GHA,Ghana,1990,70.3,1.5617777778
GHA,Ghana,1991,68.0,1.5259259259
GHA,Ghana,1992,65.8,1.5907111756
GHA,Ghana,1993,63.6,1.5608439647
GHA,Ghana,1994,61.5,1.5404255319
GHA,Ghana,1995,62.3,1.6054123711
GHA,Ghana,1996,63.1,1.6607401554
GHA,Ghana,1997,63.8,1.793985385
GHA,Ghana,1998,64.6,1.9152467032
GHA,Ghana,1999,62.2,1.9106402579
GHA,Ghana,2000,59.9,1.8585169097
GHA,Ghana,2001,57.7,1.8836981379
GHA,Ghana,2002,55.5,1.8845500849
GHA,Ghana,2003,53.4,1.889321075
GHA,Ghana,2004,51.9,1.8906705539
GHA,Ghana,2005,50.4,1.8854790419
GHA,Ghana,2006,48.9,1.9646586345
GHA,Ghana,2007,47.5,1.9328585961
GHA,Ghana,2008,46.1,1.9034255056
GHA,Ghana,2009,44.8,1.9112249253
GHA,Ghana,2010,43.5,1.918799647
GHA,Ghana,2011,42.2,1.9216400911
GHA,Ghana,2012,40.9,1.9333963155
GHA,Ghana,2013,39.7,1.9465555283
GHA,Ghana,2014,38.5,1.9638032118
GNB,Guinea-Bissau,1975,156.3,1.9339231578
GNB,Guinea-Bissau,1976,154.9,1.8582053743
GNB,Guinea-Bissau,1977,153.5,1.8928549411
GNB,Guinea-Bissau,1978,152.1,2.0069920844
GNB,Guinea-Bissau,1979,150.7,2.0776123518
GNB,Guinea-Bissau,1980,149.0,2.1764147499
GNB,Guinea-Bissau,1981,147.2,2.2714506173
GNB,Guinea-Bissau,1982,145.4,2.3756229066
GNB,Guinea-Bissau,1983,143.6,2.4422341239
GNB,Guinea-Bissau,1984,141.9,2.4911756958
GNB,Guinea-Bissau,1985,140.1,2.5187382044
GNB,Guinea-Bissau,1986,138.2,2.61403177
GNB,Guinea-Bissau,1987,136.4,2.6509232264
GNB,Guinea-Bissau,1988,134.6,2.7025996186
GNB,Guinea-Bissau,1989,132.8,2.8428036383
GNB,Guinea-Bissau,1990,131.1,2.914
GNB,Guinea-Bissau,1991,129.4,2.9039281706
GNB,Guinea-Bissau,1992,127.7,3.0890179003
GNB,Guinea-Bissau,1993,126.1,3.0947006869
GNB,Guinea-Bissau,1994,124.7,3.1221526909
GNB,Guinea-Bissau,1995,123.4,3.181185567
GNB,Guinea-Bissau,1996,122.1,3.2161201106
GNB,Guinea-Bissau,1997,120.8,3.3943226532
GNB,Guinea-Bissau,1998,119.4,3.5391909913
GNB,Guinea-Bissau,1999,118.0,3.6222938738
GNB,Guinea-Bissau,2000,116.5,3.6130933913
GNB,Guinea-Bissau,2001,114.7,3.7461613852
GNB,Guinea-Bissau,2002,112.9,3.8325976231
GNB,Guinea-Bissau,2003,111.0,3.926096181
GNB,Guinea-Bissau,2004,109.2,3.9795918367
GNB,Guinea-Bissau,2005,107.3,4.0168413174
GNB,Guinea-Bissau,2006,105.4,4.2329317269
GNB,Guinea-Bissau,2007,103.5,4.2115971516
GNB,Guinea-Bissau,2008,101.6,4.1947998349
GNB,Guinea-Bissau,2009,99.8,4.2603499787
GNB,Guinea-Bissau,2010,98.1,4.3270079435
GNB,Guinea-Bissau,2011,96.2,4.3840546697
GNB,Guinea-Bissau,2012,94.4,4.4591402929
GNB,Guinea-Bissau,2013,92.7,4.5432704094
GNB,Guinea-Bissau,2014,90.9,4.6352281417
GRC,Greece,1955,47.4,0.4793045939
GRC,Greece,1956,41.9,0.4326694872
GRC,Greece,1957,47.1,0.4924686192
GRC,Greece,1958,42.5,0.4734557596
GRC,Greece,1959,42.8,0.4663218078
GRC,Greece,1960,42.0,0.4274000509
GRC,Greece,1961,40.7,0.3444275068
GRC,Greece,1962,42.2,0.3640994647
GRC,Greece,1963,39.3,0.3600714646
GRC,Greece,1964,35.8,0.3323739671
GRC,Greece,1965,34.3,0.3085503531
GRC,Greece,1966,34.0,0.3224124034
GRC,Greece,1967,34.3,0.3440320963
GRC,Greece,1968,34.4,0.3437078483
GRC,Greece,1969,31.8,0.3183183183
GRC,Greece,1970,29.6,0.3062596999
GRC,Greece,1971,26.9,0.289060821
GRC,Greece,1972,27.3,0.3087885986
GRC,Greece,1973,24.1,0.2819208048
GRC,Greece,1974,23.9,0.2895741201
GRC,Greece,1975,24.0,0.2969745716
GRC,Greece,1976,23.0,0.2759117083
GRC,Greece,1977,20.4,0.2515257999
GRC,Greece,1978,19.3,0.2546174142
GRC,Greece,1979,18.7,0.2577888062
GRC,Greece,1980,17.9,0.2614092735
GRC,Greece,1981,16.3,0.2515432099
GRC,Greece,1982,15.1,0.2467118699
GRC,Greece,1983,14.6,0.2482359942
GRC,Greece,1984,14.1,0.2476073404
GRC,Greece,1985,14.0,0.2516401546
GRC,Greece,1986,12.2,0.2314674735
GRC,Greece,1987,11.7,0.2274052478
GRC,Greece,1988,11.1,0.2228244505
GRC,Greece,1989,9.4,0.2011771001
GRC,Greece,1990,9.7,0.2155555556
GRC,Greece,1991,8.9,0.1995510662
GRC,Greece,1992,8.4,0.2034349299
GRC,Greece,1993,8.4,0.2051030422
GRC,Greece,1994,8.0,0.2005006258
GRC,Greece,1995,8.1,0.2077319588
GRC,Greece,1996,7.2,0.1901751613
GRC,Greece,1997,6.5,0.1821247892
GRC,Greece,1998,6.6,0.1967698918
GRC,Greece,1999,6.1,0.188545985
GRC,Greece,2000,6.1,0.1886441204
GRC,Greece,2001,6.0,0.1947076119
GRC,Greece,2002,5.9,0.1986417657
GRC,Greece,2003,5.7,0.202970297
GRC,Greece,2004,5.6,0.2040816327
GRC,Greece,2005,5.5,0.2069610778
GRC,Greece,2006,5.4,0.2180722892
GRC,Greece,2007,5.3,0.217293998
GRC,Greece,2008,5.3,0.2166735452
GRC,Greece,2009,5.2,0.2202304738
GRC,Greece,2010,5.1,0.2241835834
GRC,Greece,2011,5.0,0.2277904328
GRC,Greece,2012,4.9,0.2324043458
GRC,Greece,2013,4.9,0.2378033832
GRC,Greece,2014,4.8,0.2436910528
