"sftgcode","year","imf.gdppc"
"TAW",1992,5624.58
"TAW",1993,6007.177
"TAW",1994,6457.362
"TAW",1995,6877.169
"TAW",1996,7301.854
"TAW",1997,7748.223
"TAW",1998,8074.502
"TAW",1999,8616.866
"TAW",2000,9170.116
"TAW",2001,9054.58
"TAW",2002,9559.334
"TAW",2003,9953.235
"TAW",2004,10600.793
"TAW",2005,11174.918
"TAW",2006,11803.335
"TAW",2007,12572.55
"TAW",2008,12661.079
"TAW",2009,12462.729
"TAW",2010,13787.642
"TAW",2011,14312.2
"TAW",2012,14607.569
"TAW",2013,14933.673
"TAW",2014,15492.144
"TAZ",1980,9295.45
"TAZ",1981,9408.153
"TAZ",1982,9413.356
"TAZ",1983,9330.128
"TAZ",1984,9373.475
"TAZ",1985,9746.264
"TAZ",1986,10294.178
"TAZ",1987,10935.722
"TAZ",1988,11580.734
"TAZ",1989,12017.47
"TAZ",1990,12863.715
"TAZ",1991,13130.23
"TAZ",1992,13206.905
"TAZ",1993,13366.212
"TAZ",1994,13575.663
"TAZ",1995,14060.382
"TAZ",1996,14699.347
"TAZ",1997,15217.539
"TAZ",1998,15781.877
"TAZ",1999,16338.967
"TAZ",2000,17145.101
"TAZ",2001,18173.441
"TAZ",2002,19427.196
"TAZ",2003,20662.453
"TAZ",2004,22152.363
"TAZ",2005,23425.486
"TAZ",2006,24611.776
"TAZ",2007,26770.432
"TAZ",2008,28265.847
"TAZ",2009,29790.735
"TAZ",2010,31683.688
"TAZ",2011,34192.503
"TAZ",2012,35953.216
"TAZ",2013,38571.03
"TAZ",2014,41361.609
"THI",1980,913.7
"THI",1981,967.7
"THI",1982,1019.5
"THI",1983,1076.4
"THI",1984,1138.4
"THI",1985,1191.255
"THI",1986,1257.177
"THI",1987,1376.847
"THI",1988,1559.804
"THI",1989,1750
"THI",1990,1953.4
"THI",1991,2111.862
"THI",1992,2282.572
"THI",1993,2470.908
"THI",1994,2692.973
"THI",1995,2941.736
"THI",1996,3115.338
"THI",1997,3072.615
"THI",1998,2749.684
"THI",1999,2871.98
"THI",2000,3008.401
"THI",2001,3073.601
"THI",2002,3237.042
"THI",2003,3467.854
"THI",2004,3686.857
"THI",2005,3858.019
"THI",2006,4054.504
"THI",2007,4259.026
"THI",2008,4364.833
"THI",2009,4263.139
"THI",2010,4596.112
"THI",2011,4599.655
"THI",2012,4898.189
"THI",2013,5039.794
"THI",2014,5075.618
"TKM",1980,NA
"TKM",1981,NA
"TKM",1982,NA
"TKM",1983,NA
"TKM",1984,NA
"TKM",1985,NA
"TKM",1986,NA
"TKM",1987,NA
"TKM",1988,NA
"TKM",1989,NA
"TKM",1990,NA
"TKM",1991,NA
"TKM",1992,10.018
"TKM",1993,9.016
"TKM",1994,7.456
"TKM",1995,6.92
"TKM",1996,6.456
"TKM",1997,5.726
"TKM",1998,6.11
"TKM",1999,7.118
"TKM",2000,8.441
"TKM",2001,10.163
"TKM",2002,11.765
"TKM",2003,13.776
"TKM",2004,15.8
"TKM",2005,17.861
"TKM",2006,19.82
"TKM",2007,22.011
"TKM",2008,25.257
"TKM",2009,26.806
"TKM",2010,29.261
"TKM",2011,33.575
"TKM",2012,37.285
"TKM",2013,41.086
"TKM",2014,45.327
"TOG",1980,709.832
"TOG",1981,685.563
"TOG",1982,660.145
"TOG",1983,626.106
"TOG",1984,662.928
"TOG",1985,687.57
"TOG",1986,709.988
"TOG",1987,692.352
"TOG",1988,762.446
"TOG",1989,793.707
"TOG",1990,840.513
"TOG",1991,842.416
"TOG",1992,814.791
"TOG",1993,681.748
"TOG",1994,776.745
"TOG",1995,829.337
"TOG",1996,892.888
"TOG",1997,926.896
"TOG",1998,905.639
"TOG",1999,929.313
"TOG",2000,920.342
"TOG",2001,905.37
"TOG",2002,897.021
"TOG",2003,941.463
"TOG",2004,961.413
"TOG",2005,972.762
"TOG",2006,1012.182
"TOG",2007,1035.366
"TOG",2008,1060
"TOG",2009,1097.1
"TOG",2010,1141.748
"TOG",2011,1196.453
"TOG",2012,1267.187
"TOG",2013,1335.615
"TOG",2014,1405.067
"TRI",1980,42.139
"TRI",1981,44.077
"TRI",1982,45.756
"TRI",1983,41.037
"TRI",1984,38.677
"TRI",1985,37.083
"TRI",1986,35.866
"TRI",1987,34.23
"TRI",1988,32.889
"TRI",1989,32.617
"TRI",1990,33.109
"TRI",1991,33.997
"TRI",1992,33.437
"TRI",1993,32.951
"TRI",1994,34.126
"TRI",1995,35.476
"TRI",1996,37.974
"TRI",1997,40.893
"TRI",1998,44.212
"TRI",1999,47.76
"TRI",2000,51.371
"TRI",2001,53.512
"TRI",2002,57.759
"TRI",2003,66.1
"TRI",2004,71.355
"TRI",2005,75.786
"TRI",2006,85.795
"TRI",2007,89.874
"TRI",2008,92.921
"TRI",2009,88.842
"TRI",2010,88.759
"TRI",2011,88.765
"TRI",2012,89.978
"TRI",2013,91.543
"TRI",2014,92.54
"TUN",1980,14.28
"TUN",1981,15.068
"TUN",1982,14.996
"TUN",1983,15.697
"TUN",1984,16.596
"TUN",1985,17.537
"TUN",1986,17.282
"TUN",1987,18.44
"TUN",1988,18.453
"TUN",1989,18.929
"TUN",1990,20.268
"TUN",1991,21.107
"TUN",1992,22.798
"TUN",1993,23.362
"TUN",1994,24.21
"TUN",1995,24.857
"TUN",1996,26.56
"TUN",1997,28.081
"TUN",1998,29.475
"TUN",1999,31.248
"TUN",2000,32.592
"TUN",2001,34.172
"TUN",2002,34.753
"TUN",2003,36.654
"TUN",2004,38.839
"TUN",2005,40.392
"TUN",2006,42.676
"TUN",2007,45.345
"TUN",2008,47.367
"TUN",2009,48.842
"TUN",2010,50.122
"TUN",2011,49.16
"TUN",2012,51.001
"TUN",2013,52.152
"TUN",2014,53.352
"TUR",1980,30.487
"TUR",1981,31.818
"TUR",1982,32.909
"TUR",1983,34.474
"TUR",1984,36.826
"TUR",1985,38.395
"TUR",1986,41.06
"TUR",1987,45.177
"TUR",1988,46.135
"TUR",1989,46.252
"TUR",1990,50.532
"TUR",1991,51
"TUR",1992,54.052
"TUR",1993,58.399
"TUR",1994,55.213
"TUR",1995,59.183
"TUR",1996,63.33
"TUR",1997,68.097
"TUR",1998,70.203
"TUR",1999,67.841
"TUR",2000,72.436
"TUR",2001,68.309
"TUR",2002,72.52
"TUR",2003,76.338
"TUR",2004,83.486
"TUR",2005,90.5
"TUR",2006,96.738
"TUR",2007,101.255
"TUR",2008,101.922
"TUR",2009,97.003
"TUR",2010,105.886
"TUR",2011,115.175
"TUR",2012,117.625
"TUR",2013,122.476
"TUR",2014,126.026
"UAE",1980,345.929
"UAE",1981,373.687
"UAE",1982,346.825
"UAE",1983,328.618
"UAE",1984,343.243
"UAE",1985,334.587
"UAE",1986,270.117
"UAE",1987,284.444
"UAE",1988,276.982
"UAE",1989,320.559
"UAE",1990,396.09
"UAE",1991,404.572
"UAE",1992,417.094
"UAE",1993,416.974
"UAE",1994,447.675
"UAE",1995,477.131
"UAE",1996,502.611
"UAE",1997,545.599
"UAE",1998,549.915
"UAE",1999,570.543
"UAE",2000,640.883
"UAE",2001,652.734
"UAE",2002,668.618
"UAE",2003,727.46
"UAE",2004,797.052
"UAE",2005,835.75
"UAE",2006,917.965
"UAE",2007,947.197
"UAE",2008,977.43
"UAE",2009,926.184
"UAE",2010,941.331
"UAE",2011,987.318
"UAE",2012,1033.504
"UAE",2013,1087.246
"UAE",2014,1126.446
"UGA",1980,7717.141
"UGA",1981,8014.974
"UGA",1982,8672.566
"UGA",1983,9097.453
"UGA",1984,8824.529
"UGA",1985,8559.793
"UGA",1986,8640.793
"UGA",1987,8986.425
"UGA",1988,9731.793
"UGA",1989,10354.948
"UGA",1990,11027.752
"UGA",1991,11223.871
"UGA",1992,11535.842
"UGA",1993,12486.617
"UGA",1994,13289.182
"UGA",1995,14789.866
"UGA",1996,16136.022
"UGA",1997,17018.953
"UGA",1998,17667.043
"UGA",1999,19108.473
"UGA",2000,20147.362
"UGA",2001,21913.373
"UGA",2002,23459.786
"UGA",2003,24904.643
"UGA",2004,26349.944
"UGA",2005,28986.892
"UGA",2006,31030.283
"UGA",2007,33532.521
"UGA",2008,37029.291
"UGA",2009,40017.123
"UGA",2010,43084.942
"UGA",2011,46023.611
"UGA",2012,47233.064
"UGA",2013,49070.491
"UGA",2014,51473.784
"UKG",1980,797.251
"UKG",1981,790.496
"UKG",1982,806.903
"UKG",1983,840.811
"UKG",1984,859.797
"UKG",1985,890.278
"UKG",1986,918.415
"UKG",1987,969.352
"UKG",1988,1026.874
"UKG",1989,1052.73
"UKG",1990,1058.384
"UKG",1991,1045.299
"UKG",1992,1049.971
"UKG",1993,1077.749
"UKG",1994,1121.128
"UKG",1995,1149.497
"UKG",1996,1180.151
"UKG",1997,1210.277
"UKG",1998,1252.767
"UKG",1999,1292.244
"UKG",2000,1340.947
"UKG",2001,1376.677
"UKG",2002,1410.437
"UKG",2003,1471.091
"UKG",2004,1507.191
"UKG",2005,1549.491
"UKG",2006,1596.628
"UKG",2007,1637.432
"UKG",2008,1631.995
"UKG",2009,1561.646
"UKG",2010,1591.494
"UKG",2011,1617.677
"UKG",2012,1628.338
"UKG",2013,1655.447
"UKG",2014,1697.709
"UKR",1980,NA
"UKR",1981,NA
"UKR",1982,NA
"UKR",1983,NA
"UKR",1984,NA
"UKR",1985,NA
"UKR",1986,NA
"UKR",1987,NA
"UKR",1988,NA
"UKR",1989,NA
"UKR",1990,NA
"UKR",1991,NA
"UKR",1992,1401.365
"UKR",1993,1193.972
"UKR",1994,922.153
"UKR",1995,810.183
"UKR",1996,730.371
"UKR",1997,707.178
"UKR",1998,694.34
"UKR",1999,692.934
"UKR",2000,734.037
"UKR",2001,801.77
"UKR",2002,844.582
"UKR",2003,924.957
"UKR",2004,1034.059
"UKR",2005,1065.818
"UKR",2006,1146.515
"UKR",2007,1240.711
"UKR",2008,1268.546
"UKR",2009,1076.533
"UKR",2010,1079.346
"UKR",2011,1138.338
"UKR",2012,1141.055
"UKR",2013,1140.75
"UKR",2014,1062.835
"URU",1980,285.727
"URU",1981,291.157
"URU",1982,263.961
"URU",1983,255.301
"URU",1984,252.512
"URU",1985,256.238
"URU",1986,278.932
"URU",1987,301.06
"URU",1988,305.476
"URU",1989,308.848
"URU",1990,309.766
"URU",1991,320.728
"URU",1992,346.167
"URU",1993,355.367
"URU",1994,381.242
"URU",1995,375.723
"URU",1996,396.681
"URU",1997,416.704
"URU",1998,434.54
"URU",1999,421.656
"URU",2000,414.169
"URU",2001,399.836
"URU",2002,371.643
"URU",2003,380.292
"URU",2004,397.936
"URU",2005,425.018
"URU",2006,442.438
"URU",2007,471.38
"URU",2008,505.207
"URU",2009,517.086
"URU",2010,560.542
"URU",2011,601.693
"URU",2012,623.813
"URU",2013,651.24
"URU",2014,672.839
"USA",1980,6450.4
"USA",1981,6617.75
"USA",1982,6491.275
"USA",1983,6792
"USA",1984,7285.025
"USA",1985,7593.8
"USA",1986,7860.5
"USA",1987,8132.6
"USA",1988,8474.5
"USA",1989,8786.375
"USA",1990,8955.025
"USA",1991,8948.425
"USA",1992,9266.55
"USA",1993,9521
"USA",1994,9905.45
"USA",1995,10174.75
"USA",1996,10561
"USA",1997,11034.85
"USA",1998,11525.875
"USA",1999,12065.9
"USA",2000,12559.65
"USA",2001,12682.25
"USA",2002,12908.775
"USA",2003,13271.1
"USA",2004,13773.475
"USA",2005,14234.25
"USA",2006,14613.8
"USA",2007,14873.75
"USA",2008,14830.375
"USA",2009,14418.75
"USA",2010,14783.8
"USA",2011,15020.575
"USA",2012,15369.175
"USA",2013,15710.275
"USA",2014,16085.6
"UZB",1980,NA
"UZB",1981,NA
"UZB",1982,NA
"UZB",1983,NA
"UZB",1984,NA
"UZB",1985,NA
"UZB",1986,NA
"UZB",1987,NA
"UZB",1988,NA
"UZB",1989,NA
"UZB",1990,NA
"UZB",1991,NA
"UZB",1992,330.042
"UZB",1993,322.299
"UZB",1994,305.54
"UZB",1995,302.79
"UZB",1996,307.937
"UZB",1997,323.95
"UZB",1998,337.909
"UZB",1999,352.439
"UZB",2000,365.832
"UZB",2001,381.197
"UZB",2002,396.445
"UZB",2003,413.096
"UZB",2004,443.665
"UZB",2005,474.722
"UZB",2006,510.326
"UZB",2007,558.807
"UZB",2008,609.099
"UZB",2009,658.436
"UZB",2010,714.403
"UZB",2011,773.699
"UZB",2012,837.142
"UZB",2013,904.113
"UZB",2014,977.347
"VEN",1980,31.703
"VEN",1981,31.295
"VEN",1982,32.122
"VEN",1983,28.956
"VEN",1984,30.469
"VEN",1985,30.733
"VEN",1986,32.602
"VEN",1987,34.167
"VEN",1988,36.391
"VEN",1989,31.326
"VEN",1990,33.352
"VEN",1991,36.597
"VEN",1992,38.815
"VEN",1993,38.922
"VEN",1994,38.007
"VEN",1995,39.509
"VEN",1996,39.431
"VEN",1997,41.943
"VEN",1998,42.066
"VEN",1999,39.555
"VEN",2000,41.013
"VEN",2001,42.405
"VEN",2002,38.65
"VEN",2003,35.653
"VEN",2004,42.172
"VEN",2005,46.524
"VEN",2006,51.117
"VEN",2007,55.591
"VEN",2008,58.525
"VEN",2009,56.651
"VEN",2010,55.808
"VEN",2011,58.138
"VEN",2012,61.409
"VEN",2013,62.234
"VEN",2014,59.745
"VIE",1980,303921.826
"VIE",1981,321540.896
"VIE",1982,347747.377
"VIE",1983,372413.26
"VIE",1984,403685.785
"VIE",1985,426370.898
"VIE",1986,440684.609
"VIE",1987,451917.123
"VIE",1988,474964.97
"VIE",1989,512012.702
"VIE",1990,537856.45
"VIE",1991,569100.445
"VIE",1992,618611.54
"VIE",1993,668583.184
"VIE",1994,727643.546
"VIE",1995,797064.23
"VIE",1996,871510.202
"VIE",1997,942552.998
"VIE",1998,996889.672
"VIE",1999,1044477.056
"VIE",2000,1115369.054
"VIE",2001,1192272.647
"VIE",2002,1276689.256
"VIE",2003,1370413.265
"VIE",2004,1477160.846
"VIE",2005,1588645.953
"VIE",2006,1699501.269
"VIE",2007,1820667.101
"VIE",2008,1923749.392
"VIE",2009,2027590.911
"VIE",2010,2157828.497
"VIE",2011,2292483.366
"VIE",2012,2412778.384
"VIE",2013,2543584.087
"VIE",2014,2695690.416
"YEM",1980,NA
"YEM",1981,NA
"YEM",1982,NA
"YEM",1983,NA
"YEM",1984,NA
"YEM",1985,NA
"YEM",1986,NA
"YEM",1987,NA
"YEM",1988,NA
"YEM",1989,NA
"YEM",1990,147.959
"YEM",1991,157.271
"YEM",1992,170.179
"YEM",1993,176.99
"YEM",1994,188.887
"YEM",1995,199.596
"YEM",1996,208.847
"YEM",1997,219.772
"YEM",1998,232.973
"YEM",1999,241.769
"YEM",2000,256.715
"YEM",2001,266.48
"YEM",2002,276.966
"YEM",2003,287.345
"YEM",2004,298.76
"YEM",2005,315.466
"YEM",2006,325.468
"YEM",2007,336.334
"YEM",2008,348.602
"YEM",2009,362.079
"YEM",2010,389.968
"YEM",2011,340.384
"YEM",2012,348.529
"YEM",2013,365.34
"YEM",2014,364.651
"ZAI",1980,7820.686
"ZAI",1981,7894.556
"ZAI",1982,7858.676
"ZAI",1983,7969.481
"ZAI",1984,8355.559
"ZAI",1985,8394.344
"ZAI",1986,8790.58
"ZAI",1987,9025.387
"ZAI",1988,9067.317
"ZAI",1989,8953.058
"ZAI",1990,8364.993
"ZAI",1991,7658.528
"ZAI",1992,6857.317
"ZAI",1993,5933.753
"ZAI",1994,5704.295
"ZAI",1995,5741.984
"ZAI",1996,5678.044
"ZAI",1997,5370.925
"ZAI",1998,5277.636
"ZAI",1999,5052.275
"ZAI",2000,4703.668
"ZAI",2001,4604.883
"ZAI",2002,4740.624
"ZAI",2003,5005.048
"ZAI",2004,5342.306
"ZAI",2005,5670.065
"ZAI",2006,5971.768
"ZAI",2007,6345.569
"ZAI",2008,6740.638
"ZAI",2009,6933.087
"ZAI",2010,7423.873
"ZAI",2011,7933.495
"ZAI",2012,8501.364
"ZAI",2013,9220.996
"ZAI",2014,10059.46
"ZAM",1980,43.98
"ZAM",1981,46.896
"ZAM",1982,45.531
"ZAM",1983,45.01
"ZAM",1984,44.236
"ZAM",1985,44.784
"ZAM",1986,45.544
"ZAM",1987,46.223
"ZAM",1988,50.508
"ZAM",1989,48.661
"ZAM",1990,48.379
"ZAM",1991,48.057
"ZAM",1992,49.043
"ZAM",1993,49.005
"ZAM",1994,42.494
"ZAM",1995,41.296
"ZAM",1996,44.164
"ZAM",1997,45.621
"ZAM",1998,44.773
"ZAM",1999,45.769
"ZAM",2000,47.405
"ZAM",2001,49.925
"ZAM",2002,52.175
"ZAM",2003,55.798
"ZAM",2004,59.722
"ZAM",2005,64.044
"ZAM",2006,69.106
"ZAM",2007,74.878
"ZAM",2008,80.698
"ZAM",2009,88.139
"ZAM",2010,97.216
"ZAM",2011,103.404
"ZAM",2012,110.395
"ZAM",2013,117.784
"ZAM",2014,124.166
"ZIM",1980,NA
"ZIM",1981,NA
"ZIM",1982,NA
"ZIM",1983,NA
"ZIM",1984,NA
"ZIM",1985,NA
"ZIM",1986,NA
"ZIM",1987,NA
"ZIM",1988,NA
"ZIM",1989,NA
"ZIM",1990,NA
"ZIM",1991,NA
"ZIM",1992,NA
"ZIM",1993,NA
"ZIM",1994,NA
"ZIM",1995,NA
"ZIM",1996,NA
"ZIM",1997,NA
"ZIM",1998,NA
"ZIM",1999,NA
"ZIM",2000,14.765
"ZIM",2001,14.689
"ZIM",2002,13.535
"ZIM",2003,11.301
"ZIM",2004,10.57
"ZIM",2005,9.76
"ZIM",2006,9.41
"ZIM",2007,9.093
"ZIM",2008,7.585
"ZIM",2009,8.157
"ZIM",2010,9.085
"ZIM",2011,10.167
"ZIM",2012,11.241
"ZIM",2013,11.745
"ZIM",2014,12.117
NA,1980,0.83
NA,1980,NA
NA,1980,23.91
NA,1980,0.48
NA,1980,0.619
NA,1980,454.252
NA,1980,0.117
NA,1980,NA
NA,1980,NA
NA,1980,NA
NA,1980,0.893
NA,1980,NA
NA,1980,579.316
NA,1980,2.355
NA,1980,0.437
NA,1980,0.866
NA,1980,0.442
NA,1980,0.254
NA,1980,NA
NA,1980,24.098
NA,1980,NA
NA,1981,0.86
NA,1981,NA
NA,1981,25.93
NA,1981,0.511
NA,1981,0.624
NA,1981,496.01
NA,1981,0.113
NA,1981,NA
NA,1981,NA
NA,1981,NA
NA,1981,0.812
NA,1981,NA
NA,1981,519.566
NA,1981,2.264
NA,1981,0.449
NA,1981,0.91
NA,1981,0.474
NA,1981,0.29
NA,1981,NA
NA,1981,25.153
NA,1981,NA
NA,1982,0.852
NA,1982,NA
NA,1982,26.662
NA,1982,0.523
NA,1982,0.652
NA,1982,510.329
NA,1982,0.121
NA,1982,NA
NA,1982,NA
NA,1982,NA
NA,1982,0.804
NA,1982,NA
NA,1982,535.635
NA,1982,2.217
NA,1982,0.476
NA,1982,0.93
NA,1982,0.485
NA,1982,0.327
NA,1982,NA
NA,1982,25.651
NA,1982,NA
NA,1983,0.901
NA,1983,NA
NA,1983,29.201
NA,1983,0.534
NA,1983,0.67
NA,1983,541.023
NA,1983,0.12
NA,1983,NA
NA,1983,NA
NA,1983,NA
NA,1983,0.808
NA,1983,NA
NA,1983,514.885
NA,1983,2.203
NA,1983,0.467
NA,1983,0.967
NA,1983,0.502
NA,1983,0.346
NA,1983,NA
NA,1983,26.423
NA,1983,NA
NA,1984,0.99
NA,1984,NA
NA,1984,30.305
NA,1984,0.563
NA,1984,0.703
NA,1984,595.138
NA,1984,0.126
NA,1984,NA
NA,1984,NA
NA,1984,NA
NA,1984,0.824
NA,1984,NA
NA,1984,483.835
NA,1984,2.298
NA,1984,0.512
NA,1984,1.045
NA,1984,0.536
NA,1984,0.498
NA,1984,NA
NA,1984,28.953
NA,1984,NA
NA,1985,1.068
NA,1985,8.258
NA,1985,32.924
NA,1985,0.572
NA,1985,0.757
NA,1985,599.392
NA,1985,0.118
NA,1985,NA
NA,1985,NA
NA,1985,NA
NA,1985,0.872
NA,1985,NA
NA,1985,528.831
NA,1985,2.535
NA,1985,0.545
NA,1985,1.176
NA,1985,0.56
NA,1985,0.526
NA,1985,NA
NA,1985,29.243
NA,1985,NA
NA,1986,1.164
NA,1986,8.029
NA,1986,33.87
NA,1986,0.611
NA,1986,0.821
NA,1986,665.947
NA,1986,0.116
NA,1986,NA
NA,1986,NA
NA,1986,NA
NA,1986,0.914
NA,1986,NA
NA,1986,497.989
NA,1986,2.554
NA,1986,0.593
NA,1986,1.352
NA,1986,0.599
NA,1986,0.573
NA,1986,NA
NA,1986,29.199
NA,1986,NA
NA,1987,1.268
NA,1987,8.054
NA,1987,35.329
NA,1987,0.653
NA,1987,0.91
NA,1987,755.154
NA,1987,0.106
NA,1987,NA
NA,1987,NA
NA,1987,NA
NA,1987,0.919
NA,1987,NA
NA,1987,483.397
NA,1987,2.678
NA,1987,0.642
NA,1987,1.377
NA,1987,0.625
NA,1987,0.582
NA,1987,NA
NA,1987,28.354
NA,1987,NA
NA,1988,1.34
NA,1988,8.025
NA,1988,37.448
NA,1988,0.701
NA,1988,0.939
NA,1988,819.43
NA,1988,0.115
NA,1988,NA
NA,1988,NA
NA,1988,NA
NA,1988,0.945
NA,1988,NA
NA,1988,493.059
NA,1988,2.821
NA,1988,0.708
NA,1988,1.578
NA,1988,0.718
NA,1988,0.562
NA,1988,NA
NA,1988,27.874
NA,1988,NA
NA,1989,1.431
NA,1989,8.202
NA,1989,39.582
NA,1989,0.693
NA,1989,0.996
NA,1989,838.089
NA,1989,0.113
NA,1989,NA
NA,1989,NA
NA,1989,NA
NA,1989,1
NA,1989,NA
NA,1989,508.518
NA,1989,3.111
NA,1989,0.751
NA,1989,1.706
NA,1989,0.74
NA,1989,0.568
NA,1989,NA
NA,1989,28.301
NA,1989,NA
NA,1990,1.464
NA,1990,8.291
NA,1990,39.856
NA,1990,0.737
NA,1990,1.047
NA,1990,870.193
NA,1990,0.117
NA,1990,NA
NA,1990,NA
NA,1990,NA
NA,1990,0.935
NA,1990,NA
NA,1990,497.572
NA,1990,3.343
NA,1990,0.792
NA,1990,1.914
NA,1990,0.789
NA,1990,0.595
NA,1990,NA
NA,1990,31.611
NA,1990,NA
NA,1991,1.504
NA,1991,8.552
NA,1991,40.415
NA,1991,0.753
NA,1991,1.074
NA,1991,919.811
NA,1991,0.114
NA,1991,NA
NA,1991,NA
NA,1991,NA
NA,1991,0.913
NA,1991,NA
NA,1991,503.547
NA,1991,3.435
NA,1991,0.81
NA,1991,1.908
NA,1991,0.8
NA,1991,0.63
NA,1991,NA
NA,1991,32.606
NA,1991,NA
NA,1992,1.517
NA,1992,8.959
NA,1992,41.646
NA,1992,0.774
NA,1992,1.074
NA,1992,977.161
NA,1992,0.114
NA,1992,NA
NA,1992,NA
NA,1992,NA
NA,1992,0.95
NA,1992,NA
NA,1992,507.072
NA,1992,3.682
NA,1992,0.835
NA,1992,2.057
NA,1992,0.856
NA,1992,0.606
NA,1992,NA
NA,1992,33.449
NA,1992,NA
NA,1993,1.594
NA,1993,8.986
NA,1993,44.69
NA,1993,0.788
NA,1993,1.049
NA,1993,1037.756
NA,1993,0.115
NA,1993,NA
NA,1993,NA
NA,1993,NA
NA,1993,0.966
NA,1993,NA
NA,1993,512.65
NA,1993,3.951
NA,1993,0.88
NA,1993,2.111
NA,1993,0.871
NA,1993,0.605
NA,1993,NA
NA,1993,33.695
NA,1993,NA
NA,1994,1.692
NA,1994,9.269
NA,1994,47.787
NA,1994,0.805
NA,1994,1.08
NA,1994,1100.395
NA,1994,0.117
NA,1994,NA
NA,1994,NA
NA,1994,NA
NA,1994,1.028
NA,1994,NA
NA,1994,523.928
NA,1994,3.854
NA,1994,0.927
NA,1994,2.145
NA,1994,0.846
NA,1994,0.617
NA,1994,NA
NA,1994,36.755
NA,1994,NA
NA,1995,1.608
NA,1995,9.684
NA,1995,51.367
NA,1995,0.818
NA,1995,1.11
NA,1995,1126.515
NA,1995,0.116
NA,1995,NA
NA,1995,0.239
NA,1995,NA
NA,1995,1.096
NA,1995,NA
NA,1995,534.407
NA,1995,3.873
NA,1995,0.96
NA,1995,2.194
NA,1995,0.916
NA,1995,0.645
NA,1995,NA
NA,1995,37.124
NA,1995,NA
NA,1996,1.706
NA,1996,9.963
NA,1996,54.805
NA,1996,0.843
NA,1996,1.161
NA,1996,1174.488
NA,1996,0.119
NA,1996,NA
NA,1996,0.231
NA,1996,NA
NA,1996,1.175
NA,1996,NA
NA,1996,542.423
NA,1996,4.26
NA,1996,1.016
NA,1996,2.234
NA,1996,0.926
NA,1996,0.645
NA,1996,NA
NA,1996,37.988
NA,1996,NA
NA,1997,1.801
NA,1997,9.816
NA,1997,58.992
NA,1997,0.86
NA,1997,1.221
NA,1997,1234.383
NA,1997,0.122
NA,1997,0.121
NA,1997,0.217
NA,1997,NA
NA,1997,1.185
NA,1997,1.158
NA,1997,547.827
NA,1997,4.78
NA,1997,1.091
NA,1997,2.241
NA,1997,0.956
NA,1997,0.625
NA,1997,NA
NA,1997,39.852
NA,1997,NA
NA,1998,1.89
NA,1998,9.761
NA,1998,63.955
NA,1998,0.884
NA,1998,1.377
NA,1998,1161.768
NA,1998,0.131
NA,1998,0.117
NA,1998,0.224
NA,1998,NA
NA,1998,1.198
NA,1998,1.245
NA,1998,561.523
NA,1998,4.898
NA,1998,1.102
NA,1998,2.335
NA,1998,1.01
NA,1998,0.646
NA,1998,NA
NA,1998,40.321
NA,1998,NA
NA,1999,1.983
NA,1999,10.059
NA,1999,71.54
NA,1999,0.898
NA,1999,1.482
NA,1999,1190.89
NA,1999,0.127
NA,1999,0.114
NA,1999,0.227
NA,1999,NA
NA,1999,1.19
NA,1999,1.357
NA,1999,575.561
NA,1999,4.99
NA,1999,1.145
NA,1999,2.424
NA,1999,1.047
NA,1999,0.662
NA,1999,NA
NA,1999,40.457
NA,1999,NA
NA,2000,2.048
NA,2000,10.346
NA,2000,76.739
NA,2000,0.934
NA,2000,1.574
NA,2000,1282.153
NA,2000,0.134
NA,2000,0.121
NA,2000,0.238
NA,2000,0.177
NA,2000,1.253
NA,2000,1.387
NA,2000,578.142
NA,2000,5.202
NA,2000,1.22
NA,2000,2.43
NA,2000,1.068
NA,2000,0.669
NA,2000,0.028
NA,2000,42.854
NA,2000,NA
NA,2001,1.957
NA,2001,10.63
NA,2001,81.449
NA,2001,0.938
NA,2001,1.542
NA,2001,1289.344
NA,2001,0.135
NA,2001,0.128
NA,2001,0.242
NA,2001,0.181
NA,2001,1.346
NA,2001,1.464
NA,2001,595.859
NA,2001,5.084
NA,2001,1.284
NA,2001,2.359
NA,2001,1.086
NA,2001,0.69
NA,2001,0.029
NA,2001,41.398
NA,2001,NA
NA,2002,2.007
NA,2002,11.042
NA,2002,85.752
NA,2002,0.922
NA,2002,1.595
NA,2002,1310.705
NA,2002,0.136
NA,2002,0.131
NA,2002,0.243
NA,2002,0.19
NA,2002,1.424
NA,2002,1.469
NA,2002,609.699
NA,2002,5.145
NA,2002,1.299
NA,2002,2.326
NA,2002,1.152
NA,2002,0.71
NA,2002,0.031
NA,2002,39.246
NA,2002,NA
NA,2003,2.122
NA,2003,11.362
NA,2003,92.185
NA,2003,0.993
NA,2003,1.746
NA,2003,1350.764
NA,2003,0.142
NA,2003,0.131
NA,2003,0.248
NA,2003,0.19
NA,2003,1.488
NA,2003,1.526
NA,2003,649.933
NA,2003,4.842
NA,2003,1.242
NA,2003,2.428
NA,2003,1.237
NA,2003,0.72
NA,2003,0.03
NA,2003,40.929
NA,2003,NA
NA,2004,2.19
NA,2004,11.419
NA,2004,96.727
NA,2004,1.025
NA,2004,1.735
NA,2004,1468.282
NA,2004,0.14
NA,2004,0.131
NA,2004,0.239
NA,2004,0.205
NA,2004,1.532
