"sftgcode","year","elf.ethnic","elf.language","elf.religion"
"GAM",2008,0.79,0.81,0.1
"GAM",2009,0.79,0.81,0.1
"GAM",2010,0.79,0.81,0.1
"GAM",2011,0.79,0.81,0.1
"GAM",2012,0.79,0.81,0.1
"GAM",2013,0.79,0.81,0.1
"GDR",1945,NA,NA,NA
"GDR",1946,NA,NA,NA
"GDR",1947,NA,NA,NA
"GDR",1948,NA,NA,NA
"GDR",1949,NA,NA,NA
"GDR",1950,NA,NA,NA
"GDR",1951,NA,NA,NA
"GDR",1952,NA,NA,NA
"GDR",1953,NA,NA,NA
"GDR",1954,NA,NA,NA
"GDR",1955,NA,NA,NA
"GDR",1956,NA,NA,NA
"GDR",1957,NA,NA,NA
"GDR",1958,NA,NA,NA
"GDR",1959,NA,NA,NA
"GDR",1960,NA,NA,NA
"GDR",1961,NA,NA,NA
"GDR",1962,NA,NA,NA
"GDR",1963,NA,NA,NA
"GDR",1964,NA,NA,NA
"GDR",1965,NA,NA,NA
"GDR",1966,NA,NA,NA
"GDR",1967,NA,NA,NA
"GDR",1968,NA,NA,NA
"GDR",1969,NA,NA,NA
"GDR",1970,NA,NA,NA
"GDR",1971,NA,NA,NA
"GDR",1972,NA,NA,NA
"GDR",1973,NA,NA,NA
"GDR",1974,NA,NA,NA
"GDR",1975,NA,NA,NA
"GDR",1976,NA,NA,NA
"GDR",1977,NA,NA,NA
"GDR",1978,NA,NA,NA
"GDR",1979,NA,NA,NA
"GDR",1980,NA,NA,NA
"GDR",1981,NA,NA,NA
"GDR",1982,NA,NA,NA
"GDR",1983,NA,NA,NA
"GDR",1984,NA,NA,NA
"GDR",1985,NA,NA,NA
"GDR",1986,NA,NA,NA
"GDR",1987,NA,NA,NA
"GDR",1988,NA,NA,NA
"GDR",1989,NA,NA,NA
"GER",1990,0.17,0.16,0.66
"GER",1991,0.17,0.16,0.66
"GER",1992,0.17,0.16,0.66
"GER",1993,0.17,0.16,0.66
"GER",1994,0.17,0.16,0.66
"GER",1995,0.17,0.16,0.66
"GER",1996,0.17,0.16,0.66
"GER",1997,0.17,0.16,0.66
"GER",1998,0.17,0.16,0.66
"GER",1999,0.17,0.16,0.66
"GER",2000,0.17,0.16,0.66
"GER",2001,0.17,0.16,0.66
"GER",2002,0.17,0.16,0.66
"GER",2003,0.17,0.16,0.66
"GER",2004,0.17,0.16,0.66
"GER",2005,0.17,0.16,0.66
"GER",2006,0.17,0.16,0.66
"GER",2007,0.17,0.16,0.66
"GER",2008,0.17,0.16,0.66
"GER",2009,0.17,0.16,0.66
"GER",2010,0.17,0.16,0.66
"GER",2011,0.17,0.16,0.66
"GER",2012,0.17,0.16,0.66
"GER",2013,0.17,0.16,0.66
"GFR",1945,NA,NA,NA
"GFR",1946,NA,NA,NA
"GFR",1947,NA,NA,NA
"GFR",1948,NA,NA,NA
"GFR",1949,NA,NA,NA
"GFR",1950,NA,NA,NA
"GFR",1951,NA,NA,NA
"GFR",1952,NA,NA,NA
"GFR",1953,NA,NA,NA
"GFR",1954,NA,NA,NA
"GFR",1955,NA,NA,NA
"GFR",1956,NA,NA,NA
"GFR",1957,NA,NA,NA
"GFR",1958,NA,NA,NA
"GFR",1959,NA,NA,NA
"GFR",1960,NA,NA,NA
"GFR",1961,NA,NA,NA
"GFR",1962,NA,NA,NA
"GFR",1963,NA,NA,NA
"GFR",1964,NA,NA,NA
"GFR",1965,NA,NA,NA
"GFR",1966,NA,NA,NA
"GFR",1967,NA,NA,NA
"GFR",1968,NA,NA,NA
"GFR",1969,NA,NA,NA
"GFR",1970,NA,NA,NA
"GFR",1971,NA,NA,NA
"GFR",1972,NA,NA,NA
"GFR",1973,NA,NA,NA
"GFR",1974,NA,NA,NA
"GFR",1975,NA,NA,NA
"GFR",1976,NA,NA,NA
"GFR",1977,NA,NA,NA
"GFR",1978,NA,NA,NA
"GFR",1979,NA,NA,NA
"GFR",1980,NA,NA,NA
"GFR",1981,NA,NA,NA
"GFR",1982,NA,NA,NA
"GFR",1983,NA,NA,NA
"GFR",1984,NA,NA,NA
"GFR",1985,NA,NA,NA
"GFR",1986,NA,NA,NA
"GFR",1987,NA,NA,NA
"GFR",1988,NA,NA,NA
"GFR",1989,NA,NA,NA
"GHA",1957,0.67,0.67,0.8
"GHA",1958,0.67,0.67,0.8
"GHA",1959,0.67,0.67,0.8
"GHA",1960,0.67,0.67,0.8
"GHA",1961,0.67,0.67,0.8
"GHA",1962,0.67,0.67,0.8
"GHA",1963,0.67,0.67,0.8
"GHA",1964,0.67,0.67,0.8
"GHA",1965,0.67,0.67,0.8
"GHA",1966,0.67,0.67,0.8
"GHA",1967,0.67,0.67,0.8
"GHA",1968,0.67,0.67,0.8
"GHA",1969,0.67,0.67,0.8
"GHA",1970,0.67,0.67,0.8
"GHA",1971,0.67,0.67,0.8
"GHA",1972,0.67,0.67,0.8
"GHA",1973,0.67,0.67,0.8
"GHA",1974,0.67,0.67,0.8
"GHA",1975,0.67,0.67,0.8
"GHA",1976,0.67,0.67,0.8
"GHA",1977,0.67,0.67,0.8
"GHA",1978,0.67,0.67,0.8
"GHA",1979,0.67,0.67,0.8
"GHA",1980,0.67,0.67,0.8
"GHA",1981,0.67,0.67,0.8
"GHA",1982,0.67,0.67,0.8
"GHA",1983,0.67,0.67,0.8
"GHA",1984,0.67,0.67,0.8
"GHA",1985,0.67,0.67,0.8
"GHA",1986,0.67,0.67,0.8
"GHA",1987,0.67,0.67,0.8
"GHA",1988,0.67,0.67,0.8
"GHA",1989,0.67,0.67,0.8
"GHA",1990,0.67,0.67,0.8
"GHA",1991,0.67,0.67,0.8
"GHA",1992,0.67,0.67,0.8
"GHA",1993,0.67,0.67,0.8
"GHA",1994,0.67,0.67,0.8
"GHA",1995,0.67,0.67,0.8
"GHA",1996,0.67,0.67,0.8
"GHA",1997,0.67,0.67,0.8
"GHA",1998,0.67,0.67,0.8
"GHA",1999,0.67,0.67,0.8
"GHA",2000,0.67,0.67,0.8
"GHA",2001,0.67,0.67,0.8
"GHA",2002,0.67,0.67,0.8
"GHA",2003,0.67,0.67,0.8
"GHA",2004,0.67,0.67,0.8
"GHA",2005,0.67,0.67,0.8
"GHA",2006,0.67,0.67,0.8
"GHA",2007,0.67,0.67,0.8
"GHA",2008,0.67,0.67,0.8
"GHA",2009,0.67,0.67,0.8
"GHA",2010,0.67,0.67,0.8
"GHA",2011,0.67,0.67,0.8
"GHA",2012,0.67,0.67,0.8
"GHA",2013,0.67,0.67,0.8
"GNB",1974,0.81,0.81,0.61
"GNB",1975,0.81,0.81,0.61
"GNB",1976,0.81,0.81,0.61
"GNB",1977,0.81,0.81,0.61
"GNB",1978,0.81,0.81,0.61
"GNB",1979,0.81,0.81,0.61
"GNB",1980,0.81,0.81,0.61
"GNB",1981,0.81,0.81,0.61
"GNB",1982,0.81,0.81,0.61
"GNB",1983,0.81,0.81,0.61
"GNB",1984,0.81,0.81,0.61
"GNB",1985,0.81,0.81,0.61
"GNB",1986,0.81,0.81,0.61
"GNB",1987,0.81,0.81,0.61
"GNB",1988,0.81,0.81,0.61
"GNB",1989,0.81,0.81,0.61
"GNB",1990,0.81,0.81,0.61
"GNB",1991,0.81,0.81,0.61
"GNB",1992,0.81,0.81,0.61
"GNB",1993,0.81,0.81,0.61
"GNB",1994,0.81,0.81,0.61
"GNB",1995,0.81,0.81,0.61
"GNB",1996,0.81,0.81,0.61
"GNB",1997,0.81,0.81,0.61
"GNB",1998,0.81,0.81,0.61
"GNB",1999,0.81,0.81,0.61
"GNB",2000,0.81,0.81,0.61
"GNB",2001,0.81,0.81,0.61
"GNB",2002,0.81,0.81,0.61
"GNB",2003,0.81,0.81,0.61
"GNB",2004,0.81,0.81,0.61
"GNB",2005,0.81,0.81,0.61
"GNB",2006,0.81,0.81,0.61
"GNB",2007,0.81,0.81,0.61
"GNB",2008,0.81,0.81,0.61
"GNB",2009,0.81,0.81,0.61
"GNB",2010,0.81,0.81,0.61
"GNB",2011,0.81,0.81,0.61
"GNB",2012,0.81,0.81,0.61
"GNB",2013,0.81,0.81,0.61
"GRC",1945,0.16,0.03,0.15
"GRC",1946,0.16,0.03,0.15
"GRC",1947,0.16,0.03,0.15
"GRC",1948,0.16,0.03,0.15
"GRC",1949,0.16,0.03,0.15
"GRC",1950,0.16,0.03,0.15
"GRC",1951,0.16,0.03,0.15
"GRC",1952,0.16,0.03,0.15
"GRC",1953,0.16,0.03,0.15
"GRC",1954,0.16,0.03,0.15
"GRC",1955,0.16,0.03,0.15
"GRC",1956,0.16,0.03,0.15
"GRC",1957,0.16,0.03,0.15
"GRC",1958,0.16,0.03,0.15
"GRC",1959,0.16,0.03,0.15
"GRC",1960,0.16,0.03,0.15
"GRC",1961,0.16,0.03,0.15
"GRC",1962,0.16,0.03,0.15
"GRC",1963,0.16,0.03,0.15
"GRC",1964,0.16,0.03,0.15
"GRC",1965,0.16,0.03,0.15
"GRC",1966,0.16,0.03,0.15
"GRC",1967,0.16,0.03,0.15
"GRC",1968,0.16,0.03,0.15
"GRC",1969,0.16,0.03,0.15
"GRC",1970,0.16,0.03,0.15
"GRC",1971,0.16,0.03,0.15
"GRC",1972,0.16,0.03,0.15
"GRC",1973,0.16,0.03,0.15
"GRC",1974,0.16,0.03,0.15
"GRC",1975,0.16,0.03,0.15
"GRC",1976,0.16,0.03,0.15
"GRC",1977,0.16,0.03,0.15
"GRC",1978,0.16,0.03,0.15
"GRC",1979,0.16,0.03,0.15
"GRC",1980,0.16,0.03,0.15
"GRC",1981,0.16,0.03,0.15
"GRC",1982,0.16,0.03,0.15
"GRC",1983,0.16,0.03,0.15
"GRC",1984,0.16,0.03,0.15
"GRC",1985,0.16,0.03,0.15
"GRC",1986,0.16,0.03,0.15
"GRC",1987,0.16,0.03,0.15
"GRC",1988,0.16,0.03,0.15
"GRC",1989,0.16,0.03,0.15
"GRC",1990,0.16,0.03,0.15
"GRC",1991,0.16,0.03,0.15
"GRC",1992,0.16,0.03,0.15
"GRC",1993,0.16,0.03,0.15
"GRC",1994,0.16,0.03,0.15
"GRC",1995,0.16,0.03,0.15
"GRC",1996,0.16,0.03,0.15
"GRC",1997,0.16,0.03,0.15
"GRC",1998,0.16,0.03,0.15
"GRC",1999,0.16,0.03,0.15
"GRC",2000,0.16,0.03,0.15
"GRC",2001,0.16,0.03,0.15
"GRC",2002,0.16,0.03,0.15
"GRC",2003,0.16,0.03,0.15
"GRC",2004,0.16,0.03,0.15
"GRC",2005,0.16,0.03,0.15
"GRC",2006,0.16,0.03,0.15
"GRC",2007,0.16,0.03,0.15
"GRC",2008,0.16,0.03,0.15
"GRC",2009,0.16,0.03,0.15
"GRC",2010,0.16,0.03,0.15
"GRC",2011,0.16,0.03,0.15
"GRC",2012,0.16,0.03,0.15
"GRC",2013,0.16,0.03,0.15
"GRG",1991,0.49,0.47,0.65
"GRG",1992,0.49,0.47,0.65
"GRG",1993,0.49,0.47,0.65
"GRG",1994,0.49,0.47,0.65
"GRG",1995,0.49,0.47,0.65
"GRG",1996,0.49,0.47,0.65
"GRG",1997,0.49,0.47,0.65
"GRG",1998,0.49,0.47,0.65
"GRG",1999,0.49,0.47,0.65
"GRG",2000,0.49,0.47,0.65
"GRG",2001,0.49,0.47,0.65
"GRG",2002,0.49,0.47,0.65
"GRG",2003,0.49,0.47,0.65
"GRG",2004,0.49,0.47,0.65
"GRG",2005,0.49,0.47,0.65
"GRG",2006,0.49,0.47,0.65
"GRG",2007,0.49,0.47,0.65
"GRG",2008,0.49,0.47,0.65
"GRG",2009,0.49,0.47,0.65
"GRG",2010,0.49,0.47,0.65
"GRG",2011,0.49,0.47,0.65
"GRG",2012,0.49,0.47,0.65
"GRG",2013,0.49,0.47,0.65
"GUA",1945,0.51,0.46,0.38
"GUA",1946,0.51,0.46,0.38
"GUA",1947,0.51,0.46,0.38
"GUA",1948,0.51,0.46,0.38
"GUA",1949,0.51,0.46,0.38
"GUA",1950,0.51,0.46,0.38
"GUA",1951,0.51,0.46,0.38
"GUA",1952,0.51,0.46,0.38
"GUA",1953,0.51,0.46,0.38
"GUA",1954,0.51,0.46,0.38
"GUA",1955,0.51,0.46,0.38
"GUA",1956,0.51,0.46,0.38
"GUA",1957,0.51,0.46,0.38
"GUA",1958,0.51,0.46,0.38
"GUA",1959,0.51,0.46,0.38
"GUA",1960,0.51,0.46,0.38
"GUA",1961,0.51,0.46,0.38
"GUA",1962,0.51,0.46,0.38
"GUA",1963,0.51,0.46,0.38
"GUA",1964,0.51,0.46,0.38
"GUA",1965,0.51,0.46,0.38
"GUA",1966,0.51,0.46,0.38
"GUA",1967,0.51,0.46,0.38
"GUA",1968,0.51,0.46,0.38
"GUA",1969,0.51,0.46,0.38
"GUA",1970,0.51,0.46,0.38
"GUA",1971,0.51,0.46,0.38
"GUA",1972,0.51,0.46,0.38
"GUA",1973,0.51,0.46,0.38
"GUA",1974,0.51,0.46,0.38
"GUA",1975,0.51,0.46,0.38
"GUA",1976,0.51,0.46,0.38
"GUA",1977,0.51,0.46,0.38
"GUA",1978,0.51,0.46,0.38
"GUA",1979,0.51,0.46,0.38
"GUA",1980,0.51,0.46,0.38
"GUA",1981,0.51,0.46,0.38
"GUA",1982,0.51,0.46,0.38
"GUA",1983,0.51,0.46,0.38
"GUA",1984,0.51,0.46,0.38
"GUA",1985,0.51,0.46,0.38
"GUA",1986,0.51,0.46,0.38
"GUA",1987,0.51,0.46,0.38
"GUA",1988,0.51,0.46,0.38
"GUA",1989,0.51,0.46,0.38
"GUA",1990,0.51,0.46,0.38
"GUA",1991,0.51,0.46,0.38
"GUA",1992,0.51,0.46,0.38
"GUA",1993,0.51,0.46,0.38
"GUA",1994,0.51,0.46,0.38
"GUA",1995,0.51,0.46,0.38
"GUA",1996,0.51,0.46,0.38
"GUA",1997,0.51,0.46,0.38
"GUA",1998,0.51,0.46,0.38
"GUA",1999,0.51,0.46,0.38
"GUA",2000,0.51,0.46,0.38
"GUA",2001,0.51,0.46,0.38
"GUA",2002,0.51,0.46,0.38
"GUA",2003,0.51,0.46,0.38
"GUA",2004,0.51,0.46,0.38
"GUA",2005,0.51,0.46,0.38
"GUA",2006,0.51,0.46,0.38
"GUA",2007,0.51,0.46,0.38
"GUA",2008,0.51,0.46,0.38
"GUA",2009,0.51,0.46,0.38
"GUA",2010,0.51,0.46,0.38
"GUA",2011,0.51,0.46,0.38
"GUA",2012,0.51,0.46,0.38
"GUA",2013,0.51,0.46,0.38
"GUI",1958,0.74,0.77,0.26
"GUI",1959,0.74,0.77,0.26
"GUI",1960,0.74,0.77,0.26
"GUI",1961,0.74,0.77,0.26
"GUI",1962,0.74,0.77,0.26
"GUI",1963,0.74,0.77,0.26
"GUI",1964,0.74,0.77,0.26
"GUI",1965,0.74,0.77,0.26
"GUI",1966,0.74,0.77,0.26
"GUI",1967,0.74,0.77,0.26
"GUI",1968,0.74,0.77,0.26
"GUI",1969,0.74,0.77,0.26
"GUI",1970,0.74,0.77,0.26
"GUI",1971,0.74,0.77,0.26
"GUI",1972,0.74,0.77,0.26
"GUI",1973,0.74,0.77,0.26
"GUI",1974,0.74,0.77,0.26
"GUI",1975,0.74,0.77,0.26
"GUI",1976,0.74,0.77,0.26
"GUI",1977,0.74,0.77,0.26
"GUI",1978,0.74,0.77,0.26
"GUI",1979,0.74,0.77,0.26
"GUI",1980,0.74,0.77,0.26
"GUI",1981,0.74,0.77,0.26
"GUI",1982,0.74,0.77,0.26
"GUI",1983,0.74,0.77,0.26
"GUI",1984,0.74,0.77,0.26
"GUI",1985,0.74,0.77,0.26
"GUI",1986,0.74,0.77,0.26
"GUI",1987,0.74,0.77,0.26
"GUI",1988,0.74,0.77,0.26
"GUI",1989,0.74,0.77,0.26
"GUI",1990,0.74,0.77,0.26
"GUI",1991,0.74,0.77,0.26
"GUI",1992,0.74,0.77,0.26
"GUI",1993,0.74,0.77,0.26
"GUI",1994,0.74,0.77,0.26
"GUI",1995,0.74,0.77,0.26
"GUI",1996,0.74,0.77,0.26
"GUI",1997,0.74,0.77,0.26
"GUI",1998,0.74,0.77,0.26
"GUI",1999,0.74,0.77,0.26
"GUI",2000,0.74,0.77,0.26
"GUI",2001,0.74,0.77,0.26
"GUI",2002,0.74,0.77,0.26
"GUI",2003,0.74,0.77,0.26
"GUI",2004,0.74,0.77,0.26
"GUI",2005,0.74,0.77,0.26
"GUI",2006,0.74,0.77,0.26
"GUI",2007,0.74,0.77,0.26
"GUI",2008,0.74,0.77,0.26
"GUI",2009,0.74,0.77,0.26
"GUI",2010,0.74,0.77,0.26
"GUI",2011,0.74,0.77,0.26
"GUI",2012,0.74,0.77,0.26
"GUI",2013,0.74,0.77,0.26
"GUY",1966,0.62,0.07,0.79
"GUY",1967,0.62,0.07,0.79
"GUY",1968,0.62,0.07,0.79
"GUY",1969,0.62,0.07,0.79
"GUY",1970,0.62,0.07,0.79
"GUY",1971,0.62,0.07,0.79
"GUY",1972,0.62,0.07,0.79
"GUY",1973,0.62,0.07,0.79
"GUY",1974,0.62,0.07,0.79
"GUY",1975,0.62,0.07,0.79
"GUY",1976,0.62,0.07,0.79
"GUY",1977,0.62,0.07,0.79
"GUY",1978,0.62,0.07,0.79
"GUY",1979,0.62,0.07,0.79
"GUY",1980,0.62,0.07,0.79
"GUY",1981,0.62,0.07,0.79
"GUY",1982,0.62,0.07,0.79
"GUY",1983,0.62,0.07,0.79
"GUY",1984,0.62,0.07,0.79
"GUY",1985,0.62,0.07,0.79
"GUY",1986,0.62,0.07,0.79
"GUY",1987,0.62,0.07,0.79
"GUY",1988,0.62,0.07,0.79
"GUY",1989,0.62,0.07,0.79
"GUY",1990,0.62,0.07,0.79
"GUY",1991,0.62,0.07,0.79
"GUY",1992,0.62,0.07,0.79
"GUY",1993,0.62,0.07,0.79
"GUY",1994,0.62,0.07,0.79
"GUY",1995,0.62,0.07,0.79
"GUY",1996,0.62,0.07,0.79
"GUY",1997,0.62,0.07,0.79
"GUY",1998,0.62,0.07,0.79
"GUY",1999,0.62,0.07,0.79
"GUY",2000,0.62,0.07,0.79
"GUY",2001,0.62,0.07,0.79
"GUY",2002,0.62,0.07,0.79
"GUY",2003,0.62,0.07,0.79
"GUY",2004,0.62,0.07,0.79
"GUY",2005,0.62,0.07,0.79
"GUY",2006,0.62,0.07,0.79
"GUY",2007,0.62,0.07,0.79
"GUY",2008,0.62,0.07,0.79
"GUY",2009,0.62,0.07,0.79
"GUY",2010,0.62,0.07,0.79
"GUY",2011,0.62,0.07,0.79
"GUY",2012,0.62,0.07,0.79
"GUY",2013,0.62,0.07,0.79
"HAI",1945,0.1,NA,0.47
"HAI",1946,0.1,NA,0.47
"HAI",1947,0.1,NA,0.47
"HAI",1948,0.1,NA,0.47
"HAI",1949,0.1,NA,0.47
"HAI",1950,0.1,NA,0.47
"HAI",1951,0.1,NA,0.47
"HAI",1952,0.1,NA,0.47
"HAI",1953,0.1,NA,0.47
"HAI",1954,0.1,NA,0.47
"HAI",1955,0.1,NA,0.47
"HAI",1956,0.1,NA,0.47
"HAI",1957,0.1,NA,0.47
"HAI",1958,0.1,NA,0.47
"HAI",1959,0.1,NA,0.47
"HAI",1960,0.1,NA,0.47
"HAI",1961,0.1,NA,0.47
"HAI",1962,0.1,NA,0.47
"HAI",1963,0.1,NA,0.47
"HAI",1964,0.1,NA,0.47
"HAI",1965,0.1,NA,0.47
"HAI",1966,0.1,NA,0.47
"HAI",1967,0.1,NA,0.47
"HAI",1968,0.1,NA,0.47
"HAI",1969,0.1,NA,0.47
"HAI",1970,0.1,NA,0.47
"HAI",1971,0.1,NA,0.47
"HAI",1972,0.1,NA,0.47
"HAI",1973,0.1,NA,0.47
"HAI",1974,0.1,NA,0.47
"HAI",1975,0.1,NA,0.47
"HAI",1976,0.1,NA,0.47
"HAI",1977,0.1,NA,0.47
"HAI",1978,0.1,NA,0.47
"HAI",1979,0.1,NA,0.47
"HAI",1980,0.1,NA,0.47
"HAI",1981,0.1,NA,0.47
"HAI",1982,0.1,NA,0.47
"HAI",1983,0.1,NA,0.47
"HAI",1984,0.1,NA,0.47
"HAI",1985,0.1,NA,0.47
"HAI",1986,0.1,NA,0.47
"HAI",1987,0.1,NA,0.47
"HAI",1988,0.1,NA,0.47
"HAI",1989,0.1,NA,0.47
"HAI",1990,0.1,NA,0.47
"HAI",1991,0.1,NA,0.47
"HAI",1992,0.1,NA,0.47
"HAI",1993,0.1,NA,0.47
"HAI",1994,0.1,NA,0.47
"HAI",1995,0.1,NA,0.47
"HAI",1996,0.1,NA,0.47
"HAI",1997,0.1,NA,0.47
"HAI",1998,0.1,NA,0.47
"HAI",1999,0.1,NA,0.47
"HAI",2000,0.1,NA,0.47
"HAI",2001,0.1,NA,0.47
"HAI",2002,0.1,NA,0.47
"HAI",2003,0.1,NA,0.47
"HAI",2004,0.1,NA,0.47
"HAI",2005,0.1,NA,0.47
"HAI",2006,0.1,NA,0.47
"HAI",2007,0.1,NA,0.47
"HAI",2008,0.1,NA,0.47
"HAI",2009,0.1,NA,0.47
"HAI",2010,0.1,NA,0.47
"HAI",2011,0.1,NA,0.47
"HAI",2012,0.1,NA,0.47
"HAI",2013,0.1,NA,0.47
"HON",1945,0.19,0.06,0.24
"HON",1946,0.19,0.06,0.24
"HON",1947,0.19,0.06,0.24
"HON",1948,0.19,0.06,0.24
"HON",1949,0.19,0.06,0.24
"HON",1950,0.19,0.06,0.24
"HON",1951,0.19,0.06,0.24
"HON",1952,0.19,0.06,0.24
"HON",1953,0.19,0.06,0.24
"HON",1954,0.19,0.06,0.24
"HON",1955,0.19,0.06,0.24
"HON",1956,0.19,0.06,0.24
"HON",1957,0.19,0.06,0.24
"HON",1958,0.19,0.06,0.24
"HON",1959,0.19,0.06,0.24
"HON",1960,0.19,0.06,0.24
"HON",1961,0.19,0.06,0.24
"HON",1962,0.19,0.06,0.24
"HON",1963,0.19,0.06,0.24
"HON",1964,0.19,0.06,0.24
"HON",1965,0.19,0.06,0.24
"HON",1966,0.19,0.06,0.24
"HON",1967,0.19,0.06,0.24
"HON",1968,0.19,0.06,0.24
"HON",1969,0.19,0.06,0.24
"HON",1970,0.19,0.06,0.24
"HON",1971,0.19,0.06,0.24
"HON",1972,0.19,0.06,0.24
"HON",1973,0.19,0.06,0.24
"HON",1974,0.19,0.06,0.24
"HON",1975,0.19,0.06,0.24
"HON",1976,0.19,0.06,0.24
"HON",1977,0.19,0.06,0.24
"HON",1978,0.19,0.06,0.24
"HON",1979,0.19,0.06,0.24
"HON",1980,0.19,0.06,0.24
"HON",1981,0.19,0.06,0.24
"HON",1982,0.19,0.06,0.24
"HON",1983,0.19,0.06,0.24
"HON",1984,0.19,0.06,0.24
"HON",1985,0.19,0.06,0.24
"HON",1986,0.19,0.06,0.24
"HON",1987,0.19,0.06,0.24
"HON",1988,0.19,0.06,0.24
"HON",1989,0.19,0.06,0.24
"HON",1990,0.19,0.06,0.24
"HON",1991,0.19,0.06,0.24
"HON",1992,0.19,0.06,0.24
"HON",1993,0.19,0.06,0.24
"HON",1994,0.19,0.06,0.24
"HON",1995,0.19,0.06,0.24
"HON",1996,0.19,0.06,0.24
"HON",1997,0.19,0.06,0.24
"HON",1998,0.19,0.06,0.24
"HON",1999,0.19,0.06,0.24
"HON",2000,0.19,0.06,0.24
"HON",2001,0.19,0.06,0.24
"HON",2002,0.19,0.06,0.24
"HON",2003,0.19,0.06,0.24
"HON",2004,0.19,0.06,0.24
"HON",2005,0.19,0.06,0.24
"HON",2006,0.19,0.06,0.24
"HON",2007,0.19,0.06,0.24
"HON",2008,0.19,0.06,0.24
"HON",2009,0.19,0.06,0.24
"HON",2010,0.19,0.06,0.24
"HON",2011,0.19,0.06,0.24
"HON",2012,0.19,0.06,0.24
"HON",2013,0.19,0.06,0.24
"HUN",1945,0.15,0.03,0.52
"HUN",1946,0.15,0.03,0.52
"HUN",1947,0.15,0.03,0.52
"HUN",1948,0.15,0.03,0.52
"HUN",1949,0.15,0.03,0.52
"HUN",1950,0.15,0.03,0.52
"HUN",1951,0.15,0.03,0.52
"HUN",1952,0.15,0.03,0.52
"HUN",1953,0.15,0.03,0.52
"HUN",1954,0.15,0.03,0.52
"HUN",1955,0.15,0.03,0.52
"HUN",1956,0.15,0.03,0.52
"HUN",1957,0.15,0.03,0.52
"HUN",1958,0.15,0.03,0.52
"HUN",1959,0.15,0.03,0.52
"HUN",1960,0.15,0.03,0.52
"HUN",1961,0.15,0.03,0.52
"HUN",1962,0.15,0.03,0.52
"HUN",1963,0.15,0.03,0.52
"HUN",1964,0.15,0.03,0.52
"HUN",1965,0.15,0.03,0.52
"HUN",1966,0.15,0.03,0.52
"HUN",1967,0.15,0.03,0.52
"HUN",1968,0.15,0.03,0.52
"HUN",1969,0.15,0.03,0.52
"HUN",1970,0.15,0.03,0.52
"HUN",1971,0.15,0.03,0.52
"HUN",1972,0.15,0.03,0.52
"HUN",1973,0.15,0.03,0.52
"HUN",1974,0.15,0.03,0.52
"HUN",1975,0.15,0.03,0.52
"HUN",1976,0.15,0.03,0.52
"HUN",1977,0.15,0.03,0.52
"HUN",1978,0.15,0.03,0.52
"HUN",1979,0.15,0.03,0.52
"HUN",1980,0.15,0.03,0.52
"HUN",1981,0.15,0.03,0.52
"HUN",1982,0.15,0.03,0.52
"HUN",1983,0.15,0.03,0.52
"HUN",1984,0.15,0.03,0.52
"HUN",1985,0.15,0.03,0.52
"HUN",1986,0.15,0.03,0.52
"HUN",1987,0.15,0.03,0.52
"HUN",1988,0.15,0.03,0.52
"HUN",1989,0.15,0.03,0.52
"HUN",1990,0.15,0.03,0.52
"HUN",1991,0.15,0.03,0.52
"HUN",1992,0.15,0.03,0.52
"HUN",1993,0.15,0.03,0.52
"HUN",1994,0.15,0.03,0.52
"HUN",1995,0.15,0.03,0.52
"HUN",1996,0.15,0.03,0.52
"HUN",1997,0.15,0.03,0.52
"HUN",1998,0.15,0.03,0.52
"HUN",1999,0.15,0.03,0.52
"HUN",2000,0.15,0.03,0.52
"HUN",2001,0.15,0.03,0.52
"HUN",2002,0.15,0.03,0.52
"HUN",2003,0.15,0.03,0.52
"HUN",2004,0.15,0.03,0.52
"HUN",2005,0.15,0.03,0.52
"HUN",2006,0.15,0.03,0.52
"HUN",2007,0.15,0.03,0.52
"HUN",2008,0.15,0.03,0.52
"HUN",2009,0.15,0.03,0.52
"HUN",2010,0.15,0.03,0.52
"HUN",2011,0.15,0.03,0.52
"HUN",2012,0.15,0.03,0.52
"HUN",2013,0.15,0.03,0.52
"IND",1947,0.42,0.81,0.33
"IND",1948,0.42,0.81,0.33
"IND",1949,0.42,0.81,0.33
"IND",1950,0.42,0.81,0.33
"IND",1951,0.42,0.81,0.33
"IND",1952,0.42,0.81,0.33
"IND",1953,0.42,0.81,0.33
"IND",1954,0.42,0.81,0.33
"IND",1955,0.42,0.81,0.33
"IND",1956,0.42,0.81,0.33
"IND",1957,0.42,0.81,0.33
"IND",1958,0.42,0.81,0.33
"IND",1959,0.42,0.81,0.33
"IND",1960,0.42,0.81,0.33
"IND",1961,0.42,0.81,0.33
"IND",1962,0.42,0.81,0.33
"IND",1963,0.42,0.81,0.33
"IND",1964,0.42,0.81,0.33
"IND",1965,0.42,0.81,0.33
"IND",1966,0.42,0.81,0.33
"IND",1967,0.42,0.81,0.33
"IND",1968,0.42,0.81,0.33
"IND",1969,0.42,0.81,0.33
"IND",1970,0.42,0.81,0.33
"IND",1971,0.42,0.81,0.33
"IND",1972,0.42,0.81,0.33
"IND",1973,0.42,0.81,0.33
"IND",1974,0.42,0.81,0.33
"IND",1975,0.42,0.81,0.33
"IND",1976,0.42,0.81,0.33
"IND",1977,0.42,0.81,0.33
"IND",1978,0.42,0.81,0.33
