"sftgcode","year","cmm.succ","cmm.fail","cmm.plot","cmm.rumr"
"COS",2006,0,0,0,0
"COS",2007,0,0,0,0
"COS",2008,0,0,0,0
"COS",2009,0,0,0,0
"COS",2010,0,0,0,0
"COS",2011,0,0,0,0
"COS",2012,0,0,0,0
"COS",2013,0,0,0,0
"CRO",1991,0,0,0,0
"CRO",1992,0,0,0,0
"CRO",1993,0,0,0,0
"CRO",1994,0,0,0,0
"CRO",1995,0,0,0,0
"CRO",1996,0,0,0,0
"CRO",1997,0,0,0,0
"CRO",1998,0,0,0,0
"CRO",1999,0,0,0,0
"CRO",2000,0,0,0,0
"CRO",2001,0,0,0,0
"CRO",2002,0,0,0,0
"CRO",2003,0,0,0,0
"CRO",2004,0,0,0,0
"CRO",2005,0,0,0,0
"CRO",2006,0,0,0,0
"CRO",2007,0,0,0,0
"CRO",2008,0,0,0,0
"CRO",2009,0,0,0,0
"CRO",2010,0,0,0,0
"CRO",2011,0,0,0,0
"CRO",2012,0,0,0,0
"CRO",2013,0,0,0,0
"CUB",1946,0,0,0,0
"CUB",1947,0,0,0,0
"CUB",1948,0,0,0,0
"CUB",1949,0,0,0,0
"CUB",1950,0,0,0,0
"CUB",1951,0,0,0,0
"CUB",1952,1,0,0,0
"CUB",1953,0,0,0,0
"CUB",1954,0,0,0,0
"CUB",1955,0,0,0,0
"CUB",1956,0,0,0,0
"CUB",1957,0,0,0,0
"CUB",1958,0,0,0,0
"CUB",1959,0,0,0,0
"CUB",1960,0,0,0,0
"CUB",1961,0,0,0,0
"CUB",1962,0,0,0,0
"CUB",1963,0,0,0,0
"CUB",1964,0,0,0,0
"CUB",1965,0,0,0,0
"CUB",1966,0,0,0,0
"CUB",1967,0,0,0,0
"CUB",1968,0,0,0,0
"CUB",1969,0,0,0,0
"CUB",1970,0,0,0,0
"CUB",1971,0,0,0,0
"CUB",1972,0,0,0,0
"CUB",1973,0,0,0,0
"CUB",1974,0,0,0,0
"CUB",1975,0,0,0,0
"CUB",1976,0,0,0,0
"CUB",1977,0,0,0,0
"CUB",1978,0,0,0,0
"CUB",1979,0,0,0,0
"CUB",1980,0,0,0,0
"CUB",1981,0,0,0,0
"CUB",1982,0,0,0,0
"CUB",1983,0,0,0,0
"CUB",1984,0,0,0,0
"CUB",1985,0,0,0,0
"CUB",1986,0,0,0,0
"CUB",1987,0,0,0,0
"CUB",1988,0,0,0,0
"CUB",1989,0,0,0,0
"CUB",1990,0,0,0,0
"CUB",1991,0,0,0,0
"CUB",1992,0,0,0,0
"CUB",1993,0,0,0,0
"CUB",1994,0,0,0,0
"CUB",1995,0,0,0,0
"CUB",1996,0,0,0,0
"CUB",1997,0,0,0,0
"CUB",1998,0,0,0,0
"CUB",1999,0,0,0,0
"CUB",2000,0,0,0,0
"CUB",2001,0,0,0,0
"CUB",2002,0,0,0,0
"CUB",2003,0,0,0,0
"CUB",2004,0,0,0,0
"CUB",2005,0,0,0,0
"CUB",2006,0,0,0,0
"CUB",2007,0,0,0,0
"CUB",2008,0,0,0,0
"CUB",2009,0,0,0,0
"CUB",2010,0,0,0,0
"CUB",2011,0,0,0,0
"CUB",2012,0,0,0,0
"CUB",2013,0,0,0,0
"CYP",1960,0,0,0,0
"CYP",1961,0,0,0,0
"CYP",1962,0,0,0,0
"CYP",1963,0,0,0,0
"CYP",1964,0,0,0,0
"CYP",1965,0,0,0,0
"CYP",1966,0,0,0,0
"CYP",1967,0,0,0,0
"CYP",1968,0,0,0,0
"CYP",1969,0,0,0,0
"CYP",1970,0,0,0,0
"CYP",1971,0,0,0,0
"CYP",1972,0,0,0,0
"CYP",1973,0,0,0,0
"CYP",1974,1,0,0,0
"CYP",1975,0,0,0,0
"CYP",1976,0,0,0,0
"CYP",1977,0,0,0,0
"CYP",1978,0,0,0,0
"CYP",1979,0,0,0,0
"CYP",1980,0,0,0,0
"CYP",1981,0,0,0,0
"CYP",1982,0,0,0,0
"CYP",1983,0,0,0,0
"CYP",1984,0,0,0,0
"CYP",1985,0,0,0,0
"CYP",1986,0,0,0,0
"CYP",1987,0,0,0,0
"CYP",1988,0,0,0,0
"CYP",1989,0,0,0,0
"CYP",1990,0,0,0,0
"CYP",1991,0,0,0,0
"CYP",1992,0,0,0,0
"CYP",1993,0,0,0,0
"CYP",1994,0,0,0,0
"CYP",1995,0,0,0,0
"CYP",1996,0,0,0,0
"CYP",1997,0,0,0,0
"CYP",1998,0,0,0,0
"CYP",1999,0,0,0,0
"CYP",2000,0,0,0,0
"CYP",2001,0,0,0,0
"CYP",2002,0,0,0,0
"CYP",2003,0,0,0,0
"CYP",2004,0,0,0,0
"CYP",2005,0,0,0,0
"CYP",2006,0,0,0,0
"CYP",2007,0,0,0,0
"CYP",2008,0,0,0,0
"CYP",2009,0,0,0,0
"CYP",2010,0,0,0,0
"CYP",2011,0,0,0,0
"CYP",2012,0,0,0,0
"CYP",2013,0,0,0,0
"CZE",1946,0,0,0,0
"CZE",1947,0,0,0,1
"CZE",1948,1,0,0,1
"CZE",1949,0,0,1,0
"CZE",1950,0,0,1,0
"CZE",1951,0,0,0,1
"CZE",1952,0,0,0,0
"CZE",1953,0,0,0,0
"CZE",1954,0,0,0,0
"CZE",1955,0,0,0,0
"CZE",1956,0,0,0,0
"CZE",1957,0,0,0,0
"CZE",1958,0,0,0,0
"CZE",1959,0,0,0,0
"CZE",1960,0,0,0,0
"CZE",1961,0,0,0,0
"CZE",1962,0,0,0,0
"CZE",1963,0,0,0,0
"CZE",1964,0,0,0,0
"CZE",1965,0,0,0,0
"CZE",1966,0,0,0,0
"CZE",1967,0,0,0,0
"CZE",1968,0,0,0,0
"CZE",1969,0,0,0,0
"CZE",1970,0,0,0,0
"CZE",1971,0,0,0,0
"CZE",1972,0,0,0,0
"CZE",1973,0,0,0,0
"CZE",1974,0,0,0,0
"CZE",1975,0,0,0,0
"CZE",1976,0,0,0,0
"CZE",1977,0,0,0,0
"CZE",1978,0,0,0,0
"CZE",1979,0,0,0,0
"CZE",1980,0,0,0,0
"CZE",1981,0,0,0,0
"CZE",1982,0,0,0,0
"CZE",1983,0,0,0,0
"CZE",1984,0,0,0,0
"CZE",1985,0,0,0,0
"CZE",1986,0,0,0,0
"CZE",1987,0,0,0,0
"CZE",1988,0,0,0,0
"CZE",1989,0,0,0,0
"CZE",1990,0,0,0,0
"CZE",1991,0,0,0,0
"CZE",1992,0,0,0,0
"CZR",1993,0,0,0,0
"CZR",1994,0,0,0,0
"CZR",1995,0,0,0,0
"CZR",1996,0,0,0,0
"CZR",1997,0,0,0,0
"CZR",1998,0,0,0,0
"CZR",1999,0,0,0,0
"CZR",2000,0,0,0,0
"CZR",2001,0,0,0,0
"CZR",2002,0,0,0,0
"CZR",2003,0,0,0,0
"CZR",2004,0,0,0,0
"CZR",2005,0,0,0,0
"CZR",2006,0,0,0,0
"CZR",2007,0,0,0,0
"CZR",2008,0,0,0,0
"CZR",2009,0,0,0,0
"CZR",2010,0,0,0,0
"CZR",2011,0,0,0,0
"CZR",2012,0,0,0,0
"CZR",2013,0,0,0,0
"DEN",1946,0,0,0,0
"DEN",1947,0,0,0,0
"DEN",1948,0,0,0,0
"DEN",1949,0,0,0,0
"DEN",1950,0,0,0,0
"DEN",1951,0,0,0,0
"DEN",1952,0,0,0,0
"DEN",1953,0,0,0,0
"DEN",1954,0,0,0,0
"DEN",1955,0,0,0,0
"DEN",1956,0,0,0,0
"DEN",1957,0,0,0,0
"DEN",1958,0,0,0,0
"DEN",1959,0,0,0,0
"DEN",1960,0,0,0,0
"DEN",1961,0,0,0,0
"DEN",1962,0,0,0,0
"DEN",1963,0,0,0,0
"DEN",1964,0,0,0,0
"DEN",1965,0,0,0,0
"DEN",1966,0,0,0,0
"DEN",1967,0,0,0,0
"DEN",1968,0,0,0,0
"DEN",1969,0,0,0,0
"DEN",1970,0,0,0,0
"DEN",1971,0,0,0,0
"DEN",1972,0,0,0,0
"DEN",1973,0,0,0,0
"DEN",1974,0,0,0,0
"DEN",1975,0,0,0,0
"DEN",1976,0,0,0,0
"DEN",1977,0,0,0,0
"DEN",1978,0,0,0,0
"DEN",1979,0,0,0,0
"DEN",1980,0,0,0,0
"DEN",1981,0,0,0,0
"DEN",1982,0,0,0,0
"DEN",1983,0,0,0,0
"DEN",1984,0,0,0,0
"DEN",1985,0,0,0,0
"DEN",1986,0,0,0,0
"DEN",1987,0,0,0,0
"DEN",1988,0,0,0,0
"DEN",1989,0,0,0,0
"DEN",1990,0,0,0,0
"DEN",1991,0,0,0,0
"DEN",1992,0,0,0,0
"DEN",1993,0,0,0,0
"DEN",1994,0,0,0,0
"DEN",1995,0,0,0,0
"DEN",1996,0,0,0,0
"DEN",1997,0,0,0,0
"DEN",1998,0,0,0,0
"DEN",1999,0,0,0,0
"DEN",2000,0,0,0,0
"DEN",2001,0,0,0,0
"DEN",2002,0,0,0,0
"DEN",2003,0,0,0,0
"DEN",2004,0,0,0,0
"DEN",2005,0,0,0,0
"DEN",2006,0,0,0,0
"DEN",2007,0,0,0,0
"DEN",2008,0,0,0,0
"DEN",2009,0,0,0,0
"DEN",2010,0,0,0,0
"DEN",2011,0,0,0,0
"DEN",2012,0,0,0,0
"DEN",2013,0,0,0,0
"DJI",1977,0,0,0,0
"DJI",1978,0,0,0,0
"DJI",1979,0,0,0,0
"DJI",1980,0,0,0,0
"DJI",1981,0,0,0,0
"DJI",1982,0,0,0,0
"DJI",1983,0,0,0,0
"DJI",1984,0,0,0,0
"DJI",1985,0,0,0,0
"DJI",1986,0,0,0,0
"DJI",1987,0,0,0,0
"DJI",1988,0,0,0,0
"DJI",1989,0,0,0,0
"DJI",1990,0,0,0,0
"DJI",1991,0,1,0,0
"DJI",1992,0,0,0,0
"DJI",1993,0,0,0,0
"DJI",1994,0,0,0,0
"DJI",1995,0,0,0,0
"DJI",1996,0,0,0,0
"DJI",1997,0,0,0,0
"DJI",1998,0,0,0,0
"DJI",1999,0,0,0,0
"DJI",2000,0,1,0,0
"DJI",2001,0,0,0,0
"DJI",2002,0,0,0,0
"DJI",2003,0,0,0,0
"DJI",2004,0,0,0,0
"DJI",2005,0,0,0,0
"DJI",2006,0,0,0,0
"DJI",2007,0,0,0,0
"DJI",2008,0,0,0,0
"DJI",2009,0,0,0,0
"DJI",2010,0,0,0,0
"DJI",2011,0,0,0,0
"DJI",2012,0,0,0,0
"DJI",2013,0,0,0,0
"DOM",1946,0,0,0,0
"DOM",1947,0,0,0,0
"DOM",1948,0,0,0,0
"DOM",1949,0,0,0,0
"DOM",1950,0,0,0,0
"DOM",1951,0,0,0,0
"DOM",1952,0,0,0,0
"DOM",1953,0,0,0,0
"DOM",1954,0,0,0,0
"DOM",1955,0,0,0,0
"DOM",1956,0,0,0,0
"DOM",1957,0,0,0,0
"DOM",1958,0,0,0,0
"DOM",1959,0,0,0,0
"DOM",1960,0,0,0,0
"DOM",1961,0,1,0,0
"DOM",1962,0,1,0,0
"DOM",1963,1,0,0,0
"DOM",1964,0,0,0,0
"DOM",1965,1,1,0,0
"DOM",1966,0,0,0,0
"DOM",1967,0,0,0,0
"DOM",1968,0,0,0,0
"DOM",1969,0,0,0,0
"DOM",1970,0,0,0,0
"DOM",1971,0,0,0,0
"DOM",1972,0,0,0,0
"DOM",1973,0,0,0,0
"DOM",1974,0,0,0,0
"DOM",1975,0,0,0,0
"DOM",1976,0,0,0,0
"DOM",1977,0,0,0,0
"DOM",1978,0,0,0,0
"DOM",1979,0,0,0,0
"DOM",1980,0,0,0,0
"DOM",1981,0,0,0,0
"DOM",1982,0,0,0,0
"DOM",1983,0,0,0,0
"DOM",1984,0,0,0,0
"DOM",1985,0,0,0,0
"DOM",1986,0,0,0,0
"DOM",1987,0,0,0,0
"DOM",1988,0,0,0,0
"DOM",1989,0,0,0,0
"DOM",1990,0,0,0,0
"DOM",1991,0,0,0,0
"DOM",1992,0,0,0,0
"DOM",1993,0,0,0,0
"DOM",1994,0,0,0,0
"DOM",1995,0,0,0,0
"DOM",1996,0,0,0,0
"DOM",1997,0,0,0,0
"DOM",1998,0,0,0,0
"DOM",1999,0,0,0,0
"DOM",2000,0,0,0,0
"DOM",2001,0,0,0,0
"DOM",2002,0,0,0,0
"DOM",2003,0,0,0,0
"DOM",2004,0,0,0,0
"DOM",2005,0,0,0,0
"DOM",2006,0,0,0,0
"DOM",2007,0,0,0,0
"DOM",2008,0,0,0,0
"DOM",2009,0,0,0,0
"DOM",2010,0,0,0,0
"DOM",2011,0,0,0,0
"DOM",2012,0,0,0,0
"DOM",2013,0,0,0,0
"DRV",1954,0,0,0,0
"DRV",1955,0,0,0,0
"DRV",1956,0,0,0,0
"DRV",1957,0,0,0,0
"DRV",1958,0,0,0,0
"DRV",1959,0,0,0,0
"DRV",1960,0,0,0,0
"DRV",1961,0,0,0,0
"DRV",1962,0,0,0,0
"DRV",1963,0,0,0,0
"DRV",1964,0,0,0,0
"DRV",1965,0,0,0,0
"DRV",1966,0,0,0,0
"DRV",1967,0,0,0,0
"DRV",1968,0,0,0,0
"DRV",1969,0,0,0,0
"DRV",1970,0,0,0,0
"DRV",1971,0,0,0,0
"DRV",1972,0,0,0,0
"DRV",1973,0,0,0,0
"DRV",1974,0,0,0,0
"DRV",1975,0,0,0,0
"ECU",1946,0,0,0,0
"ECU",1947,0,1,0,0
"ECU",1948,0,0,0,0
"ECU",1949,0,0,0,0
"ECU",1950,0,0,0,0
"ECU",1951,0,0,0,0
"ECU",1952,0,0,0,0
"ECU",1953,0,0,0,0
"ECU",1954,0,0,0,0
"ECU",1955,0,0,0,0
"ECU",1956,0,0,0,0
"ECU",1957,0,0,0,0
"ECU",1958,0,0,0,0
"ECU",1959,0,0,0,0
"ECU",1960,0,0,0,0
"ECU",1961,0,0,0,0
"ECU",1962,0,0,0,0
"ECU",1963,1,0,0,0
"ECU",1964,0,0,0,0
"ECU",1965,0,0,0,0
"ECU",1966,1,0,0,0
"ECU",1967,0,0,0,0
"ECU",1968,0,0,0,0
"ECU",1969,0,0,0,0
"ECU",1970,0,0,0,0
"ECU",1971,0,0,0,0
"ECU",1972,1,0,0,0
"ECU",1973,0,0,0,0
"ECU",1974,0,0,0,0
"ECU",1975,0,1,0,0
"ECU",1976,1,0,0,0
"ECU",1977,0,0,0,0
"ECU",1978,0,0,0,0
"ECU",1979,0,0,0,0
"ECU",1980,0,0,0,0
"ECU",1981,0,0,0,0
"ECU",1982,0,0,0,0
"ECU",1983,0,0,0,0
"ECU",1984,0,0,0,0
"ECU",1985,0,0,0,0
"ECU",1986,0,0,0,0
"ECU",1987,0,0,0,0
"ECU",1988,0,0,0,0
"ECU",1989,0,0,0,0
"ECU",1990,0,0,0,0
"ECU",1991,0,0,0,0
"ECU",1992,0,0,0,0
"ECU",1993,0,0,0,0
"ECU",1994,0,0,0,0
"ECU",1995,0,0,0,0
"ECU",1996,0,0,0,0
"ECU",1997,0,0,0,0
"ECU",1998,0,0,0,0
"ECU",1999,0,0,0,0
"ECU",2000,0,1,0,0
"ECU",2001,0,0,0,0
"ECU",2002,0,0,0,0
"ECU",2003,0,0,0,0
"ECU",2004,0,0,0,0
"ECU",2005,0,0,0,0
"ECU",2006,0,0,0,0
"ECU",2007,0,0,0,0
"ECU",2008,0,0,0,0
"ECU",2009,0,0,0,0
"ECU",2010,0,1,0,0
"ECU",2011,0,0,0,0
"ECU",2012,0,0,0,0
"ECU",2013,0,0,0,0
"EGY",1953,0,0,0,1
"EGY",1954,0,0,2,0
"EGY",1955,0,0,0,0
"EGY",1956,0,0,0,0
"EGY",1957,0,0,0,0
"EGY",1958,0,0,1,0
"EGY",1959,0,0,0,0
"EGY",1960,0,0,0,0
"EGY",1961,0,0,0,0
"EGY",1962,0,0,0,0
"EGY",1963,0,0,0,0
"EGY",1964,0,0,0,0
"EGY",1965,0,0,1,0
"EGY",1966,0,0,0,0
"EGY",1967,0,0,1,0
"EGY",1968,0,0,0,0
"EGY",1969,0,0,0,0
"EGY",1970,0,0,0,0
"EGY",1971,0,0,1,0
