"sftgcode","year","imr.raw","imr.normed"
"CRO",1992,11.7,0.28
"CRO",1993,10.3,0.25
"CRO",1994,10.4,0.26
"CRO",1995,9.3,0.24
"CRO",1996,8.3,0.22
"CRO",1997,8.4,0.24
"CRO",1998,7.5,0.22
"CRO",1999,7.6,0.23
"CRO",2000,7.3,0.23
"CRO",2001,7.4,0.24
"CRO",2002,7.2,0.25
"CRO",2003,7.1,0.25
"CRO",2004,7,0.26
"CRO",2005,6.8,0.26
"CRO",2006,6.7,0.27
"CRO",2007,6.6,0.27
"CRO",2008,6.5,0.27
"CRO",2009,6.4,0.27
"CRO",2010,6.3,0.28
"CRO",2011,6.2,0.28
"CRO",2012,6.1,0.29
"CUB",1955,81.6,0.82
"CUB",1956,79,0.82
"CUB",1957,76.5,0.8
"CUB",1958,76.2,0.84
"CUB",1959,72,0.79
"CUB",1960,68.1,0.69
"CUB",1961,65.4,0.55
"CUB",1962,62.6,0.54
"CUB",1963,60.2,0.53
"CUB",1964,56.4,0.5
"CUB",1965,53.3,0.48
"CUB",1966,50.2,0.46
"CUB",1967,47,0.46
"CUB",1968,43.9,0.43
"CUB",1969,47,0.47
"CUB",1970,39,0.4
"CUB",1971,37,0.39
"CUB",1972,28,0.32
"CUB",1973,29,0.34
"CUB",1974,29,0.35
"CUB",1975,27.1,0.34
"CUB",1976,23.1,0.28
"CUB",1977,25.1,0.31
"CUB",1978,22.2,0.29
"CUB",1979,19.2,0.26
"CUB",1980,20.2,0.29
"CUB",1981,19.2,0.3
"CUB",1982,18.7,0.31
"CUB",1983,17.2,0.29
"CUB",1984,15.1,0.27
"CUB",1985,17.2,0.31
"CUB",1986,13,0.25
"CUB",1987,13.8,0.27
"CUB",1988,12.2,0.25
"CUB",1989,11,0.24
"CUB",1990,10.8,0.24
"CUB",1991,10.3,0.23
"CUB",1992,9.7,0.24
"CUB",1993,9.3,0.23
"CUB",1994,9.7,0.24
"CUB",1995,9.4,0.24
"CUB",1996,7.5,0.2
"CUB",1997,7.2,0.21
"CUB",1998,7.1,0.21
"CUB",1999,6.5,0.2
"CUB",2000,6.1,0.19
"CUB",2001,6.2,0.2
"CUB",2002,6.6,0.22
"CUB",2003,6.3,0.22
"CUB",2004,6.3,0.23
"CUB",2005,6,0.23
"CUB",2006,5.3,0.21
"CUB",2007,5.3,0.21
"CUB",2008,5.3,0.22
"CUB",2009,5.2,0.22
"CUB",2010,5,0.22
"CUB",2011,4.9,0.22
"CUB",2012,4.8,0.23
"CYP",1960,NA,NA
"CYP",1961,37.4,0.31
"CYP",1962,34.8,0.3
"CYP",1963,33.4,0.3
"CYP",1964,30.9,0.27
"CYP",1965,27,0.24
"CYP",1966,24.8,0.23
"CYP",1967,23.1,0.22
"CYP",1968,22.1,0.22
"CYP",1969,21.2,0.21
"CYP",1970,20.2,0.21
"CYP",1971,19.2,0.2
"CYP",1972,18.2,0.21
"CYP",1973,17.3,0.2
"CYP",1974,24.9,0.3
"CYP",1975,16.6,0.21
"CYP",1976,16.3,0.19
"CYP",1977,16.1,0.2
"CYP",1978,15.8,0.21
"CYP",1979,15.5,0.21
"CYP",1980,15.3,0.22
"CYP",1981,15,0.23
"CYP",1982,14.8,0.24
"CYP",1983,14.6,0.25
"CYP",1984,14.4,0.25
"CYP",1985,14.2,0.26
"CYP",1986,14.1,0.27
"CYP",1987,13.9,0.27
"CYP",1988,13.6,0.27
"CYP",1989,13.5,0.29
"CYP",1990,14,0.31
"CYP",1991,14.6,0.33
"CYP",1992,14.7,0.36
"CYP",1993,13.4,0.33
"CYP",1994,13.5,0.34
"CYP",1995,13.3,0.35
"CYP",1996,13.2,0.35
"CYP",1997,13.6,0.39
"CYP",1998,14.1,0.42
"CYP",1999,12.9,0.4
"CYP",2000,13.4,0.42
"CYP",2001,11.8,0.38
"CYP",2002,12.1,0.41
"CYP",2003,12.1,0.43
"CYP",2004,11.7,0.43
"CYP",2005,11.8,0.44
"CYP",2006,10.8,0.43
"CYP",2007,10.4,0.42
"CYP",2008,10.2,0.42
"CYP",2009,9.7,0.41
"CYP",2010,9.6,0.42
"CYP",2011,9.4,0.43
"CYP",2012,9.1,0.43
"CZE",1955,34.1,0.34
"CZE",1956,31.4,0.32
"CZE",1957,33.5,0.35
"CZE",1958,29.5,0.32
"CZE",1959,25.7,0.28
"CZE",1960,23.5,0.24
"CZE",1961,22.7,0.19
"CZE",1962,22.8,0.2
"CZE",1963,22.1,0.2
"CZE",1964,21.4,0.19
"CZE",1965,25.5,0.23
"CZE",1966,23.8,0.22
"CZE",1967,22.9,0.22
"CZE",1968,22.2,0.22
"CZE",1969,23.1,0.23
"CZE",1970,22.1,0.23
"CZE",1971,21.7,0.23
"CZE",1972,21.6,0.24
"CZE",1973,21.3,0.25
"CZE",1974,20.5,0.25
"CZE",1975,20.8,0.26
"CZE",1976,21,0.25
"CZE",1977,19.7,0.24
"CZE",1978,18.8,0.25
"CZE",1979,17.7,0.24
"CZE",1980,18.4,0.27
"CZE",1981,16.9,0.26
"CZE",1982,16.2,0.26
"CZE",1983,15.7,0.27
"CZE",1984,15.3,0.27
"CZE",1985,14,0.25
"CZE",1986,13.4,0.25
"CZE",1987,12.9,0.25
"CZE",1988,11.9,0.24
"CZE",1989,11.3,0.24
"CZE",1990,11.3,0.25
"CZE",1991,11.5,0.26
"CZE",1992,10.6,0.26
"CZR",1993,8.5,0.21
"CZR",1994,7.5,0.19
"CZR",1995,7.3,0.19
"CZR",1996,5.9,0.16
"CZR",1997,5.9,0.17
"CZR",1998,5.2,0.16
"CZR",1999,4.6,0.14
"CZR",2000,4.1,0.13
"CZR",2001,4.1,0.13
"CZR",2002,4.1,0.14
"CZR",2003,4,0.14
"CZR",2004,4,0.15
"CZR",2005,3.9,0.15
"CZR",2006,3.9,0.16
"CZR",2007,3.9,0.16
"CZR",2008,3.8,0.16
"CZR",2009,3.8,0.16
"CZR",2010,3.8,0.17
"CZR",2011,3.7,0.17
"CZR",2012,3.7,0.17
"DEN",1955,25.2,0.25
"DEN",1956,24.9,0.26
"DEN",1957,23.4,0.24
"DEN",1958,22.4,0.25
"DEN",1959,22.5,0.25
"DEN",1960,21.5,0.22
"DEN",1961,21.8,0.18
"DEN",1962,20.1,0.17
"DEN",1963,19.1,0.17
"DEN",1964,18.7,0.17
"DEN",1965,18.7,0.17
"DEN",1966,16.9,0.15
"DEN",1967,15.8,0.15
"DEN",1968,16.4,0.16
"DEN",1969,14.8,0.15
"DEN",1970,14.2,0.15
"DEN",1971,13.5,0.14
"DEN",1972,12.2,0.14
"DEN",1973,11.5,0.13
"DEN",1974,10.7,0.13
"DEN",1975,10.4,0.13
"DEN",1976,10.2,0.12
"DEN",1977,8.7,0.11
"DEN",1978,8.8,0.12
"DEN",1979,8.8,0.12
"DEN",1980,8.4,0.12
"DEN",1981,7.9,0.12
"DEN",1982,8.2,0.13
"DEN",1983,7.7,0.13
"DEN",1984,7.7,0.14
"DEN",1985,7.9,0.14
"DEN",1986,8.2,0.16
"DEN",1987,8.3,0.16
"DEN",1988,7.6,0.15
"DEN",1989,8,0.17
"DEN",1990,7.5,0.17
"DEN",1991,7.3,0.17
"DEN",1992,6.7,0.16
"DEN",1993,5.4,0.13
"DEN",1994,5.5,0.14
"DEN",1995,5,0.13
"DEN",1996,5.5,0.14
"DEN",1997,5.2,0.15
"DEN",1998,4.6,0.14
"DEN",1999,4.2,0.13
"DEN",2000,5.4,0.17
"DEN",2001,4.8,0.16
"DEN",2002,4.8,0.16
"DEN",2003,4.7,0.17
"DEN",2004,4.6,0.17
"DEN",2005,4.6,0.17
"DEN",2006,4.5,0.18
"DEN",2007,4.5,0.18
"DEN",2008,4.4,0.18
"DEN",2009,4.3,0.19
"DEN",2010,4.3,0.19
"DEN",2011,4.2,0.19
"DEN",2012,4.2,0.2
"DJI",1977,118.1,1.46
"DJI",1978,115.8,1.53
"DJI",1979,113.7,1.57
"DJI",1980,111.7,1.63
"DJI",1981,110.1,1.7
"DJI",1982,108.2,1.77
"DJI",1983,105.9,1.8
"DJI",1984,104.4,1.83
"DJI",1985,102.2,1.84
"DJI",1986,99.9,1.9
"DJI",1987,98,1.92
"DJI",1988,96.1,1.94
"DJI",1989,93.7,2.01
"DJI",1990,91.3,2.03
"DJI",1991,89.7,2.02
"DJI",1992,89.1,2.16
"DJI",1993,86.9,2.13
"DJI",1994,84.5,2.11
"DJI",1995,83,2.15
"DJI",1996,80.9,2.15
"DJI",1997,79,2.28
"DJI",1998,77.2,2.3
"DJI",1999,75.6,2.32
"DJI",2000,73.9,2.29
"DJI",2001,72.2,2.36
"DJI",2002,70.4,2.39
"DJI",2003,69.7,2.47
"DJI",2004,68,2.48
"DJI",2005,65.2,2.44
"DJI",2006,63.5,2.55
"DJI",2007,61.8,2.51
"DJI",2008,60.1,2.48
"DJI",2009,58.3,2.49
"DJI",2010,56.7,2.5
"DJI",2011,54.9,2.49
"DJI",2012,53.3,2.51
"DOM",1955,127.4,1.29
"DOM",1956,125.6,1.3
"DOM",1957,123.7,1.29
"DOM",1958,121.9,1.34
"DOM",1959,120.1,1.31
"DOM",1960,118.2,1.2
"DOM",1961,115.6,0.97
"DOM",1962,112.9,0.97
"DOM",1963,110.6,0.98
"DOM",1964,107.7,0.95
"DOM",1965,108.6,0.97
"DOM",1966,102.5,0.94
"DOM",1967,99.8,0.97
"DOM",1968,97.2,0.95
"DOM",1969,94.5,0.94
"DOM",1970,91.9,0.94
"DOM",1971,89.3,0.95
"DOM",1972,86.7,0.98
"DOM",1973,84.1,0.98
"DOM",1974,81.4,0.99
"DOM",1975,78.8,0.98
"DOM",1976,77.8,0.93
"DOM",1977,76.8,0.95
"DOM",1978,75.8,1
"DOM",1979,74.8,1.03
"DOM",1980,72.2,1.05
"DOM",1981,69.7,1.07
"DOM",1982,67.2,1.1
"DOM",1983,64.9,1.1
"DOM",1984,62.6,1.1
"DOM",1985,60.4,1.09
"DOM",1986,57.8,1.1
"DOM",1987,55.2,1.08
"DOM",1988,52.8,1.06
"DOM",1989,50.5,1.08
"DOM",1990,48.3,1.07
"DOM",1991,46.3,1.04
"DOM",1992,44.3,1.07
"DOM",1993,42.5,1.04
"DOM",1994,40.8,1.02
"DOM",1995,39.1,1.01
"DOM",1996,36.7,0.97
"DOM",1997,34.3,0.99
"DOM",1998,34,1.01
"DOM",1999,33.6,1.03
"DOM",2000,33.2,1.03
"DOM",2001,32.7,1.07
"DOM",2002,32.2,1.09
"DOM",2003,30.9,1.09
"DOM",2004,29.7,1.08
"DOM",2005,28.5,1.07
"DOM",2006,27.3,1.1
"DOM",2007,26.2,1.07
"DOM",2008,25.2,1.04
"DOM",2009,24.1,1.03
"DOM",2010,23.1,1.02
"DOM",2011,22.2,1.01
"DOM",2012,21.3,1
"DRV",1955,153.5,1.55
"DRV",1956,147.7,1.53
"DRV",1957,141.9,1.48
"DRV",1958,136.1,1.5
"DRV",1959,130.3,1.42
"DRV",1960,124.5,1.27
"DRV",1961,118.7,1
"DRV",1962,112.9,0.97
"DRV",1963,107,0.95
"DRV",1964,101.2,0.9
"DRV",1965,94.8,0.85
"DRV",1966,100.3,0.92
"DRV",1967,79.9,0.78
"DRV",1968,83.9,0.82
"DRV",1969,81.9,0.81
"DRV",1970,79.8,0.82
"DRV",1971,77.8,0.83
"DRV",1972,75.7,0.86
"DRV",1973,73.7,0.86
"DRV",1974,71.6,0.87
"DRV",1975,NA,NA
"ECU",1955,85.3,0.86
"ECU",1956,84.4,0.87
"ECU",1957,83.5,0.87
"ECU",1958,82.6,0.91
"ECU",1959,81.7,0.89
"ECU",1960,80.8,0.82
"ECU",1961,79.9,0.67
"ECU",1962,79,0.68
"ECU",1963,78.1,0.69
"ECU",1964,77.2,0.68
"ECU",1965,76.3,0.68
"ECU",1966,75.4,0.69
"ECU",1967,74.5,0.72
"ECU",1968,73.6,0.72
"ECU",1969,72.7,0.72
"ECU",1970,71.8,0.74
"ECU",1971,70.9,0.75
"ECU",1972,70,0.79
"ECU",1973,69.1,0.81
"ECU",1974,68.1,0.83
"ECU",1975,67.2,0.83
"ECU",1976,66.3,0.79
"ECU",1977,65.4,0.81
"ECU",1978,64.4,0.85
"ECU",1979,63.5,0.88
"ECU",1980,62.6,0.91
"ECU",1981,61.6,0.95
"ECU",1982,60.8,0.99
"ECU",1983,59.5,1.01
"ECU",1984,58.5,1.03
"ECU",1985,57.4,1.03
"ECU",1986,56.2,1.07
"ECU",1987,54.9,1.07
"ECU",1988,53.6,1.08
"ECU",1989,51.9,1.11
"ECU",1990,50.2,1.11
"ECU",1991,47.4,1.07
"ECU",1992,44.8,1.08
"ECU",1993,42.3,1.04
"ECU",1994,40,1
"ECU",1995,37.8,0.98
"ECU",1996,35.7,0.95
"ECU",1997,33.7,0.97
"ECU",1998,31.8,0.95
"ECU",1999,30.1,0.92
"ECU",2000,28.4,0.88
"ECU",2001,26.8,0.88
"ECU",2002,26,0.88
"ECU",2003,25.2,0.89
"ECU",2004,24.4,0.89
"ECU",2005,23.7,0.89
"ECU",2006,23,0.92
"ECU",2007,22.3,0.91
"ECU",2008,21.6,0.89
"ECU",2009,20.9,0.89
"ECU",2010,20.3,0.89
"ECU",2011,19.7,0.89
"ECU",2012,19.1,0.9
"EGY",1955,155.2,1.57
"EGY",1956,153.1,1.58
"EGY",1957,150.9,1.58
"EGY",1958,148.8,1.64
"EGY",1959,146.7,1.6
"EGY",1960,144.5,1.47
"EGY",1961,142.4,1.2
"EGY",1962,140.3,1.21
"EGY",1963,138.1,1.23
"EGY",1964,136,1.2
"EGY",1965,133.8,1.19
"EGY",1966,131.7,1.2
"EGY",1967,129.5,1.26
"EGY",1968,127.4,1.24
"EGY",1969,125.2,1.24
"EGY",1970,123,1.26
"EGY",1971,120.8,1.28
"EGY",1972,118.7,1.34
"EGY",1973,116.5,1.36
"EGY",1974,114.3,1.38
"EGY",1975,112.1,1.39
"EGY",1976,110,1.31
"EGY",1977,107.9,1.33
"EGY",1978,105.8,1.4
"EGY",1979,103.6,1.43
"EGY",1980,101.5,1.48
"EGY",1981,99.4,1.53
"EGY",1982,97.3,1.59
"EGY",1983,95.3,1.62
"EGY",1984,93.2,1.64
"EGY",1985,91.1,1.64
"EGY",1986,89,1.69
"EGY",1987,84.9,1.66
"EGY",1988,80.9,1.63
"EGY",1989,77.1,1.65
"EGY",1990,73.5,1.63
"EGY",1991,70.1,1.58
"EGY",1992,66.8,1.62
"EGY",1993,61.9,1.52
"EGY",1994,57.3,1.43
"EGY",1995,53,1.37
"EGY",1996,49,1.3
"EGY",1997,44.6,1.28
"EGY",1998,42.6,1.27
"EGY",1999,40.7,1.25
"EGY",2000,38.9,1.21
"EGY",2001,37.4,1.22
"EGY",2002,35.9,1.22
"EGY",2003,34.5,1.22
"EGY",2004,33.2,1.21
"EGY",2005,31.9,1.19
"EGY",2006,30.7,1.23
"EGY",2007,29.5,1.2
"EGY",2008,28.4,1.17
"EGY",2009,27.3,1.16
"EGY",2010,26.2,1.16
"EGY",2011,25.2,1.14
"EGY",2012,24.2,1.14
"EQG",1968,NA,NA
"EQG",1969,153.3,1.52
"EQG",1970,151.8,1.56
"EQG",1971,150.2,1.6
"EQG",1972,148.6,1.68
"EQG",1973,147,1.72
"EQG",1974,145.5,1.76
"EQG",1975,143.9,1.78
"EQG",1976,142.2,1.69
"EQG",1977,140.6,1.73
"EQG",1978,139,1.83
"EQG",1979,137.4,1.89
"EQG",1980,135.7,1.98
"EQG",1981,133.7,2.06
"EQG",1982,131.6,2.15
"EQG",1983,130,2.21
"EQG",1984,128.2,2.25
"EQG",1985,126.3,2.27
"EQG",1986,124.5,2.36
"EQG",1987,122.8,2.4
"EQG",1988,121,2.44
"EQG",1989,119.3,2.55
"EQG",1990,117.6,2.61
"EQG",1991,115.9,2.61
"EQG",1992,114.2,2.76
"EQG",1993,112.6,2.76
"EQG",1994,111,2.78
"EQG",1995,108.9,2.82
"EQG",1996,106.9,2.84
"EQG",1997,104.9,3.02
"EQG",1998,103,3.07
"EQG",1999,101,3.1
"EQG",2000,99.2,3.08
"EQG",2001,97.3,3.18
"EQG",2002,95.6,3.25
"EQG",2003,93.9,3.32
"EQG",2004,92.2,3.36
"EQG",2005,90.6,3.39
"EQG",2006,88.2,3.54
"EQG",2007,86,3.5
"EQG",2008,83.8,3.46
"EQG",2009,81.6,3.48
"EQG",2010,79.5,3.51
"EQG",2011,77.3,3.51
"EQG",2012,75.2,3.54
"ERI",1993,71.9,1.76
"ERI",1994,67.9,1.7
"ERI",1995,64.1,1.66
"ERI",1996,60.5,1.61
"ERI",1997,57.1,1.64
"ERI",1998,55.9,1.67
"ERI",1999,54.7,1.68
"ERI",2000,53.6,1.66
"ERI",2001,52.3,1.71
"ERI",2002,51.1,1.74
"ERI",2003,49.9,1.76
"ERI",2004,48.7,1.78
"ERI",2005,47.6,1.78
"ERI",2006,46.5,1.87
"ERI",2007,45.4,1.85
"ERI",2008,44.3,1.83
"ERI",2009,43.3,1.85
"ERI",2010,42.3,1.87
"ERI",2011,41.3,1.87
"ERI",2012,40.3,1.9
"EST",1991,NA,NA
"EST",1992,15.5,0.37
"EST",1993,14.5,0.36
"EST",1994,14,0.35
"EST",1995,14.6,0.38
"EST",1996,10.5,0.28
"EST",1997,9.8,0.28
"EST",1998,9.3,0.28
"EST",1999,9.8,0.3
"EST",2000,8.7,0.27
"EST",2001,8.7,0.28
"EST",2002,8.6,0.29
"EST",2003,8.3,0.29
"EST",2004,8.1,0.29
"EST",2005,7.9,0.29
"EST",2006,7.7,0.31
"EST",2007,7.6,0.31
"EST",2008,7.5,0.31
"EST",2009,7.3,0.31
"EST",2010,7.2,0.32
"EST",2011,7.1,0.32
"EST",2012,6.9,0.33
"ETH",1955,179.4,1.81
"ETH",1956,178.2,1.84
"ETH",1957,177,1.85
"ETH",1958,175.8,1.93
"ETH",1959,174.5,1.91
"ETH",1960,173.3,1.77
"ETH",1961,172,1.45
"ETH",1962,170.8,1.47
"ETH",1963,169.5,1.51
"ETH",1964,168.2,1.49
"ETH",1965,167.1,1.49
"ETH",1966,165.6,1.52
"ETH",1967,164.3,1.6
"ETH",1968,163,1.59
"ETH",1969,161.7,1.61
"ETH",1970,160.7,1.65
"ETH",1971,159,1.69
"ETH",1972,157.7,1.78
"ETH",1973,164.7,1.93
"ETH",1974,155,1.88
"ETH",1975,154.3,1.91
"ETH",1976,152.5,1.82
"ETH",1977,151.7,1.87
"ETH",1978,150.6,1.99
"ETH",1979,149,2.05
"ETH",1980,147.1,2.15
"ETH",1981,145.4,2.24
"ETH",1982,143.8,2.35
"ETH",1983,142.2,2.42
"ETH",1984,157.9,2.77
"ETH",1985,157.9,2.84
"ETH",1986,137.6,2.61
"ETH",1987,136.5,2.67
"ETH",1988,135.5,2.73
"ETH",1989,134.4,2.88
"ETH",1990,133.4,2.96
"ETH",1991,132.4,2.98
"ETH",1992,131.3,3.18
"ETI",1993,130.3,3.2
"ETI",1994,129.3,3.24
"ETI",1995,128.3,3.33
"ETI",1996,122,3.24
"ETI",1997,116,3.34
"ETI",1998,110.2,3.29
"ETI",1999,104.6,3.21
"ETI",2000,99.3,3.08
"ETI",2001,95.7,3.13
"ETI",2002,92.2,3.13
"ETI",2003,88.8,3.14
"ETI",2004,85.5,3.12
"ETI",2005,82.3,3.08
"ETI",2006,79.2,3.18
"ETI",2007,75.8,3.09
"ETI",2008,72.6,3
"ETI",2009,69.5,2.96
"ETI",2010,66.5,2.93
"ETI",2011,63.6,2.89
"ETI",2012,60.9,2.87
"ETM",2002,66.8,2.27
"ETM",2003,63.2,2.24
"ETM",2004,59.9,2.18
"ETM",2005,56.7,2.12
"ETM",2006,53.7,2.16
"ETM",2007,50.9,2.07
"ETM",2008,48.2,1.99
"ETM",2009,45.7,1.95
"ETM",2010,44.3,1.95
"ETM",2011,42.8,1.94
"ETM",2012,41.4,1.95
"FIN",1955,29.7,0.3
"FIN",1956,25.7,0.27
"FIN",1957,27.9,0.29
"FIN",1958,24.5,0.27
"FIN",1959,23.6,0.26
"FIN",1960,21,0.21
"FIN",1961,20.8,0.17
"FIN",1962,20.5,0.18
"FIN",1963,18.2,0.16
"FIN",1964,17,0.15
"FIN",1965,17.6,0.16
"FIN",1966,15,0.14
"FIN",1967,14.8,0.14
"FIN",1968,14.4,0.14
"FIN",1969,14.3,0.14
"FIN",1970,13.2,0.14
"FIN",1971,12.7,0.13
"FIN",1972,12,0.14
"FIN",1973,10.7,0.13
"FIN",1974,11,0.13
"FIN",1975,9.6,0.12
"FIN",1976,9.9,0.12
"FIN",1977,9.1,0.11
"FIN",1978,7.6,0.1
"FIN",1979,7.7,0.11
"FIN",1980,7.6,0.11
"FIN",1981,6.5,0.1
"FIN",1982,6,0.1
"FIN",1983,6.2,0.11
"FIN",1984,6.5,0.11
"FIN",1985,6.3,0.11
"FIN",1986,5.8,0.11
"FIN",1987,6.2,0.12
"FIN",1988,6.1,0.12
"FIN",1989,6,0.13
"FIN",1990,5.6,0.12
"FIN",1991,5.8,0.13
"FIN",1992,5.2,0.13
"FIN",1993,4.4,0.11
"FIN",1994,4.7,0.12
"FIN",1995,3.9,0.1
"FIN",1996,3.9,0.1
"FIN",1997,3.9,0.11
"FIN",1998,4.1,0.12
"FIN",1999,3.6,0.11
"FIN",2000,3.7,0.12
"FIN",2001,3.6,0.12
"FIN",2002,3.6,0.12
"FIN",2003,3.6,0.13
"FIN",2004,3.6,0.13
"FIN",2005,3.6,0.13
"FIN",2006,3.6,0.14
"FIN",2007,3.5,0.14
"FIN",2008,3.5,0.14
"FIN",2009,3.5,0.15
"FIN",2010,3.5,0.15
"FIN",2011,3.4,0.16
"FIN",2012,3.4,0.16
"FJI",1970,NA,NA
"FJI",1971,30.6,0.32
"FJI",1972,29.9,0.34
"FJI",1973,29.2,0.34
"FJI",1974,28.5,0.35
"FJI",1975,27.8,0.34
"FJI",1976,27.2,0.32
"FJI",1977,26.5,0.33
"FJI",1978,25.9,0.34
"FJI",1979,25.2,0.35
"FJI",1980,24.6,0.36
"FJI",1981,24,0.37
"FJI",1982,23.4,0.38
"FJI",1983,22.7,0.39
"FJI",1984,22.1,0.39
"FJI",1985,21.5,0.39
"FJI",1986,20.9,0.4
"FJI",1987,20.4,0.4
"FJI",1988,20,0.4
"FJI",1989,19.5,0.42
"FJI",1990,19,0.42
"FJI",1991,18.5,0.42
"FJI",1992,18.1,0.44
"FJI",1993,17.6,0.43
"FJI",1994,17.2,0.43
"FJI",1995,16.7,0.43
"FJI",1996,16.3,0.43
"FJI",1997,15.9,0.46
"FJI",1998,15.4,0.46
"FJI",1999,15,0.46
"FJI",2000,14.7,0.45
"FJI",2001,14.3,0.47
"FJI",2002,13.9,0.47
"FJI",2003,13.5,0.48
"FJI",2004,13.2,0.48
"FJI",2005,12.8,0.48
"FJI",2006,12.5,0.5
"FJI",2007,12.2,0.5
"FJI",2008,11.9,0.49
"FJI",2009,11.6,0.49
"FJI",2010,11.3,0.5
"FJI",2011,11,0.5
"FJI",2012,10.7,0.5
"FRN",1955,38.6,0.39
"FRN",1956,36.2,0.37
"FRN",1957,33.8,0.35
"FRN",1958,31.5,0.35
"FRN",1959,29.6,0.32
"FRN",1960,27.4,0.28
"FRN",1961,25.7,0.22
"FRN",1962,25.7,0.22
"FRN",1963,25.6,0.23
"FRN",1964,23.4,0.21
"FRN",1965,21.9,0.2
"FRN",1966,21.7,0.2
"FRN",1967,20.7,0.2
"FRN",1968,20.4,0.2
"FRN",1969,19.6,0.19
"FRN",1970,18.2,0.19
"FRN",1971,17.2,0.18
"FRN",1972,16,0.18
"FRN",1973,15.4,0.18
"FRN",1974,14.7,0.18
"FRN",1975,13.8,0.17
"FRN",1976,12.5,0.15
"FRN",1977,11.4,0.14
"FRN",1978,10.7,0.14
"FRN",1979,10.1,0.14
"FRN",1980,10,0.15
"FRN",1981,9.7,0.15
"FRN",1982,9.4,0.15
"FRN",1983,9.1,0.15
"FRN",1984,8.3,0.15
"FRN",1985,8.3,0.15
"FRN",1986,8,0.15
"FRN",1987,7.8,0.15
"FRN",1988,7.8,0.16
"FRN",1989,7.5,0.16
"FRN",1990,7.4,0.16
"FRN",1991,7.2,0.16
"FRN",1992,6.8,0.16
"FRN",1993,6.3,0.16
"FRN",1994,5.9,0.15
"FRN",1995,4.9,0.13
"FRN",1996,4.8,0.13
"FRN",1997,4.7,0.14
"FRN",1998,4.7,0.14
"FRN",1999,4.7,0.14
"FRN",2000,4.6,0.14
"FRN",2001,3.9,0.13
"FRN",2002,3.5,0.12
"FRN",2003,3.5,0.12
"FRN",2004,3.3,0.12
"FRN",2005,3.3,0.12
"FRN",2006,3.3,0.13
"FRN",2007,3.3,0.13
"FRN",2008,3.2,0.13
"FRN",2009,3.3,0.14
"FRN",2010,3.3,0.15
"FRN",2011,3.4,0.15
"FRN",2012,3.4,0.16
"GAB",1960,NA,NA
"GAB",1961,180.7,1.52
"GAB",1962,177.5,1.53
"GAB",1963,174.3,1.55
"GAB",1964,171.1,1.51
"GAB",1965,167.9,1.5
"GAB",1966,165.9,1.52
"GAB",1967,163.8,1.59
"GAB",1968,161.8,1.57
"GAB",1969,159.7,1.59
"GAB",1970,153.9,1.58
"GAB",1971,148.3,1.58
"GAB",1972,143,1.62
"GAB",1973,137.8,1.61
"GAB",1974,132.8,1.61
"GAB",1975,128,1.58
"GAB",1976,123.3,1.47
"GAB",1977,118.7,1.46
"GAB",1978,114.4,1.51
"GAB",1979,110.2,1.52
"GAB",1980,106.1,1.55
"GAB",1981,102.3,1.58
"GAB",1982,98.6,1.61
"GAB",1983,95,1.62
"GAB",1984,91.7,1.61
"GAB",1985,88.4,1.59
"GAB",1986,85.3,1.62
"GAB",1987,82.3,1.61
"GAB",1988,79.5,1.6
"GAB",1989,76.8,1.64
"GAB",1990,74.2,1.65
"GAB",1991,71.8,1.62
"GAB",1992,69.5,1.68
"GAB",1993,67.4,1.65
"GAB",1994,65.3,1.63
"GAB",1995,63.5,1.64
"GAB",1996,62.4,1.66
"GAB",1997,61.4,1.77
"GAB",1998,60.5,1.81
"GAB",1999,59.7,1.83
"GAB",2000,59,1.83
"GAB",2001,58.2,1.9
"GAB",2002,57.4,1.95
"GAB",2003,56.7,2
"GAB",2004,56,2.04
"GAB",2005,55.2,2.07
"GAB",2006,54.4,2.18
"GAB",2007,53.5,2.18
"GAB",2008,52.7,2.17
"GAB",2009,51.8,2.21
"GAB",2010,50.9,2.25
"GAB",2011,50,2.27
"GAB",2012,49,2.31
"GAM",1965,126.1,1.12
"GAM",1966,125,1.14
"GAM",1967,123.8,1.2
"GAM",1968,122.7,1.19
"GAM",1969,121.5,1.21
"GAM",1970,120.4,1.24
"GAM",1971,119.2,1.27
"GAM",1972,118,1.33
"GAM",1973,116.8,1.37
"GAM",1974,115.6,1.4
"GAM",1975,114.4,1.42
"GAM",1976,113.2,1.35
"GAM",1977,112,1.38
"GAM",1978,110.7,1.46
"GAM",1979,109.5,1.51
"GAM",1980,108.3,1.58
"GAM",1981,107.1,1.65
"GAM",1982,105.8,1.73
"GAM",1983,104.5,1.78
"GAM",1984,104.3,1.83
"GAM",1985,104.3,1.88
"GAM",1986,104.3,1.98
"GAM",1987,104.2,2.04
"GAM",1988,104.2,2.1
"GAM",1989,104.1,2.23
"GAM",1990,104.1,2.31
"GAM",1991,104,2.34
"GAM",1992,104,2.52
"GAM",1993,104,2.55
"GAM",1994,104,2.6
"GAM",1995,104,2.7
"GAM",1996,104.1,2.77
"GAM",1997,101.5,2.92
"GAM",1998,99.2,2.96
"GAM",1999,96.8,2.97
"GAM",2000,94.6,2.93
"GAM",2001,92.3,3.02
"GAM",2002,90.1,3.06
"GAM",2003,88.1,3.12
"GAM",2004,86.2,3.14
