"sftgcode","year","pol.democ","pol.autoc","pol.polity","pol.polity2","pol.durable","pol.xrreg","pol.xrcomp","pol.xropen","pol.xconst","pol.parreg","pol.parcomp","pol.exrec","pol.exconst","pol.polcomp"
"NIC",2004,8,0,8,8,14,3,3,4,7,2,3,8,7,7
"NIC",2005,8,0,8,8,15,3,3,4,7,2,3,8,7,7
"NIC",2006,8,0,8,8,16,3,3,4,7,2,3,8,7,7
"NIC",2007,9,0,9,9,17,3,3,4,7,2,4,8,7,9
"NIC",2008,9,0,9,9,18,3,3,4,7,2,4,8,7,9
"NIC",2009,9,0,9,9,19,3,3,4,7,2,4,8,7,9
"NIC",2010,9,0,9,9,20,3,3,4,7,2,4,8,7,9
"NIC",2011,9,0,9,9,21,3,3,4,7,2,4,8,7,9
"NIC",2012,9,0,9,9,22,3,3,4,7,2,4,8,7,9
"NIC",2013,9,0,9,9,23,3,3,4,7,2,4,8,7,9
"NIC",2014,9,0,9,9,24,3,3,4,7,2,4,8,7,9
"NIG",1960,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"NIG",1961,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"NIG",1962,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"NIG",1963,8,0,8,8,3,3,3,4,7,2,3,8,7,7
"NIG",1964,8,1,7,7,0,3,3,4,7,3,3,8,7,6
"NIG",1965,8,1,7,7,0,3,3,4,7,3,3,8,7,6
"NIG",1966,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"NIG",1967,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"NIG",1968,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"NIG",1969,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"NIG",1970,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"NIG",1971,0,7,-7,-7,5,1,0,0,1,4,1,4,1,1
"NIG",1972,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"NIG",1973,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"NIG",1974,0,7,-7,-7,8,1,0,0,1,4,1,4,1,1
"NIG",1975,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1
"NIG",1976,0,7,-7,-7,10,1,0,0,1,4,1,4,1,1
"NIG",1977,0,7,-7,-7,11,1,0,0,1,4,1,4,1,1
"NIG",1978,-88,-88,-88,0,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"NIG",1979,8,1,7,7,0,3,3,4,7,3,3,8,7,6
"NIG",1980,8,1,7,7,1,3,3,4,7,3,3,8,7,6
"NIG",1981,8,1,7,7,2,3,3,4,7,3,3,8,7,6
"NIG",1982,8,1,7,7,3,3,3,4,7,3,3,8,7,6
"NIG",1983,8,1,7,7,4,3,3,4,7,3,3,8,7,6
"NIG",1984,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"NIG",1985,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"NIG",1986,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"NIG",1987,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"NIG",1988,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"NIG",1989,0,5,-5,-5,5,1,0,0,1,3,2,4,1,3
"NIG",1990,0,5,-5,-5,6,1,0,0,1,3,2,4,1,3
"NIG",1991,0,5,-5,-5,7,1,0,0,1,3,2,4,1,3
"NIG",1992,0,5,-5,-5,8,1,0,0,1,3,2,4,1,3
"NIG",1993,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1
"NIG",1994,0,7,-7,-7,10,1,0,0,1,4,1,4,1,1
"NIG",1995,0,6,-6,-6,11,1,0,0,1,4,2,4,1,2
"NIG",1996,0,6,-6,-6,12,1,0,0,1,4,2,4,1,2
"NIG",1997,0,6,-6,-6,13,1,0,0,1,4,2,4,1,2
"NIG",1998,-88,-88,-88,-1,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"NIG",1999,4,0,4,4,0,2,2,4,5,2,0,7,5,5
"NIG",2000,4,0,4,4,1,2,2,4,5,2,0,7,5,5
"NIG",2001,4,0,4,4,2,2,2,4,5,2,0,7,5,5
"NIG",2002,4,0,4,4,3,2,2,4,5,2,0,7,5,5
"NIG",2003,4,0,4,4,4,2,2,4,5,2,0,7,5,5
"NIG",2004,4,0,4,4,5,2,2,4,5,2,0,7,5,5
"NIG",2005,4,0,4,4,6,2,2,4,5,2,0,7,5,5
"NIG",2006,4,0,4,4,7,2,2,4,5,2,0,7,5,5
"NIG",2007,4,0,4,4,8,2,2,4,5,2,0,7,5,5
"NIG",2008,4,0,4,4,9,2,2,4,5,2,0,7,5,5
"NIG",2009,4,0,4,4,10,2,2,4,5,2,0,7,5,5
"NIG",2010,4,0,4,4,11,2,2,4,5,2,0,7,5,5
"NIG",2011,4,0,4,4,12,2,2,4,5,2,0,7,5,5
"NIG",2012,4,0,4,4,13,2,2,4,5,2,0,7,5,5
"NIG",2013,4,0,4,4,14,2,2,4,5,2,0,7,5,5
"NIG",2014,4,0,4,4,15,2,2,4,5,2,0,7,5,5
"NIR",1960,0,7,-7,-7,0,2,1,4,3,4,1,3,3,1
"NIR",1961,0,7,-7,-7,1,2,1,4,3,4,1,3,3,1
"NIR",1962,0,7,-7,-7,2,2,1,4,3,4,1,3,3,1
"NIR",1963,0,7,-7,-7,3,2,1,4,3,4,1,3,3,1
"NIR",1964,0,7,-7,-7,4,2,1,4,3,4,1,3,3,1
"NIR",1965,0,7,-7,-7,5,2,1,4,3,4,1,3,3,1
"NIR",1966,0,7,-7,-7,6,2,1,4,3,4,1,3,3,1
"NIR",1967,0,7,-7,-7,7,2,1,4,3,4,1,3,3,1
"NIR",1968,0,7,-7,-7,8,2,1,4,3,4,1,3,3,1
"NIR",1969,0,7,-7,-7,9,2,1,4,3,4,1,3,3,1
"NIR",1970,0,7,-7,-7,10,2,1,4,3,4,1,3,3,1
"NIR",1971,0,7,-7,-7,11,2,1,4,3,4,1,3,3,1
"NIR",1972,0,7,-7,-7,12,2,1,4,3,4,1,3,3,1
"NIR",1973,0,7,-7,-7,13,2,1,4,3,4,1,3,3,1
"NIR",1974,0,7,-7,-7,14,1,0,0,1,4,1,4,1,1
"NIR",1975,0,7,-7,-7,15,1,0,0,1,4,1,4,1,1
"NIR",1976,0,7,-7,-7,16,1,0,0,1,4,1,4,1,1
"NIR",1977,0,7,-7,-7,17,1,0,0,1,4,1,4,1,1
"NIR",1978,0,7,-7,-7,18,1,0,0,1,4,1,4,1,1
"NIR",1979,0,7,-7,-7,19,1,0,0,1,4,1,4,1,1
"NIR",1980,0,7,-7,-7,20,1,0,0,1,4,1,4,1,1
"NIR",1981,0,7,-7,-7,21,1,0,0,1,4,1,4,1,1
"NIR",1982,0,7,-7,-7,22,2,0,0,1,4,1,5,1,1
"NIR",1983,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1
"NIR",1984,0,7,-7,-7,24,2,0,0,1,4,1,5,1,1
"NIR",1985,0,7,-7,-7,25,2,0,0,1,4,1,5,1,1
"NIR",1986,0,7,-7,-7,26,2,0,0,1,4,1,5,1,1
"NIR",1987,0,7,-7,-7,27,2,1,4,3,4,1,3,3,1
"NIR",1988,0,7,-7,-7,28,2,1,4,3,4,1,3,3,1
"NIR",1989,0,7,-7,-7,29,2,1,4,3,4,1,3,3,1
"NIR",1990,0,7,-7,-7,30,2,1,4,3,4,1,3,3,1
"NIR",1991,-88,-88,-88,1,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"NIR",1992,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"NIR",1993,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"NIR",1994,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"NIR",1995,8,0,8,8,3,3,3,4,7,2,3,8,7,7
"NIR",1996,0,6,-6,-6,0,1,0,0,1,4,2,4,1,2
"NIR",1997,0,6,-6,-6,1,1,0,0,1,4,2,4,1,2
"NIR",1998,0,6,-6,-6,2,1,0,0,1,4,2,4,1,2
"NIR",1999,6,1,5,5,0,2,2,4,5,3,4,7,5,8
"NIR",2000,6,1,5,5,1,2,2,4,5,3,4,7,5,8
"NIR",2001,6,1,5,5,2,2,2,4,5,3,4,7,5,8
"NIR",2002,6,1,5,5,3,2,2,4,5,3,4,7,5,8
"NIR",2003,6,1,5,5,4,2,2,4,5,3,4,7,5,8
"NIR",2004,7,1,6,6,5,3,3,4,5,3,4,8,5,8
"NIR",2005,7,1,6,6,6,3,3,4,5,3,4,8,5,8
"NIR",2006,7,1,6,6,7,3,3,4,5,3,4,8,5,8
"NIR",2007,7,1,6,6,8,3,3,4,5,3,4,8,5,8
"NIR",2008,7,1,6,6,9,3,3,4,5,3,4,8,5,8
"NIR",2009,0,3,-3,-3,0,1,0,0,3,3,2,4,3,3
"NIR",2010,4,1,3,3,0,2,0,0,5,3,4,5,5,8
"NIR",2011,7,1,6,6,0,3,3,4,5,3,4,8,5,8
"NIR",2012,7,1,6,6,1,3,3,4,5,3,4,8,5,8
"NIR",2013,7,1,6,6,2,3,3,4,5,3,4,8,5,8
"NIR",2014,7,1,6,6,3,3,3,4,5,3,4,8,5,8
"NOR",1945,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"NOR",1946,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"NOR",1947,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"NOR",1948,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"NOR",1949,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"NOR",1950,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"NOR",1951,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"NOR",1952,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"NOR",1953,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"NOR",1954,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"NOR",1955,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"NOR",1956,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"NOR",1957,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"NOR",1958,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"NOR",1959,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"NOR",1960,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"NOR",1961,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"NOR",1962,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"NOR",1963,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"NOR",1964,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"NOR",1965,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"NOR",1966,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"NOR",1967,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"NOR",1968,10,0,10,10,23,3,3,4,7,5,5,8,7,10
"NOR",1969,10,0,10,10,24,3,3,4,7,5,5,8,7,10
"NOR",1970,10,0,10,10,25,3,3,4,7,5,5,8,7,10
"NOR",1971,10,0,10,10,26,3,3,4,7,5,5,8,7,10
"NOR",1972,10,0,10,10,27,3,3,4,7,5,5,8,7,10
"NOR",1973,10,0,10,10,28,3,3,4,7,5,5,8,7,10
"NOR",1974,10,0,10,10,29,3,3,4,7,5,5,8,7,10
"NOR",1975,10,0,10,10,30,3,3,4,7,5,5,8,7,10
"NOR",1976,10,0,10,10,31,3,3,4,7,5,5,8,7,10
"NOR",1977,10,0,10,10,32,3,3,4,7,5,5,8,7,10
"NOR",1978,10,0,10,10,33,3,3,4,7,5,5,8,7,10
"NOR",1979,10,0,10,10,34,3,3,4,7,5,5,8,7,10
"NOR",1980,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"NOR",1981,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"NOR",1982,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"NOR",1983,10,0,10,10,38,3,3,4,7,5,5,8,7,10
"NOR",1984,10,0,10,10,39,3,3,4,7,5,5,8,7,10
"NOR",1985,10,0,10,10,40,3,3,4,7,5,5,8,7,10
"NOR",1986,10,0,10,10,41,3,3,4,7,5,5,8,7,10
"NOR",1987,10,0,10,10,42,3,3,4,7,5,5,8,7,10
"NOR",1988,10,0,10,10,43,3,3,4,7,5,5,8,7,10
"NOR",1989,10,0,10,10,44,3,3,4,7,5,5,8,7,10
"NOR",1990,10,0,10,10,45,3,3,4,7,5,5,8,7,10
"NOR",1991,10,0,10,10,46,3,3,4,7,5,5,8,7,10
"NOR",1992,10,0,10,10,47,3,3,4,7,5,5,8,7,10
"NOR",1993,10,0,10,10,48,3,3,4,7,5,5,8,7,10
"NOR",1994,10,0,10,10,49,3,3,4,7,5,5,8,7,10
"NOR",1995,10,0,10,10,50,3,3,4,7,5,5,8,7,10
"NOR",1996,10,0,10,10,51,3,3,4,7,5,5,8,7,10
"NOR",1997,10,0,10,10,52,3,3,4,7,5,5,8,7,10
"NOR",1998,10,0,10,10,53,3,3,4,7,5,5,8,7,10
"NOR",1999,10,0,10,10,54,3,3,4,7,5,5,8,7,10
"NOR",2000,10,0,10,10,55,3,3,4,7,5,5,8,7,10
"NOR",2001,10,0,10,10,56,3,3,4,7,5,5,8,7,10
"NOR",2002,10,0,10,10,57,3,3,4,7,5,5,8,7,10
"NOR",2003,10,0,10,10,58,3,3,4,7,5,5,8,7,10
"NOR",2004,10,0,10,10,59,3,3,4,7,5,5,8,7,10
"NOR",2005,10,0,10,10,60,3,3,4,7,5,5,8,7,10
"NOR",2006,10,0,10,10,61,3,3,4,7,5,5,8,7,10
"NOR",2007,10,0,10,10,62,3,3,4,7,5,5,8,7,10
"NOR",2008,10,0,10,10,63,3,3,4,7,5,5,8,7,10
"NOR",2009,10,0,10,10,64,3,3,4,7,5,5,8,7,10
"NOR",2010,10,0,10,10,65,3,3,4,7,5,5,8,7,10
"NOR",2011,10,0,10,10,66,3,3,4,7,5,5,8,7,10
"NOR",2012,10,0,10,10,67,3,3,4,7,5,5,8,7,10
"NOR",2013,10,0,10,10,68,3,3,4,7,5,5,8,7,10
"NOR",2014,10,0,10,10,69,3,3,4,7,5,5,8,7,10
"NTH",1945,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"NTH",1946,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"NTH",1947,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"NTH",1948,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"NTH",1949,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"NTH",1950,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"NTH",1951,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"NTH",1952,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"NTH",1953,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"NTH",1954,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"NTH",1955,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"NTH",1956,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"NTH",1957,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"NTH",1958,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"NTH",1959,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"NTH",1960,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"NTH",1961,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"NTH",1962,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"NTH",1963,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"NTH",1964,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"NTH",1965,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"NTH",1966,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"NTH",1967,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"NTH",1968,10,0,10,10,23,3,3,4,7,5,5,8,7,10
"NTH",1969,10,0,10,10,24,3,3,4,7,5,5,8,7,10
"NTH",1970,10,0,10,10,25,3,3,4,7,5,5,8,7,10
"NTH",1971,10,0,10,10,26,3,3,4,7,5,5,8,7,10
"NTH",1972,10,0,10,10,27,3,3,4,7,5,5,8,7,10
"NTH",1973,10,0,10,10,28,3,3,4,7,5,5,8,7,10
"NTH",1974,10,0,10,10,29,3,3,4,7,5,5,8,7,10
"NTH",1975,10,0,10,10,30,3,3,4,7,5,5,8,7,10
"NTH",1976,10,0,10,10,31,3,3,4,7,5,5,8,7,10
"NTH",1977,10,0,10,10,32,3,3,4,7,5,5,8,7,10
"NTH",1978,10,0,10,10,33,3,3,4,7,5,5,8,7,10
"NTH",1979,10,0,10,10,34,3,3,4,7,5,5,8,7,10
"NTH",1980,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"NTH",1981,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"NTH",1982,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"NTH",1983,10,0,10,10,38,3,3,4,7,5,5,8,7,10
"NTH",1984,10,0,10,10,39,3,3,4,7,5,5,8,7,10
"NTH",1985,10,0,10,10,40,3,3,4,7,5,5,8,7,10
"NTH",1986,10,0,10,10,41,3,3,4,7,5,5,8,7,10
"NTH",1987,10,0,10,10,42,3,3,4,7,5,5,8,7,10
"NTH",1988,10,0,10,10,43,3,3,4,7,5,5,8,7,10
"NTH",1989,10,0,10,10,44,3,3,4,7,5,5,8,7,10
"NTH",1990,10,0,10,10,45,3,3,4,7,5,5,8,7,10
"NTH",1991,10,0,10,10,46,3,3,4,7,5,5,8,7,10
"NTH",1992,10,0,10,10,47,3,3,4,7,5,5,8,7,10
"NTH",1993,10,0,10,10,48,3,3,4,7,5,5,8,7,10
"NTH",1994,10,0,10,10,49,3,3,4,7,5,5,8,7,10
"NTH",1995,10,0,10,10,50,3,3,4,7,5,5,8,7,10
"NTH",1996,10,0,10,10,51,3,3,4,7,5,5,8,7,10
"NTH",1997,10,0,10,10,52,3,3,4,7,5,5,8,7,10
"NTH",1998,10,0,10,10,53,3,3,4,7,5,5,8,7,10
"NTH",1999,10,0,10,10,54,3,3,4,7,5,5,8,7,10
"NTH",2000,10,0,10,10,55,3,3,4,7,5,5,8,7,10
"NTH",2001,10,0,10,10,56,3,3,4,7,5,5,8,7,10
"NTH",2002,10,0,10,10,57,3,3,4,7,5,5,8,7,10
"NTH",2003,10,0,10,10,58,3,3,4,7,5,5,8,7,10
"NTH",2004,10,0,10,10,59,3,3,4,7,5,5,8,7,10
"NTH",2005,10,0,10,10,60,3,3,4,7,5,5,8,7,10
"NTH",2006,10,0,10,10,61,3,3,4,7,5,5,8,7,10
"NTH",2007,10,0,10,10,62,3,3,4,7,5,5,8,7,10
"NTH",2008,10,0,10,10,63,3,3,4,7,5,5,8,7,10
"NTH",2009,10,0,10,10,64,3,3,4,7,5,5,8,7,10
"NTH",2010,10,0,10,10,65,3,3,4,7,5,5,8,7,10
"NTH",2011,10,0,10,10,66,3,3,4,7,5,5,8,7,10
"NTH",2012,10,0,10,10,67,3,3,4,7,5,5,8,7,10
"NTH",2013,10,0,10,10,68,3,3,4,7,5,5,8,7,10
"NTH",2014,10,0,10,10,69,3,3,4,7,5,5,8,7,10
"OMA",1945,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1946,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1947,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1948,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1949,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1950,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1951,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1952,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1953,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1954,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1955,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1956,0,6,-6,-6,NA,3,1,1,1,2,0,1,1,5
"OMA",1957,0,10,-10,-10,0,3,1,1,1,4,1,1,1,1
"OMA",1958,0,10,-10,-10,1,3,1,1,1,4,1,1,1,1
"OMA",1959,0,10,-10,-10,2,3,1,1,1,4,1,1,1,1
"OMA",1960,0,10,-10,-10,3,3,1,1,1,4,1,1,1,1
"OMA",1961,0,10,-10,-10,4,3,1,1,1,4,1,1,1,1
"OMA",1962,0,10,-10,-10,5,3,1,1,1,4,1,1,1,1
"OMA",1963,0,10,-10,-10,6,3,1,1,1,4,1,1,1,1
"OMA",1964,0,10,-10,-10,7,3,1,1,1,4,1,1,1,1
"OMA",1965,0,10,-10,-10,8,3,1,1,1,4,1,1,1,1
"OMA",1966,0,10,-10,-10,9,3,1,1,1,4,1,1,1,1
"OMA",1967,0,10,-10,-10,10,3,1,1,1,4,1,1,1,1
"OMA",1968,0,10,-10,-10,11,3,1,1,1,4,1,1,1,1
"OMA",1969,0,10,-10,-10,12,3,1,1,1,4,1,1,1,1
"OMA",1970,0,10,-10,-10,13,3,1,1,1,4,1,1,1,1
"OMA",1971,0,10,-10,-10,14,3,1,1,1,4,1,1,1,1
"OMA",1972,0,10,-10,-10,15,3,1,1,1,4,1,1,1,1
"OMA",1973,0,10,-10,-10,16,3,1,1,1,4,1,1,1,1
"OMA",1974,0,10,-10,-10,17,3,1,1,1,4,1,1,1,1
"OMA",1975,0,10,-10,-10,18,3,1,1,1,4,1,1,1,1
"OMA",1976,0,10,-10,-10,19,3,1,1,1,4,1,1,1,1
"OMA",1977,0,10,-10,-10,20,3,1,1,1,4,1,1,1,1
"OMA",1978,0,10,-10,-10,21,3,1,1,1,4,1,1,1,1
"OMA",1979,0,10,-10,-10,22,3,1,1,1,4,1,1,1,1
"OMA",1980,0,10,-10,-10,23,3,1,1,1,4,1,1,1,1
"OMA",1981,0,10,-10,-10,24,3,1,1,1,4,1,1,1,1
"OMA",1982,0,10,-10,-10,25,3,1,1,1,4,1,1,1,1
"OMA",1983,0,10,-10,-10,26,3,1,1,1,4,1,1,1,1
"OMA",1984,0,10,-10,-10,27,3,1,1,1,4,1,1,1,1
"OMA",1985,0,10,-10,-10,28,3,1,1,1,4,1,1,1,1
"OMA",1986,0,10,-10,-10,29,3,1,1,1,4,1,1,1,1
"OMA",1987,0,10,-10,-10,30,3,1,1,1,4,1,1,1,1
"OMA",1988,0,10,-10,-10,31,3,1,1,1,4,1,1,1,1
"OMA",1989,0,10,-10,-10,32,3,1,1,1,4,1,1,1,1
"OMA",1990,0,10,-10,-10,33,3,1,1,1,4,1,1,1,1
"OMA",1991,0,9,-9,-9,34,3,1,1,2,4,1,1,2,1
"OMA",1992,0,9,-9,-9,35,3,1,1,2,4,1,1,2,1
"OMA",1993,0,9,-9,-9,36,3,1,1,2,4,1,1,2,1
"OMA",1994,0,9,-9,-9,37,3,1,1,2,4,1,1,2,1
"OMA",1995,0,9,-9,-9,38,3,1,1,2,4,1,1,2,1
"OMA",1996,0,9,-9,-9,39,3,1,1,2,4,1,1,2,1
"OMA",1997,0,9,-9,-9,40,3,1,1,2,4,1,1,2,1
"OMA",1998,0,9,-9,-9,41,3,1,1,2,4,1,1,2,1
"OMA",1999,0,9,-9,-9,42,3,1,1,2,4,1,1,2,1
"OMA",2000,0,9,-9,-9,43,3,1,1,2,4,1,1,2,1
"OMA",2001,0,9,-9,-9,44,3,1,1,2,4,1,1,2,1
"OMA",2002,0,8,-8,-8,45,3,1,1,2,4,2,1,2,2
"OMA",2003,0,8,-8,-8,46,3,1,1,2,4,2,1,2,2
"OMA",2004,0,8,-8,-8,47,3,1,1,2,4,2,1,2,2
"OMA",2005,0,8,-8,-8,48,3,1,1,2,4,2,1,2,2
"OMA",2006,0,8,-8,-8,49,3,1,1,2,4,2,1,2,2
"OMA",2007,0,8,-8,-8,50,3,1,1,2,4,2,1,2,2
"OMA",2008,0,8,-8,-8,51,3,1,1,2,4,2,1,2,2
"OMA",2009,0,8,-8,-8,52,3,1,1,2,4,2,1,2,2
"OMA",2010,0,8,-8,-8,53,3,1,1,2,4,2,1,2,2
"OMA",2011,0,8,-8,-8,54,3,1,1,2,4,2,1,2,2
"OMA",2012,0,8,-8,-8,55,3,1,1,2,4,2,1,2,2
"OMA",2013,0,8,-8,-8,56,3,1,1,2,4,2,1,2,2
"OMA",2014,0,8,-8,-8,57,3,1,1,2,4,2,1,2,2
"PAK",1972,-88,-88,-88,4,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"PAK",1973,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"PAK",1974,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"PAK",1975,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"PAK",1976,8,0,8,8,3,3,3,4,7,2,3,8,7,7
"PAK",1977,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"PAK",1978,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"PAK",1979,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"PAK",1980,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"PAK",1981,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"PAK",1982,0,7,-7,-7,5,1,0,0,1,4,1,4,1,1
"PAK",1983,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"PAK",1984,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"PAK",1985,0,4,-4,-4,0,2,0,0,3,4,2,5,3,2
"PAK",1986,0,4,-4,-4,1,2,0,0,3,4,2,5,3,2
"PAK",1987,0,4,-4,-4,2,2,0,0,3,4,2,5,3,2
"PAK",1988,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"PAK",1989,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"PAK",1990,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"PAK",1991,8,0,8,8,3,3,3,4,7,2,3,8,7,7
"PAK",1992,8,0,8,8,4,3,3,4,7,2,3,8,7,7
"PAK",1993,8,0,8,8,5,3,3,4,7,2,3,8,7,7
"PAK",1994,8,0,8,8,6,3,3,4,7,2,3,8,7,7
"PAK",1995,8,0,8,8,7,3,3,4,7,2,3,8,7,7
"PAK",1996,8,0,8,8,8,3,3,4,7,2,3,8,7,7
"PAK",1997,7,0,7,7,9,3,3,4,6,2,3,8,6,7
"PAK",1998,7,0,7,7,10,3,3,4,6,2,3,8,6,7
"PAK",1999,0,6,-6,-6,0,1,0,0,1,4,2,4,1,2
"PAK",2000,0,6,-6,-6,1,1,0,0,1,4,2,4,1,2
"PAK",2001,0,6,-6,-6,2,1,0,0,1,4,2,4,1,2
"PAK",2002,0,5,-5,-5,3,2,0,0,2,4,2,5,2,2
"PAK",2003,0,5,-5,-5,4,2,0,0,2,4,2,5,2,2
"PAK",2004,0,5,-5,-5,5,2,0,0,2,4,2,5,2,2
"PAK",2005,0,5,-5,-5,6,2,0,0,2,4,2,5,2,2
"PAK",2006,0,5,-5,-5,7,2,0,0,2,4,2,5,2,2
"PAK",2007,2,0,2,2,0,2,0,0,4,2,3,5,4,7
"PAK",2008,5,0,5,5,0,2,2,4,5,2,3,7,5,7
"PAK",2009,5,0,5,5,1,2,2,4,5,2,3,7,5,7
"PAK",2010,6,0,6,6,2,2,2,4,6,2,3,7,6,7
"PAK",2011,6,0,6,6,3,2,2,4,6,2,3,7,6,7
"PAK",2012,6,0,6,6,4,2,2,4,6,2,3,7,6,7
"PAK",2013,7,0,7,7,5,3,3,4,6,2,3,8,6,7
"PAK",2014,7,0,7,7,6,3,3,4,6,2,3,8,6,7
"PAN",1945,0,3,-3,-3,42,2,1,4,3,1,0,3,3,4
